gene	value_1	value_2	log2(fold_change)	p_value
SNRPG	224.517	233.173	0.0545774	0.52175
FAM136A	57.0187	56.5175	-0.0127379	0.88035
TGFA	13.8539	14.5752	0.0732242	0.40595
TEX261	23.1847	21.5242	-0.107214	0.21565
MCEE	2.38659	2.73701	0.197653	0.2955
PAIP2B	2.74305	2.14545	-0.354505	0.0006
CYP26B1	7.76939	6.86212	-0.179146	0.05545
EXOC6B	10.3288	9.459	-0.126917	0.1795
SFXN5	2.87298	2.88239	0.00472093	0.96705
RAB11FIP5	8.90766	8.65608	-0.0413332	0.64955
PRADC1	7.13918	6.80052	-0.070113	0.5824
FBXO41	12.9802	14.5962	0.169283	0.04955
TPRKB	31.5507	37.0565	0.232055	0.0183
DUSP11	14.3085	12.0887	-0.243212	0.01395
BOLA3	43.1609	47.2755	0.131368	0.19935
MOB1A	76.8678	66.7418	-0.20379	0.01585
SLC4A5	2.89406	3.51027	0.278486	0.0043
DCTN1	52.0732	47.7307	-0.125625	0.1369
C2orf81	2.02239	2.23138	0.141871	0.30825
RTKN	29.4117	32.9662	0.164598	0.05985
MOGS	34.1712	31.7244	-0.107186	0.21865
CCDC142	57.1463	59.7693	0.0647454	0.66
MRPL53	57.1463	59.7693	0.0647454	0.66
LBX2	2.28183	1.71257	-0.414022	0.24275
PCGF1	24.7141	23.7775	-0.055734	0.6193
AUP1	88.0904	101.399	0.202986	0.0547
LOXL3	3.46398	3.52197	0.0239514	0.9472
C2orf65	8.8133	9.07037	0.0414788	0.668
FAM176A	2.0517	1.86137	-0.140459	0.3211
GCFC2	5.16307	5.50859	0.0934546	0.50585
SUCLG1	40.3651	42.3058	0.0677446	0.44045
TGOLN2	22.3978	21.0899	-0.0868057	0.3093
RETSAT	35.5841	37.5053	0.075862	0.3687
CAPG	112.881	83.9644	-0.426948	5e-05
LOC100630918	1.35085	1.39343	0.0447674	0.8087
GGCX	9.1339	10.1701	0.15503	0.40725
TMEM150A	6.13957	4.87463	-0.332845	0.0096
C2orf68	4.06786	4.91121	0.271807	0.24305
ST3GAL5	7.60765	6.27268	-0.278369	0.0066
LOC90784	8.62531	7.86112	-0.133842	0.14585
POLR1A	16.244	15.2679	-0.0894115	0.289
IMMT	49.3416	25.7532	-0.938051	5e-05
REEP1	3.3866	3.09779	-0.128599	0.2402
CHMP3	41.0616	40.2005	-0.0305795	0.77955
RNF103	41.0616	40.2005	-0.0305795	0.77955
RNF103-CHMP3	41.0616	40.2005	-0.0305795	0.77955
CD8A	0.222349	0.46769	1.07273	0.0009
LOC285074	4.84118	4.69106	-0.0454429	0.69035
KRCC1	6.08437	10.0667	0.726413	5e-05
EIF2AK3	4.89325	4.49078	-0.123828	0.2037
LOC654342	4.99091	5.0109	0.00576774	0.97735
MRPS5	38.4019	40.899	0.0908865	0.29685
ZNF514	2.27143	2.17292	-0.0639663	0.5921
GPAT2	17.2299	20.4263	0.245511	0.0072
DUSP2	36.6626	23.0063	-0.672277	5e-05
STARD7	76.7653	76.6097	-0.00292681	0.9739
TMEM127	13.442	12.9003	-0.0593368	0.50145
SNRNP200	88.5061	81.6801	-0.115792	0.1743
KANSL3	13.9594	12.594	-0.148501	0.09005
LMAN2L	13.4118	16.5308	0.301662	0.0015
ANKRD23	1.79471	3.16196	0.817064	5e-05
ANKRD39	21.8079	19.3564	-0.172035	0.0998
SEMA4C	14.6957	14.9064	0.0205388	0.817
FAHD2B	9.35098	9.86797	0.0776359	0.48125
LOC100506123	0.425142	0.551369	0.375073	0.06515
ANKRD36B	0.718219	0.772106	0.104375	0.43825
ACTR1B	22.3818	32.1255	0.521389	5e-05
TMEM131	20.4502	17.8165	-0.198902	0.01895
COA5	8.38626	9.5976	0.194646	0.05555
MGAT4A	1.64622	1.75994	0.096366	0.3853
TSGA10	0.531702	0.484223	-0.134945	0.54335
MITD1	10.8935	11.4681	0.0741509	0.50985
LYG1	2.79571	2.77936	-0.00845882	0.97665
TXNDC9	9.52698	10.1983	0.0982451	0.3396
REV1	6.50473	7.04684	0.115487	0.21295
LONRF2	1.13847	1.25895	0.145125	0.14695
TBC1D8	14.1496	17.3241	0.292017	0.3062
RNF149	15.1212	16.051	0.0860869	0.3372
MFSD9	3.81728	4.16483	0.125714	0.25275
TGFBRAP1	10.9068	10.1014	-0.110663	0.2464
FHL2	40.3797	40.7054	0.0115915	0.8961
UXS1	32.1524	30.5751	-0.0725657	0.3984
EDAR	0.724531	0.592482	-0.290277	0.0556
SEPT10	36.1247	31.8845	-0.180127	0.03865
MALL	140.986	139.445	-0.0158543	0.8518
NPHP1	2.08988	2.25259	0.108159	0.39925
LINC00116	2.32985	2.30437	-0.0158617	0.91635
LOC151009	2.29052	3.03761	0.407262	0.00725
LOC440894	2.29052	3.03761	0.407262	0.00725
BUB1	31.0176	29.3228	-0.0810616	0.3468
LOC541471	13.0217	19.573	0.587945	5e-05
ANAPC1	15.0995	15.907	0.075167	0.38055
ZC3H8	8.90195	8.48847	-0.0686162	0.51055
RGPD8	0.566795	0.63366	0.160884	0.2369
CKAP2L	8.00666	7.97531	-0.00566092	0.9527
PAX8	1.66282	2.23895	0.429193	0.0481
DDX11L2	2.51229	2.50518	-0.00408845	0.98405
RPL23AP7	8.5564	9.19137	0.103275	0.50225
SLC35F5	2.7578	2.48605	-0.149666	0.22915
CCDC93	6.00926	7.33263	0.287143	0.0013
C2orf76	2.99245	3.36776	0.170462	0.29415
TMEM185B	8.84158	7.88298	-0.165563	0.0631
TFCP2L1	1.45368	1.83774	0.338219	0.00125
CLASP1	10.5847	11.1782	0.078708	0.36195
MKI67IP	30.2196	30.7052	0.0229973	0.80145
BIN1	18.1031	20.4015	0.172442	0.0598
ERCC3	32.8741	31.5861	-0.0576623	0.49885
MAP3K2	4.09119	3.52539	-0.214739	0.0166
IWS1	21.4355	24.2772	0.179597	0.0354
LIMS2	2.17818	2.42449	0.154562	0.32575
WDR33	18.5934	16.4063	-0.18054	0.0431
POLR2D	26.7926	26.5869	-0.0111208	0.90115
AMMECR1L	10.5531	11.2054	0.0865317	0.3302
SAP130	12.362	12.3267	-0.0041274	0.96605
HS6ST1	25.4935	25.3216	-0.00976101	0.91025
CCDC74B	1.72785	1.17326	-0.55845	0.00815
SMPD4	42.5686	39.356	-0.113205	0.30185
CCDC115	14.2092	10.8585	-0.388005	0.0002
FAM168B	39.2131	37.1858	-0.0765825	0.3631
MZT2A	127.126	139.716	0.136241	0.1197
LYPD1	1.59976	1.53828	-0.0565387	0.7973
LOC100129961	1.14179	0.837624	-0.446917	0.04015
ZRANB3	2.19318	1.91713	-0.194077	0.10035
MCM6	50.3189	46.5619	-0.111952	0.18315
DARS	43.825	42.6169	-0.0403311	0.6347
LRP1B	1.3423	0.434214	-1.62822	5e-05
GTDC1	3.44034	2.87948	-0.256741	0.0322
ORC4	7.16174	7.35464	0.0383454	0.72165
MMADHC	80.2879	86.6598	0.110179	0.1955
RND3	6.93991	10.098	0.541084	5e-05
RBM43	1.2594	1.82323	0.533756	5e-05
NMI	5.04661	7.21041	0.514767	5e-05
ARL5A	19.0708	18.3116	-0.0586116	0.50295
STAM2	4.36106	4.2708	-0.0301738	0.7533
PRPF40A	27.2507	28.2665	0.0527991	0.5303
NR4A2	12.1866	6.6217	-0.880019	5e-05
ACVR1	8.49088	8.30073	-0.0326764	0.73735
WDSUB1	6.22065	5.74046	-0.115901	0.3034
BAZ2B	3.39454	2.99057	-0.182795	0.049
RBMS1	4.03428	4.36874	0.114903	0.25425
DPP4	2.57897	2.12145	-0.281742	0.0122
IFIH1	1.42604	2.50447	0.812487	5e-05
GRB14	1.91631	1.88942	-0.0203851	0.8844
COBLL1	0.640684	0.87822	0.454969	0.0015
GALNT3	4.43875	3.94456	-0.170287	0.10475
TTC21B	3.43579	3.69485	0.104875	0.2829
STK39	76.6019	38.8089	-0.980991	5e-05
LOC100861402	17.3413	16.4826	-0.0732705	0.5981
SPC25	21.8373	21.1081	-0.0489974	0.59675
FASTKD1	7.85369	8.07713	0.0404719	0.67685
METTL5	43.0631	46.882	0.122583	0.5224
TLK1	11.4637	11.1831	-0.035746	0.6848
METTL8	4.25237	4.49121	0.0788358	0.4917
SLC25A12	5.45477	4.85904	-0.166846	0.08585
DLX2	2.10587	1.85974	-0.179315	0.20665
SP3	21.5603	20.2466	-0.0906989	0.28965
OLA1	47.4253	50.3452	0.0861962	0.304
CIR1	10.8542	11.4985	0.0831927	0.3908
GPR155	0.666536	0.631446	-0.078024	0.5661
CHN1	3.11054	2.01324	-0.627649	5e-05
ATF2	9.4635	8.64554	-0.130418	0.1608
ATP5G3	93.9828	99.2233	0.0782819	0.35435
KIAA1715	5.65863	5.56971	-0.0228527	0.8075
HOXD-AS2	1.43481	0.752558	-0.930982	0.07005
NFE2L2	42.3073	41.5827	-0.0249222	0.77445
TTC30A	0.638633	0.482967	-0.403062	0.01175
PRKRA	24.893	22.6881	-0.133805	0.31765
FKBP7	1.61299	1.63611	0.0205343	0.95705
SESTD1	2.97962	2.50002	-0.253185	0.0081
ZNF385B	5.60372	4.76671	-0.233391	0.03395
CWC22	12.7552	13.0034	0.0277966	0.75725
NCKAP1	42.4162	44.8285	0.0798006	0.3462
TFPI	8.22721	6.39158	-0.364232	0.01505
COL5A2	0.551768	0.793118	0.523474	0.00025
OSGEPL1	3.39053	2.50549	-0.43642	0.0005
ORMDL1	11.0491	11.4287	0.048732	0.75125
HIBCH	15.9603	15.1987	-0.0705354	0.4481
TMEM194B	2.21558	3.18668	0.524369	5e-05
STAT1	29.6719	35.1004	0.24239	0.00615
STAT4	0.326958	0.580134	0.827282	0.00105
SDPR	0.537267	0.167472	-1.68172	5e-05
STK17B	2.83325	2.0374	-0.475727	5e-05
HECW2	0.410773	0.602275	0.552082	0.0001
GTF3C3	12.643	12.3372	-0.0353155	0.72025
PGAP1	1.30587	1.09954	-0.248112	0.01885
ANKRD44	0.650836	0.696114	0.0970292	0.626
SF3B1	122.315	112.02	-0.12685	0.15195
HSPD1	605.997	758.816	0.128358	0.19915
SATB2	3.37902	3.03082	-0.156895	0.11895
TYW5	1.94358	2.08985	0.104682	0.55915
KCTD18	5.87068	5.53933	-0.0838166	0.4039
CLK1	13.1067	12.5718	-0.0601142	0.54385
PPIL3	19.0165	20.3193	0.0955982	0.33535
ORC2	14.2384	14.9281	0.0682491	0.44935
FAM126B	1.26005	1.10648	-0.187495	0.0865
TRAK2	6.38896	6.69082	0.0666032	0.4549
TMEM237	5.41157	6.60288	0.287047	0.0019
ALS2	7.33976	7.64813	0.0593736	0.5283
SUMO1	87.6216	84.1319	-0.058634	0.4845
WDR12	31.6253	29.0301	-0.123529	0.15695
RAPH1	2.64473	2.88339	0.124647	0.23635
INO80D	1.77785	1.57064	-0.178782	0.0607
LOC100329109	3.9734	3.68563	-0.108462	0.43735
NDUFS1	28.0522	28.1946	0.00730082	0.9305
MDH1B	1.7497	1.6797	-0.0589006	0.6655
KLF7	3.55335	3.81761	0.103492	0.4391
METTL21A	4.54766	4.3203	-0.0739933	0.4488
FZD5	3.40814	3.31965	-0.0379526	0.69625
PLEKHM3	1.69955	1.35995	-0.321597	0.00305
IDH1	65.0634	68.9197	0.0830703	0.32645
KANSL1L	4.33042	4.20032	-0.0440066	0.7829
LANCL1	22.4462	19.7703	-0.183135	0.03265
BARD1	5.29104	5.62793	0.0890535	0.3879
ABCA12	0.577056	0.778299	0.431612	0.00115
FN1	4.25733	3.86508	-0.139449	0.13205
MREG	7.02469	8.42223	0.261767	0.0068
PECR	4.91258	4.94501	0.00949319	0.93575
TNS1	2.38224	2.31888	-0.0388913	0.683
AAMP	84.9188	86.9613	0.0342892	0.68365
TMBIM1	47.0532	45.7724	-0.0398161	0.70335
USP37	5.49605	5.70815	0.0546279	0.5371
ZNF142	7.33892	6.64947	-0.142328	0.11555
RNF25	15.2728	17.26	0.176462	0.2837
NHEJ1	9.86776	9.40852	-0.0687546	0.49175
SLC23A3	1.23324	1.16868	-0.0775752	0.63345
CNPPD1	23.0622	20.2727	-0.185994	0.0406
ABCB6	12.3997	11.3819	-0.123569	0.179
ATG9A	25.0279	20.9183	-0.258772	0.0029
GLB1L	1.13334	1.30159	0.199689	0.1729
TUBA4A	32.2411	33.0265	0.0347205	0.7539
DNPEP	24.8803	29.1261	0.227311	0.0086
CHPF	173.093	190.985	0.141911	0.09215
OBSL1	1.73333	1.80119	0.0554088	0.62045
EPHA4	1.46638	1.4177	-0.048707	0.66525
FARSB	42.3572	43.7962	0.0481981	0.5756
SCG2	7.01495	8.28757	0.240515	0.0142
AP1S3	48.8045	45.1922	-0.110938	0.18705
WDFY1	15.3299	19.1049	0.317592	0.0001
SERPINE2	57.5474	70.5733	0.294372	0.00055
CUL3	17.5918	17.1134	-0.0397738	0.6341
IRS1	20.9575	9.79198	-1.09779	5e-05
COL4A4	1.68203	1.42447	-0.239776	0.0167
DNER	4.24893	3.19614	-0.410768	0.00035
TRIP12	38.2668	42.7021	0.158215	0.0583
SLC16A14	2.01062	1.74811	-0.201846	0.0934
SP110	4.352	6.45557	0.568868	5e-05
NCL	505.036	531.91	0.0747964	0.3993
PDE6D	19.5699	17.3673	-0.172266	0.08175
TIGD1	1.67709	1.62586	-0.0447532	0.7462
NGEF	3.58419	3.9668	0.146327	0.1909
USP40	7.65531	9.70053	0.341603	0.0001
HJURP	20.0533	25.2005	0.329612	0.0002
MSL3P1	10.4729	8.93418	-0.229255	0.02245
ARL4C	14.92	24.3787	0.708368	5e-05
GBX2	3.59481	3.55977	-0.0141342	0.91095
RAB17	14.4727	15.2739	0.0777357	0.4127
ILKAP	31.0189	39.0599	0.332542	0.0004
HES6	39.101	32.8896	-0.249571	0.00615
PER2	5.94454	4.16741	-0.512415	5e-05
HDAC4	3.95767	3.39195	-0.222536	0.0165
NDUFA10	17.9845	19.5939	0.123651	0.14535
MYEOV2	136.723	143.29	0.0676794	0.45715
ANKMY1	3.33048	3.17759	-0.0677932	0.5682
MTERFD2	10.4156	10.4641	0.00671048	0.9555
PASK	8.61826	8.14329	-0.0817851	0.3739
HDLBP	110.698	106.562	-0.0549361	0.6193
STK25	61.1686	55.0413	-0.152278	0.0721
THAP4	36.1178	30.5003	-0.243883	0.0338
DTYMK	53.097	53.3717	0.00744521	0.9362
ZCCHC3	12.5576	12.7864	0.0260519	0.7771
SOX12	16.1282	12.5298	-0.364221	5e-05
TRIB3	15.6676	16.1658	0.0451548	0.625
RBCK1	27.9415	28.3364	0.0202479	0.8174
FAM110A	16.4494	14.8103	-0.151435	0.141
PSMF1	28.3173	29.2155	0.0450515	0.5966
SNPH	2.5524	2.28381	-0.160411	0.13835
LOC100507495	1.23061	0.917426	-0.423708	0.61675
SIRPA	8.98321	8.85164	-0.0212863	0.81765
STK35	14.7685	13.9031	-0.0871217	0.30855
NOP56	154.41	159.874	0.0501726	0.55075
EBF4	4.38588	4.21513	-0.0572879	0.6052
PTPRA	45.7799	43.3853	-0.0775091	0.36175
VPS16	45.7799	43.3853	-0.0775091	0.36175
MRPS26	81.5129	80.6801	-0.0148157	0.8619
ITPA	49.4459	45.2528	-0.127843	0.15435
ATRN	10.9557	9.24237	-0.245348	0.0096
HSPA12B	0.469215	0.378686	-0.309246	0.1816
CDC25B	83.7276	85.2619	0.0261987	0.75795
C20orf29	7.19225	7.45199	0.0511831	0.6371
MAVS	23.4168	23.1584	-0.0160059	0.84795
PANK2	16.661	14.9042	-0.160761	0.1046
SMOX	19.6387	17.7523	-0.145694	0.1076
PRNP	49.8916	47.5673	-0.0688256	0.426
PCNA-AS1	279.117	260.658	-0.0987084	0.6454
CDS2	7.62196	7.19853	-0.0824596	0.34005
C20orf196	1.9557	1.74114	-0.167648	0.36815
MCM8	8.98625	9.06447	0.012503	0.89175
CRLS1	7.83464	7.9685	0.0244413	0.7881
PLCB1	2.88666	2.28945	-0.3344	0.00045
PLCB4	1.43767	1.21599	-0.241608	0.04745
ANKRD5	7.71327	9.07241	0.234143	0.0122
C20orf94	5.7705	4.66584	-0.30656	0.0145
BTBD3	10.36	10.1714	-0.026509	0.7679
SPTLC3	0.304146	0.743474	1.28952	5e-05
ISM1	0.837525	1.17164	0.484328	0.00325
C20orf7	4.91729	4.86034	-0.0168077	0.8756
SNRPB2	51.1469	57.0679	0.158031	0.0698
DSTN	171.135	159.016	-0.105957	0.20605
C20orf72	21.2821	20.9008	-0.0260825	0.7675
CSRP2BP	18.0499	17.5221	-0.042813	0.69515
PET117	18.0499	17.5221	-0.042813	0.69515
ZNF133	3.78268	3.81188	0.0110935	0.92415
POLR3F	6.1709	7.06351	0.194904	0.06455
SEC23B	44.2228	43.4472	-0.0255267	0.76415
LINC00493	70.3267	70.4011	0.00152461	0.98865
DTD1	32.4333	31.6913	-0.033386	0.71595
NAA20	60.0812	69.8961	0.218299	0.01335
PLK1S1	3.2507	2.70567	-0.264763	0.03705
XRN2	70.0976	66.5052	-0.0758973	0.37255
NXT1	27.5865	25.2299	-0.128827	0.17995
GZF1	5.96186	6.00437	0.0102502	0.9144
ENTPD6	32.4012	34.4854	0.0899367	0.3044
PYGB	43.628	46.1018	0.0795675	0.39455
GINS1	16.9372	18.112	0.0967454	0.27135
LOC100134868	1.00051	0.732484	-0.449873	0.05815
FRG1B	5.83054	4.86412	-0.261451	0.0562
HM13	96.8401	105.439	0.122729	0.1606
PSIMCT-1	6.21948	4.48802	-0.470714	0.38395
ID1	619.425	528.161	-0.229953	0.00695
TPX2	79.3383	76.5848	-0.0509585	0.54785
TM9SF4	26.5191	24.0854	-0.138872	0.0994
POFUT1	11.9274	11.9297	0.000277979	0.99745
KIF3B	16.718	16.7021	-0.00137925	0.9877
ASXL1	16.4634	16.3143	-0.0131243	0.89345
DNMT3B	6.5088	6.68776	0.0391329	0.6852
MAPRE1	77.0007	81.2269	0.0770861	0.3611
CBFA2T2	2.93056	2.81522	-0.0579257	0.55955
ZNF341	2.76043	2.97421	0.107614	0.35595
CHMP4B	58.1483	58.8641	0.0176499	0.8342
RALY	29.2042	32.373	0.148614	0.0817
ITCH	15.6172	18.0502	0.208878	0.0148
DYNLRB1	114.631	135.657	0.242966	0.0049
TP53INP2	3.38656	2.98872	-0.180294	0.09355
ACSS2	13.1193	15.3738	0.228786	0.0107
PROCR	30.6927	29.8165	-0.0417828	0.64175
MMP24	2.27283	1.81043	-0.328162	0.00735
CEP250	7.11881	7.09805	-0.00421447	0.96285
ERGIC3	129.263	123.716	-0.0632843	0.456
SPAG4	0.707982	1.01736	0.523051	0.0488
ROMO1	180.687	195.715	0.115257	0.32715
PHF20	10.5164	9.70449	-0.115922	0.1794
EPB41L1	10.3827	10.3254	-0.00798638	0.92975
C20orf4	16.4391	16.4833	0.00387354	0.9651
DLGAP4	17.2541	18.1025	0.0692515	0.44715
MYL9	41.2722	41.2287	-0.00152105	0.9867
C20orf24	71.5123	81.9383	0.196347	0.03425
TGIF2	71.5123	81.9383	0.196347	0.03425
TGIF2-C20ORF24	71.5123	81.9383	0.196347	0.03425
RPN2	120.762	130.357	0.110298	0.19615
MANBAL	39.0668	38.8336	-0.00863697	0.9229
SRC	19.7265	19.5949	-0.00965334	0.90885
NNAT	0.224652	0.438692	0.965519	0.39425
CTNNBL1	25.039	26.1034	0.0600617	0.49795
RPRD1B	10.6566	11.5543	0.11668	0.19665
SNHG11	5.56102	5.22208	-0.0907262	0.5066
RALGAPB	7.94887	7.46999	-0.0896433	0.3044
ARHGAP40	0.53214	0.824707	0.632076	0.0013
ACTR5	13.8466	14.7119	0.0874514	0.3392
FAM83D	37.0965	35.1005	-0.0797936	0.35395
DHX35	5.63569	5.83049	0.0490245	0.62615
TOP1	104.782	100.62	-0.0584732	0.48935
PLCG1	19.5487	19.2161	-0.0247587	0.77665
LPIN3	5.44723	5.35159	-0.0255551	0.80415
SRSF6	107.268	117.731	0.134282	0.1087
L3MBTL1	1.56028	1.41914	-0.136787	0.3073
SGK2	0.332533	0.65692	0.982219	0.001
IFT52	20.9013	19.5734	-0.0946999	0.29785
MYBL2	40.579	48.3996	0.254261	0.00295
TOX2	19.2487	23.7183	0.301236	0.0011
LOC100505783	1.90766	2.27488	0.253985	0.10765
HNF4A	3.33658	2.70364	-0.303468	0.0153
TTPAL	8.40173	8.16142	-0.0418667	0.63095
PKIG	14.4581	13.4929	-0.0996787	0.34615
YWHAB	117.457	117.316	-0.00174125	0.984
PABPC1L	10.566	13.404	0.343234	0.0007
STK4	10.6844	10.2097	-0.0655725	0.44875
DBNDD2	35.9148	35.0451	-0.0353658	0.73655
SYS1	35.9148	35.0451	-0.0353658	0.73655
PIGT	36.7139	40.3618	0.136666	0.1198
WFDC2	4.59461	0.540955	-3.08636	0.0008
DNTTIP1	33.6898	35.8987	0.0916219	0.30515
UBE2C	153.119	166.306	0.119189	0.1713
SNX21	4.33566	4.96287	0.194921	0.1387
ZSWIM3	0.838117	0.871262	0.055954	0.73835
ZSWIM1	5.23843	4.80557	-0.124427	0.23965
CTSA	46.1776	44.6764	-0.0476792	0.59635
PCIF1	19.3734	13.6947	-0.500458	5e-05
CD40	14.6825	17.7488	0.27363	0.00455
NCOA3	7.8078	7.35297	-0.0865876	0.32825
ARFGEF2	8.91842	9.31235	0.0623574	0.46085
CSE1L	76.4701	75.8431	-0.0118793	0.8901
DDX27	21.7418	23.7134	0.125233	0.14735
ZNFX1-AS1	243.476	198.938	-0.291463	0.0208
SLC9A8	3.01926	3.52458	0.223257	0.0238
RNF114	28.9751	28.6398	-0.0167916	0.84635
SNAI1	6.56018	5.88902	-0.155709	0.1921
CEBPB	27.9713	28.5369	0.028883	0.7535
LOC284751	2.88367	2.21821	-0.378515	0.00505
PTPN1	27.9932	28.4275	0.0222141	0.7946
PARD6B	4.21385	4.46911	0.084847	0.3957
BCAS4	13.7396	13.4766	-0.0278911	0.79345
MOCS3	8.20361	8.24101	0.00656307	0.9473
PFDN4	25.6099	23.9937	-0.094049	0.3045
FAM210B	13.6884	14.173	0.0501831	0.5838
CSTF1	24.3367	23.5799	-0.0455777	0.6116
C20orf43	51.0139	49.2551	-0.0506176	0.55725
TFAP2C	3.32784	5.10159	0.616362	5e-05
RAE1	34.7939	30.4116	-0.194214	0.13955
RBM38	29.8615	28.6407	-0.0602183	0.63505
RAB22A	4.64674	4.70661	0.0184693	0.83885
VAPB	8.73032	9.27521	0.0873462	0.31315
NPEPL1	26.3169	27.3919	0.057759	0.53415
STX16	26.3169	27.3919	0.057759	0.53415
GNAS	465.282	424.968	-0.130751	0.13595
TH1L	48.2729	42.724	-0.176166	0.03955
FAM217B	3.72856	3.48694	-0.096659	0.3801
LSM14B	29.248	27.7081	-0.0780318	0.36475
SS18L1	6.79406	6.7619	-0.0068435	0.93945
GTPBP5	10.0764	9.50015	-0.0849607	0.3663
OSBPL2	10.3623	10.1623	-0.0281199	0.7564
ADRM1	116.895	131.328	0.16796	0.05325
RPS21	2220.29	2096.34	-0.0828764	0.3281
SLCO4A1	51.8304	92.5973	0.837173	5e-05
NTSR1	85.0907	68.6302	-0.310157	0.0002
C20orf20	40.7579	40.1346	-0.0222316	0.79695
OGFR	50.9138	52.4534	0.0429801	0.6128
COL9A3	37.2333	48.1541	0.371066	5e-05
DPH3P1	2.55549	2.93522	0.199867	0.7455
C20orf11	17.7333	17.1306	-0.049887	0.56725
SLC17A9	11.0517	10.1643	-0.120761	0.2167
HAR1A	0.365788	0.6394	0.80571	0.0075
ARFGAP1	28.211	27.9911	-0.01129	0.8973
PPDPF	237.399	238.754	0.00820785	0.9248
C20orf195	1.54229	1.34752	-0.194768	0.3767
RTEL1	73.8585	136.858	0.889842	5e-05
TNFRSF6B	73.8585	136.858	0.889842	5e-05
ZGPAT	18.1779	19.1317	0.0737781	0.71645
LIME1	18.4637	18.9864	0.0402772	0.69185
SLC2A4RG	37.3048	37.2134	-0.00353892	0.9708
ABHD16B	2.50998	3.23129	0.364436	0.01265
TPD52L2	85.5649	88.3802	0.0467048	0.5812
LOC100505815	0.668592	0.980412	0.552263	0.40115
DNAJC5	24.8751	22.1421	-0.167912	0.04845
PRPF6	48.2624	45.08	-0.0984113	0.24665
LINC00176	0.382068	0.81507	1.09309	5e-05
TCEA2	6.40387	8.07717	0.334904	0.00355
OPRL1	2.08078	1.82356	-0.190372	0.1556
MYT1	1.49856	1.43993	-0.0575752	0.61685
PCMTD2	11.7686	11.1193	-0.0818798	0.36095
LINC00266-1	1.05149	1.03046	-0.0291432	0.9526
C20orf96	12.3882	11.3669	-0.124124	0.211
TBC1D20	11.205	11.8641	0.0824603	0.3523
CSNK2A1	72.6382	71.693	-0.0188954	0.82365
SRXN1	38.6605	38.9411	0.0104356	0.9039
C20orf54	5.55234	6.20173	0.159575	0.1337
RSPO4	0.749784	0.629558	-0.252136	0.20555
TMEM74B	5.55621	5.9977	0.110309	0.33335
FKBP1A	161.525	166.963	0.0477713	0.58045
SDCBP2	161.525	166.963	0.0477713	0.58045
NSFL1C	19.6801	22.3035	0.180529	0.0386
SNRPB	377.001	339.029	-0.153161	0.0707
ZNF343	3.68734	3.42205	-0.107722	0.3009
IDH3B	65.3396	65.108	-0.0051225	0.9544
FAM113A	15.5856	13.6544	-0.190843	0.0496
FASTKD5	14.8991	13.5993	-0.131692	0.15695
UBOX5	14.8991	13.5993	-0.131692	0.15695
ProSAPiP1	2.0739	1.54299	-0.426624	0.0004
DDRGK1	30.8801	31.2643	0.0178368	0.8458
SLC4A11	13.1956	12.9206	-0.0303895	0.74095
C20orf194	1.97228	1.80809	-0.1254	0.23765
C20orf27	60.1987	56.4391	-0.0930375	0.2822
CENPB	32.7946	27.7043	-0.243346	0.0049
RNF24	3.29742	2.95747	-0.156972	0.1729
RASSF2	4.01969	3.9964	-0.00838436	0.93275
SLC23A2	6.39618	6.28984	-0.0241874	0.7852
C20orf30	65.6894	50.6917	-0.373909	5e-05
PCNA	204.012	203.577	-0.00307579	0.97255
GPCPD1	2.3603	2.76547	0.228555	0.02885
TRMT6	11.8022	11.9922	0.0230405	0.80155
FERMT1	13.2061	12.9094	-0.0327816	0.70415
TMX4	7.60688	12.0575	0.664552	5e-05
MKKS	22.3706	19.601	-0.190675	0.03315
JAG1	38.2181	26.4818	-0.529254	5e-05
TASP1	5.96118	6.45218	0.114191	0.27225
ESF1	15.5408	17.0316	0.132159	0.1289
FLRT3	0.551279	0.314129	-0.811426	0.0008
KIF16B	2.32161	1.93456	-0.263124	0.01735
BFSP1	12.3241	14.4258	0.227176	0.01465
RRBP1	57.0258	69.0243	0.275489	0.001
SNX5	66.797	81.8489	0.293179	0.00035
SNORD17	2.11439	2.8006	0.405493	0.8272
OVOL2	1.01843	0.907008	-0.167165	0.4219
DZANK1	1.14203	1.26502	0.147569	0.28215
RBBP9	5.26637	4.61487	-0.190518	0.0544
CRNKL1	10.9279	11.0248	0.0127316	0.88945
RALGAPA2	3.28988	2.7506	-0.258287	0.0059
NAPB	2.65718	2.81352	0.0824803	0.44685
CST3	181.481	175.84	-0.0455492	0.5981
C20orf3	67.5348	67.4753	-0.00127171	0.9876
ABHD12	21.4812	22.9023	0.0924136	0.6577
NINL	5.02626	5.11557	0.0254101	0.79335
NANP	4.15783	3.94081	-0.07734	0.4537
ZNF337	6.24922	5.59952	-0.158373	0.1094
BCL2L1	140.021	130.436	-0.102295	0.22605
PDRG1	19.6126	18.5504	-0.080331	0.39745
PLAGL2	10.0832	10.153	0.00995273	0.90565
C20orf112	1.8843	2.1425	0.185268	0.0879
COMMD7	9.53785	9.40528	-0.0201942	0.8425
CDK5RAP1	19.6514	20.2202	0.0411601	0.64775
SNTA1	6.9858	8.03969	0.202715	0.04935
NECAB3	20.5359	22.1995	0.112381	0.23365
E2F1	17.8899	18.2468	0.0284997	0.7506
PXMP4	2.36506	1.89697	-0.318175	0.00415
