GENENAME	NORMAL	ABNORMAL	LOG2FOLD	PVALUE
CWC25	8.22684	7.53246	-0.127218	0.5416
RPL23	1520.96	1509.68	-0.0107374	0.95195
SNORA21	32.4199	1.34516	-4.59103	0.29265
CACNB1	3.00374	2.866	-0.067718	0.77485
FBXL20	3.17199	2.9435	-0.107858	0.5947
MED1	11.9555	17.6736	0.563922	0.0029
PGAP3	6.3909	3.70146	-0.787925	0.0008
MIEN1	61.3961	52.8318	-0.216739	0.2795
GSDMB	0.771568	4.20112	2.44491	5e-05
ORMDL3	32.7298	26.2725	-0.317048	0.0999
MED24	20.2794	24.3709	0.265144	0.16355
NR1D1	7.60172	32.644	2.10242	5e-05
GJD3	4.21845	1.5942	-1.40388	5e-05
TOP2A	60.5228	44.2319	-0.452392	0.01785
TNS4	0.170567	20.0531	6.87735	5e-05
SMARCE1	75.9148	92.957	0.292182	0.1113
KRT222	0.0107856	2.67859	7.95622	0.1611
KRT10	15.5162	11.5495	-0.425946	0.08625
KRT23	0.0245715	26.8031	10.0912	0.0026
KRTAP2-2	0.100273	0.726773	2.85758	0.0068
LOC730755	2.00996	5.69996	1.50378	5e-05
KRT32	0.937759	0.350553	-1.41958	0.0015
KRT13	0.0095344	1.382	7.1794	0.23115
KRT15	1.96492	4.62382	1.23462	5e-05
KRT19	0.440113	608.65	10.4335	5e-05
HAP1	0.0495719	0.96349	4.28067	5e-05
JUP	50.2805	128.418	1.35278	5e-05
LEPREL4	35.7212	13.703	-1.38229	5e-05
NT5C3L	43.6861	50.2605	0.202251	0.29015
KLHL11	2.16433	5.463	1.33577	5e-05
ACLY	103.046	109.197	0.0836533	0.65
DNAJC7	46.413	49.6428	0.0970555	0.78275
ZNF385C	0.0119486	0.632971	5.72723	0.25305
DHX58	2.95172	0.302608	-3.28603	5e-05
KAT2A	17.7624	18.9074	0.0901245	0.64025
RAB5C	109.486	71.7517	-0.609657	0.00095
GHDC	2.83399	8.35499	1.5598	5e-05
STAT5B	8.0074	1.20503	-2.73227	5e-05
STAT3	36.5765	25.0127	-0.548255	0.00355
PTRF	312.816	51.6679	-2.59797	5e-05
PSMC3IP	16.0776	16.1047	0.00242736	0.994
FAM134C	14.4611	17.2705	0.256127	0.3887
PLEKHH3	8.71836	19.4871	1.16039	5e-05
CCR10	1.14348	0.459612	-1.31494	0.00535
EZH1	6.09527	4.4309	-0.460089	0.02585
CCDC56	50.4591	33.3182	-0.598803	0.0036
BECN1	44.5093	34.0808	-0.385148	0.03725
AARSD1	14.6612	19.0903	0.380842	0.06295
VAT1	111.523	87.4789	-0.350331	0.06125
BRCA1	6.53833	8.20511	0.327601	0.12115
ETV4	2.95693	34.9183	3.56181	5e-05
DUSP3	29.3012	11.5165	-1.34726	5e-05
MPP3	2.05465	2.55085	0.312082	0.20355
MPP2	3.25738	6.2515	0.940494	5e-05
TMEM101	19.8141	23.4934	0.245725	0.23035
LSM12	30.3302	41.2375	0.4432	0.01855
HDAC5	10.8205	11.7448	0.118259	0.54625
C17orf65	4.23736	4.0799	-0.0546321	0.8314
ATXN7L3	26.5608	30.5405	0.201423	0.2751
UBTF	29.6677	32.4509	0.129363	0.4828
SLC25A39	93.8198	163.198	0.798658	5e-05
FAM171A2	9.9593	15.3415	0.623326	0.0027
ITGA2B	0.0833597	1.01807	3.61034	5e-05
GPATCH8	12.5705	9.34468	-0.427828	0.0226
CCDC43	15.9798	14.9366	-0.0973951	0.6273
GJC1	11.1063	10.0814	-0.139683	0.45965
EFTUD2	30.8374	31.2863	0.0208523	0.91135
KIF18B	5.52827	12.5407	1.18171	5e-05
C1QL1	17.371	4.5722	-1.92572	5e-05
DCAKD	12.5829	13.2616	0.0757846	0.71865
PLCD3	48.9065	48.6629	-0.00720521	0.97105
MAP3K14	10.4547	3.27664	-1.67386	5e-05
ARHGAP27	1.7034	13.2254	2.95683	5e-05
ARHGAP27	0.426966	1.28961	1.59474	0.00075
PLEKHM1	9.8675	5.79772	-0.767199	0.00025
LRRC37A4	2.31846	2.5538	0.139479	0.5062
KANSL1	10.4805	17.4143	0.732567	5e-05
ARL17A,ARL17B	0.729166	0.653971	-0.157021	0.7865
ARL17A	0.840693	0.728865	-0.205927	0.6548
WNT3	3.11883	1.72434	-0.854957	0.0038
CDC27	26.658	34.4373	0.369401	0.0461
MRPL45P2	0.988529	2.03246	1.03987	0.00195
OSBPL7	5.41249	4.44871	-0.282904	0.1907
MRPL10	23.5986	57.5192	1.28534	5e-05
SCRN2	23.8773	22.0801	-0.112892	0.58285
SP6	0.249812	5.45484	4.44862	5e-05
PRR15L	0.0111758	0.597032	5.73936	0.1465
COPZ2	41.2513	0.0145502	-11.4692	0.03735
CBX1	83.5552	125.435	0.586141	0.0012
SKAP1	0.110387	7.91437	6.16383	0.0002
HOXB3	0.543959	4.58383	3.07499	5e-05
HOXB4	0.322427	10.522	5.0283	5e-05
HOXB5	0.389097	10.7121	4.78296	5e-05
HOXB6	2.90974	14.6	2.32701	5e-05
HOXB7	1.24735	41.1575	5.04421	5e-05
HOXB8	0.373579	35.5137	6.57082	5e-05
HOXB9	3.30836	18.546	2.48692	5e-05
SNF8	63.5	54.103	-0.231047	0.2291
PHOSPHO1	0.246736	1.16419	2.23828	5e-05
ZNF652	1.96774	5.27365	1.42226	5e-05
PHB	79.6532	189.788	1.25259	5e-05
SPOP	20.7836	26.914	0.372906	0.047
SLC35B1	37.6423	49.5591	0.396796	0.0421
FAM117A	2.54827	14.4571	2.50419	5e-05
SAMD14	0.54765	0.520865	-0.0723445	0.8525
PPP1R9B	54.0758	54.8418	0.0202927	0.9134
COL1A1	40.0855	7.41848	-2.43388	5e-05
MRPL27	56.7548	78.1354	0.461234	0.02215
LRRC59	91.7492	101.802	0.149999	0.42305
CHAD	0.136007	0.490771	1.85137	0.37285
ANKRD40	19.1932	29.4193	0.616168	0.00085
TOB1	18.8215	36.0017	0.935681	5e-05
SPAG9	22.5344	12.4561	-0.855273	5e-05
MBTD1	3.43469	12.0616	1.81217	5e-05
COX11	31.8038	35.2361	0.147857	0.68255
MMD	3.89457	10.1537	1.38247	5e-05
TRIM25	17.0618	37.3462	1.13019	5e-05
COIL	7.90924	17.2663	1.12635	5e-05
MRPS23	32.7872	71.9794	1.13445	5e-05
CUEDC1	21.0333	35.2627	0.745465	0.0001
VEZF1	21.0586	25.8175	0.293936	0.12055
SRSF1	53.8986	74.0275	0.457813	0.0122
MKS1	3.58791	11.0219	1.61916	5e-05
BZRAP1	2.53567	0.080002	-4.98618	0.1799
SUPT4H1	54.4562	72.1704	0.406312	0.1195
RNF43	0.0549173	28.3087	9.00977	0.21855
MTMR4	11.5242	21.0327	0.867976	5e-05
SEPT4	3.46939	3.49233	0.00950753	0.97
TRIM37	17.9232	21.3722	0.253902	0.17785
SKA2	21.3225	27.1722	0.349757	0.0662
PTRH2	24.1211	56.5386	1.22894	5e-05
TUBD1	1.89051	5.07314	1.4241	5e-05
RNFT1	2.93285	7.40601	1.3364	5e-05
MIR4737	39.0263	21.6376	-0.850909	0.4989
HEATR6	6.78536	9.94196	0.551106	0.0067
LOC645638	3.90947	0.530449	-2.88169	0.00015
LOC653653	0.268603	0.586405	1.12642	0.03525
USP32	13.0263	12.6822	-0.0386233	0.84065
APPBP2	11.4678	14.0111	0.288988	0.1265
BRIP1	3.69002	4.51704	0.291751	0.1526
INTS2	2.72009	12.7139	2.22468	5e-05
MED13	11.089	18.196	0.714492	5e-05
CYB561	17.1162	35.2718	1.04315	5e-05
LIMD2	4.13273	3.46817	-0.252921	0.5564
STRADA	12.5638	11.1695	-0.169707	0.4133
CCDC47	36.6496	65.6019	0.839938	5e-05
FTSJ3	20.328	30.3247	0.577031	0.0576
SMARCD2	25.6134	86.2977	1.75242	5e-05
ERN1	0.741073	2.3114	1.64108	5e-05
TEX2	18.0498	11.3858	-0.664744	0.0003
POLG2	3.96923	9.46492	1.25373	5e-05
DDX5	171.771	221.722	0.368267	0.0463
MIR5047	58.9708	98.0519	0.733545	0.3678
SMURF2	34.5999	73.361	1.08425	5e-05
LOC146880	4.76203	5.18426	0.122561	0.58655
MIR4315-1,PLEKHM1P	2.5296	2.3025	-0.135708	0.66765
LRRC37A3	1.54964	0.832676	-0.89611	0.0008
AMZ2P1	2.20799	3.25897	0.561684	0.01605
GNA13	17.7182	19.4498	0.134523	0.46915
AXIN2	0.64149	9.17868	3.83879	5e-05
CEP112	4.30295	3.52441	-0.287944	0.19565
HELZ	5.19767	6.64491	0.354384	0.0613
PSMD12	36.8463	75.1446	1.02815	5e-05
C17orf58	4.52148	19.1586	2.08312	5e-05
SLC16A6	0.46603	1.33038	1.51334	0.0147
WIPI1	17.0662	9.67509	-0.818798	0.00015
ABCA8	1.11327	0.00185032	-9.23281	0.10915
ABCA6	0.743841	0.0126598	-5.87667	0.0175
ABCA10,ABCA5	0.101996	1.34627	3.72239	5e-05
LOC100499467	6.87599	13.0973	0.92963	5e-05
LINC00511	0.111117	1.30755	3.55671	5e-05
SLC39A11	5.44706	16.7153	1.61762	5e-05
FAM104A	17.2092	21.815	0.342143	0.166
CDC42EP4	10.5573	28.7316	1.44439	5e-05
MGC16275	0.464449	0.79148	0.769034	0.0272
NAT9	14.3167	22.6331	0.660733	0.0011
GRIN2C	0.0259298	0.605425	4.54527	0.0026
FDXR	11.2563	47.853	2.08788	5e-05
USH1G	0.0147715	1.81574	6.9416	0.0026
C17orf28	0.0686864	21.6786	8.30203	5e-05
ATP5H	205.752	260.799	0.342029	0.0612
NT5C	18.9177	29.7574	0.653513	0.02625
HN1	60.886	186.592	1.61571	5e-05
SUMO2	255.03	412.909	0.695156	0.0001
GGA3	9.97699	16.26	0.704647	0.0234
MIF4GD	11.7657	15.6057	0.407482	0.46165
SLC25A19	3.31997	13.2963	2.00178	5e-05
GRB2	34.0619	59.5765	0.806584	5e-05
CASKIN2	7.05824	10.5258	0.576552	0.08435
RECQL5	5.58768	9.40984	0.75192	0.0004
GALK1	17.9947	23.316	0.373749	0.07555
H3F3B	160.281	316.805	0.982989	5e-05
UNC13D	0.329964	6.67371	4.33811	5e-05
WBP2	68.763	76.7859	0.15921	0.39255
TRIM47	2.03302	37.8558	4.21882	5e-05
TRIM65	7.58756	19.6041	1.36945	5e-05
MRPL38	29.0753	73.0622	1.32933	5e-05
FBF1	2.33554	2.35428	0.0115342	0.96005
ACOX1	6.35104	10.2818	0.695024	0.0014
EVPL	0.00259061	19.9756	12.9127	0.1611
SRP68	45.0213	74.0058	0.717031	0.0001
EXOC7	37.3942	40.198	0.104309	0.57645
RNF157	1.63574	0.595215	-1.45846	5e-05
QRICH2	0.375369	1.2312	1.71369	5e-05
PRPSAP1	18.0591	27.4939	0.606382	0.0022
UBE2O	7.8537	26.278	1.74241	5e-05
RHBDF2	8.65398	15.207	0.813297	0.0001
ST6GALNAC2	0.987991	5.1824	2.39105	5e-05
MXRA7	192.591	55.7771	-1.78779	5e-05
JMJD6	13.9452	21.9687	0.655682	0.0022
SRSF2	112.473	167.626	0.575665	0.00375
LOC100131096	0.0295767	5.36154	7.50204	0.14555
TMC6	0.302517	30.9858	6.67845	5e-05
TK1	57.3861	180.904	1.65645	5e-05
SOCS3	11.4709	11.4439	-0.00340669	0.98725
CYTH1	6.28832	9.12182	0.536647	0.00915
USP36	7.36961	12.3191	0.741236	0.0002
TIMP2	416.996	55.22	-2.91677	5e-05
LGALS3BP	36.737	238.751	2.7002	5e-05
CANT1	30.4468	35.5092	0.221904	0.2377
CBX8	4.10407	15.8302	1.94755	5e-05
CBX4	9.91004	20.5331	1.05099	5e-05
TBC1D16	10.1807	12.6062	0.308288	0.13565
EIF4A3	46.6666	138.198	1.56627	5e-05
SGSH	9.55168	8.07047	-0.243101	0.2481
LOC100294362	0.631225	0.602665	-0.0667967	0.97335
NPTX1	0.583416	0.00478264	-6.93057	0.2231
FLJ90757	7.80793	9.49728	0.282575	0.1556
AATK	0.0603708	0.763263	3.66026	0.06975
AZI1	5.59908	13.1328	1.22991	5e-05
C17orf56	5.02623	8.31694	0.726576	0.0014
SLC38A10	37.1437	46.4687	0.32314	0.08435
LINC00482	0.00665193	0.904865	7.08779	0.17455
ACTG1	5217.75	2162.89	-1.27047	5e-05
C17orf70	19.8342	14.7936	-0.423017	0.03035
NPLOC4	51.5845	48.084	-0.101381	0.58855
PDE6G	1.61275	0.03311	-5.60611	0.23175
C17orf90	20.5779	32.9562	0.679451	0.0033
ARL16	33.4246	27.9454	-0.258298	0.19675
FAM195B	63.8209	35.1935	-0.858722	5e-05
P4HB	491.113	441.895	-0.152349	0.4153
ARHGDIA	262.115	240.816	-0.122271	0.51435
ALYREF	66.7732	143.67	1.10541	5e-05
PCYT2	13.5541	18.4674	0.446248	0.02705
SIRT7	8.85169	16.6518	0.91165	5e-05
MAFG	16.3027	13.4554	-0.276919	0.1378
PYCR1	61.1082	156.726	1.3588	5e-05
NOTUM	0.10845	7.98031	6.20134	5e-05
STRA13	44.4267	101.674	1.19446	5e-05
DCXR	38.2714	106.875	1.48159	5e-05
RFNG	21.7274	21.0773	-0.0438286	0.826
DUS1L	23.973	57.029	1.25029	5e-05
FASN	45.6429	248.004	2.4419	5e-05
CCDC57	3.75598	11.1255	1.56661	5e-05
CSNK1D	53.3612	50.0588	-0.0921676	0.61605
SECTM1	1.60904	3.30661	1.03915	0.0003
C17orf101	9.08492	11.4384	0.332337	0.2869
C17orf62	22.2253	25.1115	0.176147	0.5537
WDR45L	40.6795	58.3831	0.521249	0.005
RAB40B	7.12272	12.158	0.77141	0.0007
B3GNTL1	3.9451	6.21379	0.655413	0.0112
USP14	34.2075	19.7303	-0.793897	5e-05
TYMS	48.0844	73.1932	0.60614	0.041
NDC80	15.0284	20.4775	0.446342	0.038
SMCHD1	9.92436	11.4324	0.204079	0.2768
MYL12A	379.541	164.481	-1.20633	5e-05
MYL12B	488.365	354.958	-0.460311	0.01175
TGIF1	25.9974	96.9774	1.89928	5e-05
FLJ35776	2.96135	2.86249	-0.0489852	0.8789
LOC339290	8.5198	0.00270447	-11.6213	0.10915
PTPRM	19.0426	1.86248	-3.35393	5e-05
RAB12	27.6633	19.3526	-0.515448	0.0099
CCDC165	14.9402	6.40219	-1.22256	5e-05
NDUFV2	103.061	109.454	0.0868377	0.64785
ANKRD12	5.15547	3.82678	-0.429975	0.02995
TWSG1	38.8349	15.6722	-1.30915	5e-05
RALBP1	29.5109	29.4617	-0.00241067	0.9897
RAB31	29.0085	13.7464	-1.07742	5e-05
VAPA	25.0647	21.4776	-0.222828	0.22635
NAPG	6.60068	9.8318	0.574842	0.0051
GNAL	0.155102	1.45783	3.23253	0.07345
CHMP1B	23.0969	24.1913	0.0667893	0.729
IMPA2	7.28731	14.4221	0.984823	5e-05
TUBB6	172.773	57.8613	-1.57821	5e-05
SLMO1	3.59927	2.8568	-0.333305	0.20845
PSMG2	46.3502	42.9419	-0.110187	0.63335
SEH1L	17.482	27.6594	0.661896	0.00335
CEP192	4.92722	5.76994	0.227781	0.2505
RNMT	9.52736	11.5742	0.280765	0.1448
GREB1L	0.432738	0.749468	0.792371	0.0057
SNRPD1	41.2364	70.8816	0.781493	0.0002
MIB1	12.787	14.0049	0.131259	0.4819
GATA6	14.9226	2.93179	-2.34765	5e-05
RBBP8	17.3986	33.8251	0.959121	5e-05
CABLES1	12.9549	5.18705	-1.32051	5e-05
RIOK3	18.4953	11.7224	-0.657892	0.00035
C18orf8	8.1287	13.5054	0.732439	0.09745
LAMA3	0.212974	1.74982	3.03846	5e-05
TTC39C	6.53093	7.74466	0.245912	0.39385
CABYR	2.09046	0.22409	-3.22167	5e-05
IMPACT	13.7789	13.7238	-0.00577965	0.9755
TAF4B	0.527484	5.38524	3.35181	5e-05
DSG2	50.2927	46.8721	-0.10162	0.5783
RNF125	0.16325	1.81995	3.47875	5e-05
RNF138	8.32408	14.7265	0.823051	5e-05
DTNA	4.99486	2.59017	-0.947396	0.00035
MAPRE2	14.2126	8.99306	-0.660288	0.00105
ZNF397	3.90012	6.9732	0.838304	0.0223
ZNF271	6.62827	3.98884	-0.732663	0.00035
GALNT1	89.1141	24.8406	-1.84295	5e-05
C18orf21	10.4272	12.5002	0.261598	0.26035
ELP2	26.2418	28.3586	0.11192	0.5516
MOCOS	0.463006	6.30029	3.76632	5e-05
FHOD3	12.3602	3.64801	-1.76052	5e-05
KIAA1328	0.976497	0.730844	-0.418054	0.669
PIK3C3	18.9832	10.6444	-0.834622	5e-05
HAUS1	25.0472	28.7776	0.200295	0.33635
C18orf25	7.77817	7.95383	0.0322182	0.8676
RNF165	0.00916745	1.29445	7.1416	0.1212
CTIF	16.055	5.32934	-1.591	5e-05
LIPG	0.743064	3.33	2.16396	5e-05
SCARNA17	2.64305	3.44253	0.381267	0.35235
SKA1	4.52162	8.05657	0.833326	0.0004
MAPK4	0.00364803	1.00626	8.10767	0.1611
ME2	12.2909	13.8058	0.167686	0.373
ELAC1	4.42936	3.84863	-0.202753	0.3886
SMAD4	10.0863	10.5639	0.0667532	0.71865
POLI	5.49146	3.56858	-0.621837	0.0028
C18orf54	2.78786	2.47707	-0.170523	0.45235
RAB27B	4.05378	0.539359	-2.90995	5e-05
WDR7	4.90173	2.74498	-0.836496	5e-05
ONECUT2	0.0495436	1.14437	4.52971	5e-05
LOC100505549	0.188304	2.48891	3.72438	0.27935
NEDD4L	22.6714	8.03108	-1.4972	5e-05
MALT1	8.98118	11.8333	0.397878	0.04545
ZNF532	11.0083	3.38749	-1.7003	5e-05
SEC11C	17.5266	45.2692	1.36898	5e-05
PMAIP1	14.7529	25.9234	0.813258	0.0001
KIAA1468	8.94484	4.49035	-0.994227	5e-05
TNFRSF11A	5.94913	1.17234	-2.34329	5e-05
ZCCHC2	2.71038	5.94075	1.13215	5e-05
PHLPP1	6.21978	4.53161	-0.45684	0.0249
SERPINB5	0.0136056	18.0222	10.3714	0.24705
SERPINB2	3.08254	0.011555	-8.05946	0.22275
HMSD	0.243051	1.22227	2.33023	0.01245
SERPINB8	13.0537	2.16085	-2.59478	5e-05
SOCS6	9.84814	17.6241	0.839626	5e-05
TIMM21	14.8697	14.8855	0.00153155	0.99295
CNDP2	17.1544	16.8624	-0.0247709	0.8974
ZNF407	2.28892	1.471	-0.637872	0.00325
TSHZ1	2.94191	6.80856	1.2106	5e-05
ZNF236	2.33116	2.12717	-0.132108	0.52685
ATP9B	4.26431	2.38671	-0.837291	0.0002
NFATC1	0.137612	7.61111	5.78943	5e-05
CTDP1	8.52252	11.2763	0.403943	0.05005
HSBP1L1	14.1549	21.6378	0.612249	0.0068
RBFA	2.7843	5.77732	1.05309	5e-05
ADNP2	8.47315	18.1089	1.09573	5e-05
THOC1	8.4103	7.2851	-0.207209	0.3399
COLEC12	2.62011	0.00659455	-8.63414	0.19045
C18orf56	1.95707	1.47	-0.412879	0.8775
ENOSF1	10.909	18.4918	0.761369	0.01225
YES1	23.1797	30.1958	0.381482	0.04465
METTL4	3.35071	2.78195	-0.268367	0.2418
LPIN2	12.7211	3.64481	-1.80331	5e-05
ZFP161	4.22783	3.54079	-0.255846	0.2569
EPB41L3	10.6266	0.0107105	-9.95444	0.06455
PPP4R1	37.4956	17.053	-1.13669	5e-05
MPPE1	5.43251	3.89699	-0.479258	0.0335
AFG3L2	31.6308	32.6378	0.0452142	0.81095
SPIRE1	15.218	9.79648	-0.635447	0.0014
CEP76	2.7312	4.85399	0.829635	0.08185
PTPN2	9.29128	21.1481	1.18658	5e-05
FAM210A	5.59002	5.17446	-0.111444	0.5883
ZNF519	0.425198	1.0354	1.28399	0.00085
ROCK1	18.0745	16.4084	-0.139527	0.4594
ESCO1	5.44288	7.96423	0.549166	0.0076
ABHD3	2.80006	18.9408	2.75797	5e-05
TMEM241	3.36661	5.868	0.801573	0.0003
NPC1	21.0308	10.8321	-0.957192	0.0001
ANKRD29	0.0777284	0.659393	3.08463	0.00055
OSBPL1A	21.5439	8.24242	-1.38614	5e-05
SS18	25.2078	29.2017	0.212181	0.2581
KCTD1	7.41988	6.81624	-0.122418	0.57905
CDH2	119.148	0.0532254	-11.1284	5e-05
DSC3	8.04634	1.40039	-2.5225	5e-05
DSC2	2.47856	10.9088	2.13792	5e-05
LOC100652770	2.66732	2.56227	-0.0579634	0.9726
B4GALT6	4.45656	3.3813	-0.398354	0.06575
TRAPPC8	9.70416	6.39017	-0.60275	0.0016
FAM59A	0.231825	2.06535	3.15528	5e-05
ZSCAN30	5.83578	2.87918	-1.01927	0.0008
ZNF24	13.114	21.0935	0.685698	0.00015
ZNF396	0.869726	0.492405	-0.820714	0.015
INO80C	17.767	11.0143	-0.689826	0.0023
RPRD1A	17.4553	34.2436	0.972174	5e-05
SLC39A6	31.2727	58.0821	0.89319	5e-05
TPGS2	74.8768	35.9705	-1.0577	5e-05
LOC647946	0.471869	0.755759	0.67954	0.0639
EPG5	12.4145	2.39539	-2.3737	5e-05
PSTPIP2	2.64872	11.2147	2.08202	5e-05
ATP5A1	301.885	332.565	0.139638	0.44825
ST8SIA5	0.520374	0.0401707	-3.69533	0.0002
PIAS2	7.87157	7.74785	-0.0228553	0.91235
HDHD2	16.3281	9.09769	-0.843788	5e-05
IER3IP1	44.6005	34.963	-0.351229	0.0725
SMAD2	11.6225	9.96871	-0.221438	0.2319
SMAD7	23.0632	2.46703	-3.22474	5e-05
DYM	22.3218	14.2548	-0.647002	0.0005
C18orf32,RPL17,RPL17-C18ORF32	1531.88	1454.15	-0.0751216	0.68605
ACAA2	20.1146	13.0658	-0.622444	0.00175
MYO5B	0.736298	7.75121	3.39606	5e-05
CCDC11	0.256999	0.80609	1.64918	0.0007
MBD1	20.571	16.1348	-0.350438	0.0733
CXXC1	15.8816	22.9447	0.530808	0.0064
MEX3C	17.781	33.563	0.916531	5e-05
MBD2	16.9392	11.7893	-0.522882	0.00585
CCDC68	0.0176022	1.88979	6.74633	0.1393
TCF4	7.21561	0.00332769	-11.0824	0.03575
TXNL1	71.2261	65.5556	-0.119688	0.5303
FECH	7.21613	7.60878	0.0764394	0.6919
NARS	70.537	68.2201	-0.0481837	0.7958
ATP8B1	65.4939	4.96976	-3.72011	5e-05
ALPK2	0.641159	0.0353584	-4.18056	5e-05
LMAN1	68.5244	2.10526	-5.02454	5e-05
CCBE1	33.1851	0.232657	-7.15618	5e-05
RNF152	1.82565	0.513009	-1.83135	5e-05
PIGN	8.39941	2.41994	-1.79532	5e-05
BCL2	1.81473	1.1856	-0.614138	0.1519
KDSR	14.1829	11.8651	-0.257434	0.17935
VPS4B	21.2403	24.2534	0.191382	0.3166
DSEL	9.28189	0.0219437	-8.72447	5e-05
TMX3	28.671	9.14999	-1.64775	5e-05
RTTN	2.8446	5.68804	0.999709	5e-05
CYB5A	30.5164	24.8058	-0.298909	0.1511
LOC400657	1.74285	3.1884	0.871384	0.00045
ZADH2	4.67802	6.71562	0.521624	0.00985
ZNF516	2.37597	4.27932	0.848865	5e-05
MBP	1.95155	11.6249	2.57453	5e-05
PQLC1	15.2659	23.1639	0.601564	0.00305
TXNL4A	45.8977	49.8939	0.12044	0.53465
PARD6G	1.51941	9.56676	2.65452	5e-05
TPGS1	15.7907	13.3234	-0.245113	0.27895
CDC34	39.2281	49.8569	0.345906	0.0762
BSG	478.608	402.668	-0.249254	0.17665
HCN2	2.36852	1.30243	-0.862788	0.00155
FSTL3	51.4039	8.04385	-2.67592	5e-05
PALM	11.7916	23.4325	0.990753	5e-05
C19orf21	0.00695066	17.047	11.2601	0.17455
PTBP1	97.5949	166.575	0.771296	5e-05
CFD	1.13138	28.345	4.64694	5e-05
ARID3A	1.64868	3.17872	0.94713	0.00015
WDR18	37.2856	44.4657	0.254075	0.18965
GRIN3B	0.181774	0.588903	1.69588	0.55365
CNN2	301.602	80.682	-1.90233	5e-05
ABCA7	5.17747	8.99012	0.796091	5e-05
HMHA1	1.49683	9.44387	2.65747	0.01105
GPX4	332.2	256.487	-0.373168	0.042
STK11	25.4544	30.6325	0.267149	0.1555
ATP5D	107.028	184.284	0.783938	5e-05
MIDN	18.6456	28.4659	0.610395	0.00145
CIRBP	130.975	155.681	0.249296	0.19235
C19orf24	25.2068	32.1801	0.352353	0.10005
EFNA2	0.784564	8.58445	3.45176	5e-05
MUM1	14.5957	15.5639	0.0926571	0.6341
NDUFS7	54.1329	45.9625	-0.236049	0.2528
DAZAP1	60.8656	70.5047	0.212092	0.25395
RPS15	1077.23	1284.09	0.25342	0.1737
APC2	0.700337	0.811146	0.211912	0.6423
REEP6	4.39859	46.6859	3.40788	5e-05
LOC100288123	0.380634	0.593223	0.640172	0.7066
ADAT3,SCAMP4	41.5185	40.6988	-0.028767	0.87945
CSNK1G2	35.4472	52.3867	0.563528	0.00275
IZUMO4	0.83613	0.546199	-0.6143	0.16975
DOT1L	8.28303	7.8101	-0.0848185	0.666
SF3A2	45.2328	80.6777	0.834801	5e-05
AMH	0.236106	6.93691	4.87679	5e-05
OAZ1	510.016	436.031	-0.226111	0.2202
SPPL2B	12.6468	6.62583	-0.932598	5e-05
GADD45B	59.311	10.7962	-2.45778	5e-05
THOP1	28.1337	47.8814	0.767167	0.0002
ZNF554	1.18527	1.48711	0.327294	0.21605
ZNF555	0.869591	0.767262	-0.180619	0.4589
ZNF57	1.44519	3.64105	1.3331	5e-05
TLE6	0.306163	3.16952	3.37189	5e-05
GNA11	39.0602	28.0409	-0.478166	0.0161
NCLN	29.9161	39.4599	0.399464	0.0367
CELF5	0.0826868	1.33571	4.0138	5e-05
NFIC	31.7895	21.3767	-0.572509	0.00175
FZR1	18.8586	16.9612	-0.152984	0.43715
C19orf71	3.14248	5.62752	0.840593	0.4518
HMG20B	62.4647	89.8699	0.524797	0.00505
TJP3	0.0320186	17.3813	9.08441	0.044
MRPL54	39.2863	43.3669	0.142567	0.50635
PIAS4	9.84109	13.5816	0.464766	0.0314
ANKRD24	0.209973	0.891471	2.08598	5e-05
EBI3	1.45186	0.44234	-1.71468	0.0012
CCDC94	11.5536	19.8273	0.77914	0.0004
FSD1	13.1148	20.2796	0.62884	0.00295
MPND	6.18941	12.329	0.994179	5e-05
CHAF1A	14.6191	19.5919	0.422407	0.0378
HDGFRP2	47.0342	49.7826	0.0819309	0.66725
TNFAIP8L1	6.27082	12.5031	0.995563	5e-05
LOC100131094	1.39667	0.84022	-0.733147	0.5052
FEM1A	11.3642	16.5313	0.540707	0.0051
UHRF1	29.3159	46.9661	0.679934	0.0005
KDM4B	12.2863	11.2923	-0.1217	0.52445
SAFB	28.1734	56.3695	1.00058	5e-05
HSD11B1L	7.62258	2.46158	-1.6307	5e-05
RPL36	1203.53	1702.38	0.500282	0.00635
VMAC	1.69174	0.793858	-1.09156	0.0017
CAPS	3.03213	0.844404	-1.84433	0.14405
CLPP	45.9169	47.8059	0.0581639	0.76845
ALKBH7	12.3588	17.6013	0.510144	0.02055
CRB3	0.115756	25.3688	7.77582	0.0026
TNFSF9	5.67393	31.1987	2.45907	5e-05
TRIP10	40.5927	51.5035	0.343451	0.0682
VAV1	0.0172764	7.63547	8.78777	0.0026
ZNF557	1.63795	2.52632	0.625145	0.00535
ARHGEF18	11.9502	9.11801	-0.39024	0.0427
ZNF358	42.5608	26.9788	-0.657698	0.0007
MCOLN1	9.55257	7.95053	-0.264838	0.2159
PNPLA6	33.1457	35.5195	0.0997886	0.5906
CAMSAP3	0.206937	9.42871	5.5098	5e-05
C19orf79	170.048	142.769	-0.252252	0.2281
STXBP2	0.086982	47.7018	9.09911	0.00015
TRAPPC5	57.8132	43.887	-0.397606	0.05595
EVI5L	12.1872	6.96751	-0.806655	5e-05
LRRC8E	9.87521	6.58511	-0.584605	0.00455
MAP2K7	12.8883	20.199	0.648218	0.00135
LOC100507588	4.36226	4.96722	0.187362	0.4933
