gene	value_1	value_2	log2(fold_change)	p_value
SLC16A6	0.392763	2.6846	2.77298	0.0001
WIPI1	15.0509	12.203	-0.302612	0.1262
ABCA8	0.940747	0.738152	-0.349889	0.18035
ABCA6	0.619202	1.33559	1.10899	0.0001
KCNJ2-AS1	0.654035	1.41223	1.11053	0.0006
LOC100499467	6.11181	4.7457	-0.364977	0.09445
SLC39A11	4.74502	3.77856	-0.328579	0.12465
FAM104A	14.923	15.8998	0.0914687	0.6981
CDC42EP4	9.38619	15.4657	0.720458	0.0003
MGC16275	0.419833	0.512395	0.287442	0.41115
NAT9	12.7635	13.2921	0.0585456	0.7665
FDXR	10.3219	10.1678	-0.021708	0.9123
ATP5H	181.047	216.009	0.254721	0.1519
NT5C	17.6613	17.5815	-0.00653257	0.98175
HN1	53.4758	55.5513	0.0549338	0.76935
SUMO2	219.349	261.019	0.250923	0.15435
GGA3	8.87392	9.79004	0.141743	0.64555
MIF4GD	10.5265	13.3361	0.341307	0.50655
SLC25A19	2.964	2.17975	-0.443387	0.13055
GRB2	30.1125	29.5028	-0.0295108	0.86665
CASKIN2	6.42369	5.90259	-0.122054	0.69045
RECQL5	5.0331	5.90782	0.231181	0.26665
GALK1	16.4469	13.4971	-0.285171	0.1712
H3F3B	134.181	124.273	-0.110666	0.5397
WBP2	60.9693	65.8326	0.110718	0.537
TRIM47	1.9103	0.885181	-1.10976	0.0007
TRIM65	6.74934	4.83386	-0.481569	0.0188
MRPL38	26.4523	30.5622	0.208355	0.2809
FBF1	2.14098	1.64399	-0.381067	0.1059
ACOX1	5.40907	5.01242	-0.109874	0.61745
SRP68	40.2734	43.0166	0.0950667	0.5976
EXOC7	33.6373	35.3206	0.0704458	0.7007
RNF157	1.43986	0.553333	-1.37971	5e-05
PRPSAP1	15.9376	15.4945	-0.0406732	0.8361
UBE2O	7.09181	9.64902	0.444228	0.0211
RHBDF2	7.93255	4.1724	-0.926908	5e-05
ST6GALNAC2	0.879002	1.50522	0.776034	0.0086
MXRA7	170.894	144.485	-0.242183	0.1857
JMJD6	12.425	10.695	-0.216316	0.31045
SRSF2	97.8999	105.323	0.105446	0.59925
TK1	51.2368	65.5384	0.35516	0.0753
SOCS3	10.2193	17.3414	0.762926	0.0001
CYTH1	5.63577	4.31519	-0.38519	0.06075
USP36	6.56225	5.32035	-0.30267	0.12155
TIMP2	365.659	313.756	-0.220857	0.2411
LGALS3BP	33.5955	41.8971	0.31858	0.08085
CANT1	27.1663	27.8936	0.0381138	0.8338
CBX8	3.71262	4.98827	0.426102	0.076
CBX4	9.14597	8.70462	-0.0713557	0.72055
TBC1D16	9.34389	6.83518	-0.451045	0.0241
EIF4A3	41.5761	38.0416	-0.128177	0.48355
SGSH	8.72005	9.44404	0.115068	0.56715
LOC100294362	0.559746	0.786573	0.490809	0.7816
NPTX1	0.526228	0.14374	-1.87223	5e-05
FLJ90757	6.97533	5.50658	-0.341105	0.0839
AZI1	5.18686	5.02975	-0.0443757	0.83385
C17orf56	4.57748	5.78347	0.33738	0.1237
SLC38A10	34.1846	31.602	-0.113329	0.5422
ACTG1	4689.77	3085.2	-0.60415	0.0088
C17orf70	18.2119	13.8974	-0.390066	0.0382
NPLOC4	45.8698	40.4261	-0.182257	0.31305
PDE6G	1.44528	1.90006	0.394694	0.2646
C17orf90	19.0121	18.61	-0.0308343	0.89275
ARL16	29.7979	32.0408	0.104697	0.58825
FAM195B	57.5036	53.3156	-0.109094	0.56
P4HB	451.754	359.998	-0.327548	0.07835
ARHGDIA	239.059	219.4	-0.123802	0.5088
ALYREF	61.1492	72.4093	0.243841	0.206
PCYT2	12.225	13.8026	0.175106	0.3754
SIRT7	8.03654	8.31177	0.048582	0.81465
MAFG	14.3611	13.6364	-0.0747037	0.67825
PYCR1	54.7653	26.1329	-1.0674	5e-05
STRA13	40.0108	50.9875	0.349756	0.09275
DCXR	34.3914	35.5922	0.0495115	0.8109
RFNG	19.9384	17.75	-0.167726	0.38955
DUS1L	22.3079	17.9993	-0.309613	0.1088
FASN	41.4707	37.3951	-0.149246	0.42655
CCDC57	3.49997	2.98317	-0.230498	0.3013
CSNK1D	48.0111	47.2573	-0.0228301	0.8967
SECTM1	1.45545	1.10236	-0.400868	0.1691
C17orf101	8.10269	8.44799	0.0602064	0.8408
C17orf62	20.2625	20.3663	0.00737278	0.98035
WDR45L	35.9823	28.514	-0.335619	0.0654
RAB40B	6.38595	4.12244	-0.631404	0.0064
B3GNTL1	3.53137	4.96163	0.490585	0.05285
USP14	28.8777	28.1153	-0.0386027	0.83095
TYMS	42.3978	47.8373	0.174147	0.5308
NDC80	13.0688	17.1859	0.395098	0.0458
SMCHD1	8.36131	7.7681	-0.106168	0.56005
MYL12A	328.172	161.806	-1.02019	5e-05
MYL12B	426.001	379.302	-0.167511	0.3624
TGIF1	23.0043	32.8104	0.512245	0.0074
FLJ35776	2.61013	4.08879	0.647553	0.02515
LOC339290	7.29366	6.56032	-0.152876	0.4335
PTPRM	16.7925	16.616	-0.0152374	0.93265
RAB12	24.1604	21.314	-0.180841	0.34785
CCDC165	13.5256	7.84104	-0.786578	5e-05
NDUFV2	90.1994	103.711	0.201384	0.27775
ANKRD12	4.35	4.38771	0.0124511	0.9472
TWSG1	31.9414	27.741	-0.203407	0.2599
RALBP1	26.3308	25.5092	-0.045736	0.80085
RAB31	24.5112	50.1517	1.03286	5e-05
VAPA	20.5086	23.3192	0.185285	0.30165
NAPG	5.55989	5.91835	0.0901398	0.6497
CHMP1B	19.6211	20.8782	0.0895856	0.62605
IMPA2	6.56039	4.67045	-0.49022	0.03455
TUBB6	155.676	108.186	-0.525033	0.0036
SLMO1	3.22518	2.22238	-0.537277	0.03875
PSMG2	39.367	43.021	0.128056	0.56055
SEH1L	14.9443	15.2237	0.026723	0.90175
CEP192	4.23177	4.65499	0.137518	0.4742
RNMT	8.05457	7.15018	-0.171829	0.35375
SNRPD1	35.1161	35.9597	0.0342494	0.8515
MIB1	10.5805	8.30898	-0.348663	0.05485
GATA6	13.3579	6.21874	-1.103	5e-05
RBBP8	15.1405	11.771	-0.363178	0.0538
CABLES1	11.4431	7.32152	-0.644268	0.0014
RIOK3	15.7237	11.0212	-0.512667	0.00725
C18orf8	7.16079	7.03786	-0.0249818	0.9576
TTC39C	5.85359	8.99377	0.619603	0.02495
CABYR	1.81487	1.75545	-0.0480253	0.87465
IMPACT	11.4603	8.49306	-0.432284	0.022
TAF4B	0.455606	0.231225	-0.978491	0.003
DSG2	42.8825	16.0093	-1.42148	5e-05
RNF138	6.84558	6.89432	0.0102355	0.96025
DTNA	4.27483	2.29589	-0.896814	0.0005
MAPRE2	12.1532	17.0687	0.490021	0.01085
ZNF397	3.37147	3.41193	0.0172126	0.9631
ZNF271	5.57974	5.42671	-0.0401192	0.8369
GALNT1	73.7249	36.5201	-1.01346	5e-05
C18orf21	9.20793	10.3144	0.163712	0.46365
ELP2	22.5536	22.4071	-0.00939943	0.9592
FHOD3	11.0932	5.06579	-1.13081	5e-05
KIAA1328	0.83511	0.738657	-0.177062	0.8709
PIK3C3	16.2937	12.8338	-0.344373	0.07115
SETBP1	1.08807	1.19784	0.138659	0.5917
SLC14A1	2.74994	6.51428	1.24421	5e-05
SIGLEC15	0.547627	1.2383	1.17709	0.00405
HAUS1	21.6661	27.1401	0.324985	0.0987
C18orf25	6.58998	5.76012	-0.194175	0.31065
KATNAL2	0.317635	0.437599	0.462237	0.18625
CTIF	14.4921	8.37455	-0.791181	5e-05
LIPG	0.644085	0.610144	-0.078102	0.78805
SCARNA17	2.32033	2.26782	-0.0330238	0.9578
SKA1	3.90356	3.50289	-0.156244	0.4809
ME2	10.4609	8.07549	-0.373383	0.0445
ELAC1	3.7743	3.43037	-0.137847	0.54465
SMAD4	8.41	8.65543	0.0415004	0.8155
POLI	4.49584	3.67002	-0.292803	0.1432
C18orf54	2.32952	2.35757	0.017272	0.93675
RAB27B	3.29765	6.40953	0.958782	5e-05
WDR7	4.14708	4.08276	-0.0225497	0.90335
NEDD4L	19.4169	15.1208	-0.360777	0.04475
MALT1	7.54213	6.81848	-0.145522	0.45305
ZNF532	9.56042	11.4512	0.260348	0.1556
SEC11C	15.3131	18.0806	0.239681	0.2651
PMAIP1	12.4288	11.9699	-0.0542812	0.7916
KIAA1468	7.59179	7.67255	0.0152654	0.93385
TNFRSF11A	5.26844	4.36983	-0.269799	0.1968
ZCCHC2	2.35405	2.66145	0.177067	0.38625
PHLPP1	5.53558	4.65203	-0.250874	0.19965
SERPINB7	1.02451	0.453259	-1.17652	0.0011
SERPINB2	2.62963	1.80233	-0.544995	0.04375
SERPINB8	11.2145	14.5602	0.376664	0.05635
CCDC102B	0.160771	0.574255	1.83669	0.0001
SOCS6	8.16728	12.3878	0.600989	0.0016
TIMM21	12.7882	11.2365	-0.186621	0.35325
CNDP2	15.1045	16.5488	0.131753	0.4704
ZNF407	2.00692	2.62693	0.388395	0.052
TSHZ1	2.63516	3.97856	0.594357	0.00425
ZNF236	2.04639	2.05615	0.00686305	0.97165
ATP9B	3.75257	4.17867	0.155165	0.43845
CTDP1	7.81441	8.05969	0.044587	0.8242
HSBP1L1	13.0128	13.9034	0.0955135	0.6737
RBFA	2.44228	2.6169	0.0996303	0.6397
ADNP2	7.35783	5.7188	-0.363567	0.05765
THOC1	7.27107	10.5007	0.530246	0.00865
COLEC12	2.35119	5.30164	1.17305	5e-05
C18orf56	1.77735	2.63703	0.569188	0.7685
ENOSF1	9.43602	10.4122	0.142026	0.6362
YES1	19.387	23.4178	0.272515	0.1311
METTL4	2.82986	2.65274	-0.0932459	0.66315
LPIN2	11.1005	13.6576	0.299083	0.1001
LINC00526	0.831825	0.773171	-0.105492	0.76965
ZFP161	3.59557	3.88726	0.112532	0.59215
EPB41L3	9.34135	9.39237	0.00785715	0.96765
PPP4R1	32.5603	33.5997	0.0453371	0.8045
MPPE1	4.80316	3.1598	-0.604148	0.00595
AFG3L2	28.1427	23.8159	-0.240831	0.18135
SPIRE1	12.9867	11.2722	-0.204263	0.27095
CEP76	2.33614	2.52458	0.111916	0.8242
PTPN2	8.07606	11.1683	0.467691	0.0262
FAM210A	4.73007	3.61902	-0.386262	0.05615
ZNF519	0.361085	0.425923	0.238254	0.5206
ROCK1	15.4865	15.1344	-0.0331843	0.85395
ESCO1	4.58366	3.47147	-0.400955	0.053
ABHD3	2.37275	1.38735	-0.774223	0.00395
TMEM241	2.87774	1.75008	-0.717517	0.0024
NPC1	18.3495	13.9055	-0.400087	0.04635
OSBPL1A	18.5956	11.3561	-0.71149	5e-05
SS18	21.3695	23.982	0.166396	0.3553
KCTD1	6.61636	6.61493	-0.000310989	0.9991
CDH2	102.279	59.5237	-0.780979	5e-05
DSC3	6.74151	0.922167	-2.86997	5e-05
DSC2	2.05011	0.0864741	-4.56729	5e-05
LOC100652770	2.20039	0.837293	-1.39396	0.3744
B4GALT6	3.71524	4.73073	0.348605	0.0854
TRAPPC8	8.24498	7.61692	-0.114309	0.5446
ZSCAN30	5.01878	4.71569	-0.0898674	0.70005
ZNF24	10.8691	11.2724	0.0525546	0.7743
ZNF396	0.738029	0.308281	-1.25943	0.00035
INO80C	15.9216	14.9888	-0.0871044	0.67995
RPRD1A	14.449	14.6509	0.0200234	0.9168
SLC39A6	26.4749	19.4851	-0.442254	0.0196
TPGS2	65.8024	68.2324	0.0523161	0.77015
EPG5	10.7491	6.53068	-0.718916	5e-05
PSTPIP2	2.29835	1.12368	-1.03236	0.0001
ATP5A1	261.752	282.315	0.109104	0.54115
ST8SIA5	0.463757	3.03677	2.7111	5e-05
PIAS2	6.5421	7.06903	0.11176	0.5646
HDHD2	13.7203	12.6858	-0.1131	0.55915
IER3IP1	37.2443	30.7026	-0.27866	0.1372
SMAD2	9.60063	8.85951	-0.115902	0.518
SMAD7	20.3208	14.9483	-0.442979	0.02265
DYM	19.2558	13.9287	-0.46723	0.01285
C18orf32	1327.6	1456.33	0.133513	0.4739
RPL17	1327.6	1456.33	0.133513	0.4739
RPL17-C18ORF32	1327.6	1456.33	0.133513	0.4739
ACAA2	17.5864	8.84775	-0.991082	5e-05
MYO5B	0.643414	0.606332	-0.0856372	0.712
MBD1	18.6441	16.8359	-0.147179	0.43345
CXXC1	14.3737	17.3469	0.271253	0.1566
MEX3C	15.2429	14.5491	-0.0672051	0.71495
MBD2	14.4583	12.9607	-0.157759	0.38545
TCF4	6.06279	5.8475	-0.0521618	0.77845
TXNL1	61.8752	84.1419	0.443463	0.01285
FECH	6.16025	4.50298	-0.452109	0.015
NARS	60.5728	46.5406	-0.38018	0.03295
ATP8B1	56.1766	21.6588	-1.37502	5e-05
ALPK2	0.564924	0.238547	-1.24378	0.00075
LMAN1	56.7847	48.1989	-0.236501	0.20035
CCBE1	28.5891	15.6131	-0.872709	5e-05
RNF152	1.60245	1.72739	0.108311	0.6982
PIGN	6.95855	5.28486	-0.396921	0.04215
BCL2	1.57368	1.22317	-0.363514	0.314
KDSR	12.0009	11.0668	-0.116895	0.5292
VPS4B	17.928	16.4652	-0.122787	0.5044
DSEL	7.839	5.12779	-0.612332	0.0006
TMX3	23.4446	23.1588	-0.0176966	0.9212
RTTN	2.45314	3.22745	0.395768	0.04935
CYB5A	27.1745	28.7088	0.0792365	0.6874
LOC400657	1.48574	1.50663	0.0201525	0.9357
ZADH2	3.97091	5.14532	0.373789	0.059
ZNF516	2.09677	1.66066	-0.336408	0.1004
MBP	1.69684	0.352492	-2.26719	5e-05
PQLC1	13.8055	13.4098	-0.0419549	0.8326
TXNL4A	40.544	35.9315	-0.174239	0.35805
PARD6G	1.34546	0.217569	-2.62855	5e-05
TPGS1	15.5371	25.5991	0.720375	0.00075
CDC34	35.4574	31.9908	-0.14843	0.4353
BSG	437.01	506.596	0.213172	0.23745
HCN2	2.24094	0.313149	-2.83918	5e-05
FSTL3	45.3768	12.3428	-1.87829	5e-05
PALM	10.9192	1.73433	-2.65441	5e-05
PTBP1	87.2416	97.5503	0.161131	0.3796
CFD	1.04785	0.432244	-1.27751	0.005
ARID3A	1.51807	1.13974	-0.413533	0.1194
WDR18	34.613	30.142	-0.199537	0.30075
CNN2	273.056	202.484	-0.431387	0.0173
ABCA7	4.83942	5.44215	0.169343	0.3818
HMHA1	1.40135	1.63324	0.22092	0.83095
GPX4	306.573	353.563	0.205737	0.24715
STK11	23.4324	27.1205	0.210881	0.2459
ATP5D	100.567	116.721	0.214907	0.2608
MIDN	16.8131	19.6937	0.228148	0.2186
CIRBP	114.312	127.381	0.156175	0.4071
C19orf24	23.4217	32.1614	0.457483	0.02625
EFNA2	0.687877	0.167051	-2.04186	0.0002
MUM1	13.2854	10.3011	-0.367047	0.0507
NDUFS7	49.8149	60.1912	0.272975	0.16415
DAZAP1	53.9939	47.1194	-0.196475	0.28635
RPS15	1004.03	1213.73	0.273642	0.13185
APC2	0.664423	0.665516	0.00236982	0.9971
REEP6	4.05398	5.03378	0.312301	0.20575
ADAT3	37.5953	32.5069	-0.209808	0.25365
SCAMP4	37.5953	32.5069	-0.209808	0.25365
CSNK1G2	32.9505	33.1346	0.00803808	0.96285
IZUMO4	0.773989	0.940297	0.280804	0.4822
DOT1L	7.57249	5.17023	-0.550539	0.0039
SF3A2	40.8175	46.0248	0.173223	0.3539
OAZ1	455.722	479.146	0.0723098	0.68795
SPPL2B	11.4975	9.00099	-0.353166	0.0653
GADD45B	53.9286	27.3872	-0.977547	5e-05
THOP1	25.4823	29.884	0.229881	0.2311
ZNF554	1.03903	0.879717	-0.240129	0.3664
ZNF555	0.74246	0.605411	-0.294399	0.21785
ZNF57	1.27317	0.888058	-0.519705	0.07885
GNA11	35.994	30.4549	-0.241084	0.2069
NCLN	27.0785	25.4174	-0.0913315	0.6259
NFIC	28.1736	32.5804	0.209662	0.2495
FZR1	17.0834	15.6722	-0.124383	0.51375
C19orf71	2.83641	2.55749	-0.149339	0.896
HMG20B	58.2564	56.2875	-0.0496012	0.786
MRPL54	35.4519	44.8051	0.3378	0.0971
PIAS4	8.96288	8.5092	-0.0749383	0.72415
EBI3	1.31428	2.61532	0.992707	0.00245
CCDC94	10.7308	13.0414	0.281338	0.17945
FSD1	11.9638	10.832	-0.143378	0.4814
MPND	5.7172	6.30381	0.140915	0.5384
CHAF1A	13.0715	11.8224	-0.144898	0.469
HDGFRP2	43.8963	45.9288	0.0653024	0.7226
TNFAIP8L1	5.53095	5.05419	-0.130046	0.5229
LOC100131094	1.24406	1.40547	0.175995	0.85895
FEM1A	10.188	8.70159	-0.227518	0.23965
UHRF1	26.0029	29.3439	0.17439	0.36245
KDM4B	11.1993	8.98094	-0.318468	0.08875
SAFB	25.4779	29.0876	0.191159	0.30405
HSD11B1L	7.07545	3.61221	-0.96994	0.00015
RPL36	1108.75	1239.51	0.160831	0.3614
VMAC	1.54218	1.78661	0.21226	0.4559
CAPS	2.79005	2.03642	-0.454258	0.5982
CLPP	41.6931	49.5819	0.250003	0.1929
ALKBH7	11.3718	17.993	0.661977	0.00165
TNFSF9	4.92886	1.64863	-1.57999	5e-05
TRIP10	37.1306	30.1446	-0.300709	0.1009
ZNF557	1.40715	1.52427	0.115336	0.6008
ARHGEF18	10.9129	10.2201	-0.0946236	0.61065
ZNF358	40.2274	49.6448	0.303463	0.09815
MCOLN1	8.59192	8.95328	0.0594373	0.77685
PNPLA6	30.3345	43.1061	0.506933	0.0064
C19orf79	148.51	175.635	0.24202	0.22595
TRAPPC5	54.1678	67.4185	0.315708	0.1079
EVI5L	11.2512	10.9459	-0.0396868	0.83345
LRRC8E	8.76995	6.08773	-0.526664	0.0066
MAP2K7	11.5757	12.5851	0.120615	0.52435
LOC100507588	4.18946	2.48693	-0.7524	0.01265
SNAPC2	12.195	17.0784	0.485884	0.018
CERS4	2.70239	1.06185	-1.34765	5e-05
RPS28	1209.96	1178.82	-0.0376156	0.8322
ANGPTL4	2.89864	2.60824	-0.152297	0.56765
RAB11B	58.8005	65.2209	0.149507	0.42355
MARCH2	13.3123	10.2746	-0.373675	0.0783
HNRNPM	102.147	138.548	0.439737	0.0173
ZNF317	6.80622	6.29787	-0.11199	0.56205
ZNF177	4.36447	4.42291	0.0191902	0.92555
ZNF559	4.36447	4.42291	0.0191902	0.92555
ZNF559-ZNF177	4.36447	4.42291	0.0191902	0.92555
LOC284385	2.41607	2.58805	0.0992048	0.68875
UBL5	270.102	294.134	0.122968	0.5
PIN1	58.2208	67.2259	0.207484	0.28085
C19orf66	11.058	11.4849	0.0546573	0.804
P2RY11	19.5279	15.4379	-0.339055	0.44975
PPAN	19.5279	15.4379	-0.339055	0.44975
PPAN-P2RY11	19.5279	15.4379	-0.339055	0.44975
MRPL4	33.1727	31.2092	-0.0880268	0.6567
ICAM1	0.625224	0.17929	-1.80207	5e-05
ATG4D	8.30485	8.74606	0.0746801	0.8375
SLC44A2	54.7967	28.1947	-0.958664	5e-05
ILF3	69.301	75.401	0.121707	0.5166
QTRT1	22.1036	23.5945	0.0941673	0.6364
DNM2	39.8478	41.6496	0.0638027	0.71885
CARM1	34.1976	30.1912	-0.179767	0.41425
C19orf52	9.62076	10.2411	0.0901501	0.67765
SMARCA4	32.7886	29.9993	-0.128264	0.47975
LDLR	29.1604	20.3718	-0.517432	0.0042
CCDC159	2.86586	3.61857	0.336454	0.2318
LPPR2	27.1516	26.7285	-0.02266	0.89895
SWSAP1	1.25974	1.30086	0.0463329	0.8837
PRKCSH	164.199	181.629	0.145555	0.42015
CNN1	0.886958	0.0691612	-3.68083	0.00275
ZNF627	4.59875	5.23762	0.187669	0.3619
ZNF441	0.874978	0.946544	0.113423	0.6603
ZNF440	1.13654	0.932041	-0.286187	0.26315
ZNF439	0.576021	0.087107	-2.72526	0.0004
ZNF69	0.520351	0.0169135	-4.94324	0.24675
ZNF700	1.96948	2.04739	0.055973	0.81265
ZNF136	1.7911	2.07074	0.209304	0.3818
ZNF791	5.18677	5.64916	0.123202	0.5641
WDR83	6.00168	7.27384	0.277352	0.69435
ASNA1	64.3263	77.7645	0.273701	0.1317
JUNB	42.9578	53.6449	0.32052	0.11695
RNASEH2A	26.2217	30.8845	0.236124	0.256
GCDH	7.33738	8.48085	0.208943	0.3554
CALR	980.311	767.1	-0.353825	0.06625
RAD23A	63.9236	61.5373	-0.0548883	0.7651
NFIX	53.8091	45.5809	-0.239423	0.1743
NACC1	47.0766	46.0202	-0.0327425	0.85295
IER2	47.7992	52.7592	0.142437	0.4548
CCDC130	10.2368	10.4995	0.0365636	0.86035
MRI1	7.95577	7.43576	-0.0975224	0.62005
C19orf53	65.9348	73.9609	0.165722	0.37645
ZSWIM4	5.98969	3.96187	-0.596302	0.00395
NANOS3	0.681622	0.307414	-1.14879	0.0571
CC2D1A	13.9476	11.7257	-0.25035	0.1828
DCAF15	10.306	11.1852	0.118106	0.71135
IL27RA	1.61841	3.93989	1.28358	5e-05
LOC113230	0.6667	0.619978	-0.10482	0.7971
LOC100507373	0.663807	0.878356	0.404042	0.5351
CD97	6.23014	8.96395	0.52487	0.00975
PKN1	64.9246	48.5615	-0.418951	0.01825
TECR	79.9403	114.531	0.518745	0.0051
ZNF333	1.99147	1.7018	-0.226773	0.32695
SYDE1	32.0864	29.7093	-0.111044	0.6228
TPM4	637.591	325.518	-0.969894	5e-05
RAB8A	32.8329	33.6244	0.0343671	0.8495
FAM32A	54.5106	54.0122	-0.0132515	0.94185
AP1M1	43.3334	35.4188	-0.290964	0.11325
KLF2	49.4871	36.1583	-0.452726	0.01745
C19orf44	2.37272	2.42149	0.0293506	0.9606
TMEM38A	2.2547	1.50357	-0.584545	0.0357
SIN3B	9.45015	8.27117	-0.192247	0.31075
MYO9B	16.6665	16.0864	-0.0511062	0.78315
USE1	17.6527	20.2799	0.200165	0.3461
OCEL1	6.2934	8.41101	0.41844	0.0768
BABAM1	55.8333	54.4004	-0.037508	0.8337
MRPL34	26.4703	28.3526	0.0991088	0.6143
DDA1	13.6314	12.0923	-0.172846	0.4175
GTPBP3	4.96152	3.64863	-0.443427	0.04415
FAM125A	31.1286	27.39	-0.184592	0.34455
SLC27A1	10.5246	7.46745	-0.495083	0.01185
PGLS	50.0129	63.3613	0.341301	0.0718
GLT25D1	40.8089	20.5272	-0.991345	5e-05
MAP1S	12.9124	14.2803	0.145272	0.44855
RPL18A	1504.37	1570.94	0.0624665	0.7347
SNORA68	34.6758	17.7998	-0.962067	0.4978
CCDC124	75.827	74.4284	-0.0268598	0.88855
ARRDC2	3.6028	4.07288	0.17693	0.4317
MAST3	2.0137	1.13936	-0.821628	0.00025
PIK3R2	43.27	39.3909	-0.135505	0.4475
IFI30	4.19923	4.89978	0.222592	0.40615
MPV17L2	8.36227	8.13463	-0.0398188	0.85985
PGPEP1	7.37788	3.46493	-1.09038	5e-05
SSBP4	34.426	29.6818	-0.213924	0.26515
KXD1	48.2383	50.8303	0.0755095	0.6763
UBA52	95.5905	105.204	0.138257	0.4442
C19orf60	19.1883	23.928	0.318475	0.13745
TMEM59L	10.3383	6.11285	-0.758083	0.0005
KLHL26	2.85148	3.16482	0.150414	0.5037
CRTC1	2.68586	3.995	0.572813	0.00435
UPF1	22.0249	23.2056	0.0753385	0.67605
DDX49	21.5051	20.8131	-0.0471865	0.8033
ARMC6	14.8286	14.2139	-0.0610788	0.76295
SLC25A42	2.98872	2.77758	-0.105699	0.63555
RFXANK	20.7511	22.0877	0.0900541	0.74505
MAU2	8.87021	10.2588	0.209819	0.26575
GATAD2A	17.0477	15.6009	-0.127949	0.48425
NDUFA13	232.3	201.587	-0.204584	0.26155
YJEFN3	0.607663	0.450625	-0.431347	0.37665
ZNF101	1.66678	1.92419	0.207183	0.46165
ZNF253	0.846703	0.492025	-0.783124	0.0172
ZNF93	0.714752	0.369143	-0.953264	0.00505
ZNF486	0.696833	0.515217	-0.435633	0.12715
ZNF85	1.44358	1.2286	-0.232635	0.41585
ZNF430	1.78433	1.39164	-0.358601	0.12905
ZNF714	1.05728	0.746533	-0.50208	0.02735
ZNF431	1.41404	1.27819	-0.145728	0.55625
ZNF493	0.655924	0.520488	-0.333664	0.31965
ZNF429	0.906568	0.589542	-0.620822	0.052
RPSAP58	1.66645	1.54584	-0.108385	0.7291
ZNF254	2.39895	2.61236	0.122954	0.5774
POP4	9.83266	11.7415	0.255959	0.1898
PLEKHF1	2.53591	4.65728	0.876981	0.00075
CCNE1	3.09117	1.06192	-1.54148	5e-05
URI1	17.5295	14.4105	-0.282662	0.13335
ZNF507	3.31526	3.20242	-0.0499616	0.79745
DPY19L3	5.84026	5.26959	-0.148341	0.4424
PDCD5	96.3184	98.7427	0.0358622	0.8503
NUDT19	8.07083	6.36319	-0.342968	0.0846
C19orf40	2.12316	2.0429	-0.0555942	0.8557
GPATCH1	2.4134	2.44203	0.017019	0.9402
LRP3	6.74187	0.494276	-3.76976	5e-05
CEBPG	7.57558	5.40404	-0.487319	0.0145
LSM14A	29.7549	26.9267	-0.144091	0.42705
KIAA0355	10.1221	7.49909	-0.432716	0.0193
GPI	69.7079	43.1253	-0.692787	0.0001
PDCD2L	5.28325	6.55684	0.311574	0.2023
UBA2	38.7745	38.071	-0.0264172	0.8833
WTIP	12.002	9.04045	-0.408813	0.04465
ZNF302	7.27895	8.07438	0.149621	0.46005
ZNF181	2.59547	2.7163	0.0656463	0.77715
ZNF30	0.401557	0.66212	0.72149	0.02925
GRAMD1A	27.8617	30.5025	0.130642	0.4785
SCN1B	2.86601	2.63175	-0.12302	0.6463
FXYD5	87.75	214.409	1.28889	5e-05
LSR	0.888307	1.17943	0.408965	0.17155
USF2	47.2018	50.1007	0.0859873	0.637
TMEM147	52.3589	56.0653	0.0986732	0.6097
HAUS5	3.37319	3.67818	0.12488	0.55705
RBM42	44.3134	48.3376	0.125404	0.4971
COX6B1	203.461	226.311	0.15356	0.3952
MLL4	5.56303	6.41593	0.205787	0.2704
PSENEN	65.7326	53.0204	-0.310061	0.1129
LIN37	6.40835	6.00382	-0.0940737	0.69525
C19orf55	5.3103	4.14781	-0.356443	0.1152
ARHGAP33	2.19869	1.74594	-0.332637	0.1578
APLP1	26.3483	11.4156	-1.2067	5e-05
LRFN3	8.951	8.61815	-0.0546705	0.78975
SDHAF1	5.94265	4.15911	-0.51483	0.0422
WDR62	3.83631	4.18232	0.124587	0.57165
TBCB	54.952	60.4614	0.137844	0.50625
CAPNS1	375.088	400.126	0.0932232	0.6102
ZNF146	21.8409	18.297	-0.255427	0.1646
LOC728752	1.43733	1.16366	-0.304716	0.34395
ZNF382	1.30519	1.00928	-0.370931	0.16555
ZNF567	2.12247	1.85798	-0.192009	0.4339
ZNF345	0.520307	0.291121	-0.837744	0.1882
ZNF568	0.954351	1.20628	0.33797	0.1901
ZNF420	1.39506	0.833655	-0.74281	0.0078
ZNF383	1.29155	1.71143	0.4061	0.16215
HKR1	3.28718	3.06609	-0.100449	0.64845
ZNF527	0.898692	0.883114	-0.0252273	0.91555
ZNF570	0.497697	0.54317	0.126134	0.7197
SIPA1L3	13.3804	15.433	0.205901	0.25825
SPINT2	10.1854	2.44906	-2.05621	5e-05
C19orf33	1.05689	10.1061	3.25733	0.1962
KCNK6	8.56315	3.33307	-1.36129	5e-05
PSMD8	90.7056	97.8569	0.109482	0.54665
SPRED3	3.99375	4.98625	0.320214	0.23755
FAM98C	5.87065	6.26273	0.0932729	0.6962
EIF3K	113.838	133.441	0.229215	0.2119
ACTN4	490.068	344.285	-0.509378	0.0096
NFKBIB	8.16345	9.58865	0.232148	0.5634
MRPS12	27.4811	29.4042	0.0975822	0.71315
PAK4	17.2196	19.109	0.150198	0.43635
SAMD4B	19.8257	21.8586	0.14083	0.4407
MED29	16.1614	18.9989	0.233362	0.20125
ZFP36	12.8543	13.9327	0.116227	0.5815
