symbol	uninfected_12.FPKM	SC35M_dNS1_12.FPKM	uninfected_12_SC35M_dNS1_12.logfc	uninfected_12_SC35M_dNS1_12.qvalue
RNU6-33	0	0	0	1
Y_RNA	0	0	0	1
MIR548C	0	0	0	1
MIR25	0	0	0	1
MIR217	0	0	0	1
MIR521-2	0	0	0	1
MIR99B	0	0	0	1
MIR608	0	0	0	1
MIR633	0	0	0	1
MIR518C	0	0	0	1
MIR647	0	1764.21	Inf	1
MIR520F	0	0	0	1
MIR636	0	0	0	1
MIR487A	0	0	0	1
MIR578	0	0	0	1
MIR19B1	0	0	0	1
MIR635	1324.77	0	-Inf	1
MIR34C	0	0	0	1
MIR23B	0	0	0	1
MIR142	0	0	0	1
MIR203	0	0	0	1
MIR433	0	0	0	1
MIR9-2	0	0	0	1
MIR615	0	0	0	1
MIR363	0	0	0	1
MIR550A2	0	0	0	1
MIR661	0	0	0	1
MIR649	0	0	0	1
MIR587	0	0	0	1
MIR583	0	0	0	1
MIR662	10753.9	3602.47	-1.57779	0.801702
MIR526B	0	0	0	1
MIR199B	0	0	0	1
MIR30B	0	0	0	1
MIR606	0	0	0	1
MIR196B	0	0	0	1
MIR181D	33.8737	0	-Inf	1
MIR135A2	0	0	0	1
MIR544A	0	0	0	1
MIR593	0	0	0	1
MIR508	0	0	0	1
MIR215	0	0	0	1
MIR520A	0	0	0	1
MIR181A2	0	0	0	1
MIR194-2	0	0	0	1
MIR490	0	0	0	1
MIR124-3	0	0	0	1
MIR520E	0	0	0	1
MIR598	0	0	0	1
MIR611	0	0	0	1
MIR106A	0	0	0	1
MIR7-1	0	0	0	1
MIR206	0	0	0	1
MIR191	0	0	0	1
MIR554	0	0	0	1
MIR200A	0	0	0	1
MIR127	0	0	0	1
MIR491	0	0	0	1
MIR19A	0	0	0	1
MIR149	0	0	0	1
MIR604	0	0	0	1
MIR181C	0	0	0	1
MIR193A	0	0	0	1
MIR515-2	0	0	0	1
MIR515-1	0	0	0	1
MIR24-1	0	0	0	1
MIR144	0	0	0	1
MIR585	0	0	0	1
MIR516A2	0	0	0	1
MIR224	0	0	0	1
MIR619	0	0	0	1
MIR205	0	0	0	1
MIR194-1	0	0	0	1
MIR128-2	0	0	0	1
MIR562	0	0	0	1
MIR581	0	0	0	1
MIR651	0	0	0	1
MIR526A1	0	0	0	1
MIR7-3	0	0	0	1
MIR641	0	796.179	Inf	1
MIR588	0	0	0	1
MIR505	0	0	0	1
MIR521-1	0	0	0	1
MIR499A	74.7642	75.1366	0.00716755	1
MIR631	0	0	0	1
MIR595	0	0	0	1
MIR99A	0	0	0	1
MIR193B	0	0	0	1
MIR510	0	0	0	1
MIR571	0	0	0	1
Z95704.1	0	0	0	1
MIR512-2	0	0	0	1
MIR512-1	0	0	0	1
MIR655	0	0	0	1
MIR153-1	0	0	0	1
MIR192	0	0	0	1
MIR138-2	0	0	0	1
MIR570	2170.8	1308.51	-0.730302	1
MIR28	0	0	0	1
MIR621	2322.25	2544.78	0.132017	1
MIR558	0	0	0	1
MIR128-1	0	0	0	1
MIR489	0	0	0	1
MIR548D2	0	0	0	1
MIR548A2	0	0	0	1
MIR630	0	0	0	1
MIR183	0	0	0	1
MIR592	0	0	0	1
MIR602	0	0	0	1
MIR1-2	0	0	0	1
MIR184	0	0	0	1
MIR659	0	0	0	1
MIR573	0	0	0	1
MIR32	0	0	0	1
MIR518A2	0	0	0	1
MIR145	0	0	0	1
MIR597	0	0	0	1
MIR211	0	0	0	1
MIR7-2	0	0	0	1
MIR548D1	0	0	0	1
MIR129-1	0	0	0	1
MIR518F	0	0	0	1
MIR639	0	0	0	1
MIR141	0	0	0	1
MIR197	0	0	0	1
MIR20B	0	0	0	1
MIR525	0	0	0	1
MIR627	0	0	0	1
MIR200C	0	0	0	1
MIR584	0	0	0	1
AC009065.2	0	0	0	1
MIR572	0	0	0	1
MIR551B	0	0	0	1
MIR15A	0	0	0	1
MIR623	0	0	0	1
MIR555	0	0	0	1
MIR186	0	0	0	1
MIR520B	0	0	0	1
MIR519A2	0	0	0	1
MIR132	0	0	0	1
MIR222	0	0	0	1
MIR455	0	0	0	1
MIR612	2.12801E-49	1.79619E-32	56.2282	1
MIR449B	0	0	0	1
MIR556	0	0	0	1
MIR200B	0	0	0	1
MIR506	0	0	0	1
MIR218-1	0	0	0	1
MIR637	0	0	0	1
MIR517A	0	0	0	1
MIR520D	0	0	0	1
MIR657	0	0	0	1
MIR181B2	0	0	0	1
MIR520C	0	0	0	1
MIR218-2	0	0	0	1
MIR600	3619.67	1.92532E-10	-44.0958	0.717596
MIR590	0	0	0	1
MIR382	0	0	0	1
MIR495	0	0	0	1
MIR10B	0	0	0	1
MIR17	0	0	0	1
MIR575	0	0	0	1
MIR518D	0	0	0	1
MIR29B1	0	0	0	1
MIR299	0	0	0	1
MIR553	0	0	0	1
MIR130B	0	0	0	1
MIR199A1	0	0	0	1
MIR452	0	0	0	1
MIR487B	0	0	0	1
MIR450A2	0	0	0	1
MIR580	0	0	0	1
MIR93	0	0	0	1
MIR532	0	0	0	1
MIR181A1	0	0	0	1
MIR329-1	0	0	0	1
MIR329-2	0	0	0	1
MIR617	0	0	0	1
MIR133A2	0	0	0	1
AL132780.1	1.10046E-66	1.24073E-67	-3.14885	1
MIR626	0	0	0	1
MIR516A1	0	0	0	1
MIR188	0	0	0	1
MIR586	0	0	0	1
MIR568	0	3390.88	Inf	1
MIR550A1	0	0	0	1
MIR642A	0	0	0	1
MIR548A1	0	0	0	1
MIR551A	0	0	0	1
MIR10A	0	0	0	1
MIR122	0	0	0	1
MIR15B	0	0	0	1
MIR648	0	0	0	1
MIR625	0	0	0	1
MIR150	0	0	0	1
MIR564	0	0	0	1
MIR542	0	0	0	1
MIR500A	0	0	0	1
MIR133A1	0	0	0	1
MIR98	0	0	0	1
MIR519C	0	0	0	1
MIR26A2	0	0	0	1
MIR29B2	0	0	0	1
MIR497	0	0	0	1
MIR151A	0	0	0	1
MIR432	0	0	0	1
MIR451A	0	0	0	1
MIR155	0	0	0	1
MIR187	0	0	0	1
MIR216A	0	0	0	1
MIR520G	0	0	0	1
MIR504	0	0	0	1
MIR646	0	0	0	1
MIR518A1	0	0	0	1
MIR599	0	0	0	1
MIR483	0	0	0	1
MIR522	0	0	0	1
MIR95	0	0	0	1
MIR27A	0	0	0	1
MIR139	0	0	0	1
MIR519E	0	0	0	1
MIR34B	0	0	0	1
MIR19B2	0	0	0	1
MIR605	0	0	0	1
MIR147A	0	0	0	1
MIR563	0	0	0	1
MIR124-2	0	0	0	1
MIR614	0	0	0	1
MIR105-2	0	0	0	1
MIR9-3	0	0	0	1
MIR545	0	0	0	1
MIR640	0	0	0	1
MIR519B	0	0	0	1
MIR596	0	0	0	1
MIR30A	0	0	0	1
D86994.1	0	0	0	1
D87024.1	0	0	0	1
D86998.1	0	0	0	1
D86994.2	0	0	0	1
D87015.1	0	0	0	1
MIR650	0	0	0	1
MIR517B	0	0	0	1
MIR517C	0	0	0	1
MIR33B	0	0	0	1
AC061975.8	0	0	0	1
AL035088.1	0	0	0	1
AC108867.1	0	0	0	1
AC097639.1	0	0	0	1
MIR622	0	0	0	1
MIR520H	0	0	0	1
MIR518B	0	0	0	1
MIR125B2	0	0	0	1
MIR27B	0	0	0	1
MIR34A	0	0	0	1
MIR514A2	0	0	0	1
MIR514A3	0	0	0	1
MIR514A1	0	0	0	1
MIR498	0	0	0	1
MIR221	0	0	0	1
MIR513B	0	0	0	1
MIR513A1	0	0	0	1
MIR610	0	0	0	1
MIRLET7B	0	0	0	1
AL161652.1	0	0	0	1
MIR566	0	0	0	1
MIR559	0	0	0	1
MIR196A2	0	0	0	1
MIR516B2	0	0	0	1
MIR135A1	0	0	0	1
MIR302A	0	0	0	1
MIR632	0	0	0	1
MIR195	0	0	0	1
MIR603	0	0	0	1
MIR577	0	0	0	1
MIR33A	0	0	0	1
MIR9-1	0	0	0	1
MIR654	0	0	0	1
MIR204	0	0	0	1
MIR146A	0	0	0	1
MIR511-1	0	0	0	1
MIR511-2	0	0	0	1
MIR223	0	0	0	1
MIR567	0	0	0	1
MIR552	0	0	0	1
MIR136	0	0	0	1
MIR634	0	0	0	1
MIR574	0	0	0	1
MIR658	5.92161E-33	0	-Inf	1
MIR516B1	0	0	0	1
MIR152	0	0	0	1
MIR328	0	0	0	1
MIR214	0	0	0	1
MIR296	0	0	0	1
MIR561	0	0	0	1
MIR624	0	0	0	1
MIR212	0	0	0	1
MIR138-1	0	0	0	1
MIR219-2	0	0	0	1
MIR579	0	0	0	1
MIR105-1	0	0	0	1
MIR137	503.723	389.201	-0.372113	1
MIR656	0	0	0	1
MIR153-2	0	0	0	1
MIR496	0	0	0	1
MIR30C1	0	0	0	1
MIR569	0	0	0	1
MIR628	0	3390.88	Inf	1
MIR629	0	0	0	1
MIR29C	0	0	0	1
MIR620	0	0	0	1
MIR92A1	0	0	0	1
MIR507	0	0	0	1
MIR660	0	0	0	1
MIR125B1	0	0	0	1
MIR638	0	0	0	1
MIR589	1048.02	0	-Inf	1
MIR557	0	0	0	1
MIR181B1	0	0	0	1
MIR607	0	0	0	1
MIR524	0	0	0	1
MIR154	0	0	0	1
MIR527	0	0	0	1
MIR23A	0	0	0	1
MIR519D	0	0	0	1
MIR548B	0	0	0	1
MIR613	0	0	0	1
MIR513A2	0	0	0	1
MIR663A	0	0	0	1
AC136932.1	0	0	0	1
MIR518E	0	0	0	1
MIR576	0	0	0	1
MIR493	0	0	0	1
MIR182	0	0	0	1
MIR601	0	0	0	1
MIR519A1	0	0	0	1
MIR134	0	0	0	1
MIR100	0	0	0	1
MIR325	0	0	0	1
MIR301A	0	0	0	1
MIR644A	0	0	0	1
MIR509-1	0	0	0	1
MIR431	0	0	0	1
MIR643	0	0	0	1
MIR549	0	0	0	1
MIR323B	0	0	0	1
MIR503	0	0	0	1
MIR16-1	0	0	0	1
MIR502	0	0	0	1
MIR125A	0	0	0	1
MIR130A	0	0	0	1
MIR124-1	0	0	0	1
MIR92B	0	0	0	1
MIRLET7F2	0	0	0	1
MIR652	0	0	0	1
MIR653	0	0	0	1
MIR362	0	0	0	1
MIR523	0	0	0	1
MIR140	0	0	0	1
MIR645	0	0	0	1
MIR618	0	0	0	1
MIR185	0	0	0	1
MIR199A2	0	0	0	1
MIR591	0	0	0	1
MIR485	0	0	0	1
MIR616	0	0	0	1
MIR548A3	0	0	0	1
MIR609	0	0	0	1
MIR92A2	0	0	0	1
MIR143	0	0	0	1
MIR106B	0	0	0	1
MIR320A	0	0	0	1
MIR492	0	0	0	1
SNORA40	0	0	0	1
SNORD77	0	0	0	1
SNORD78	0	0	0	1
SNORD96A	0	0	0	1
SNORD94	33.8737	55.4449	0.710888	1
SNORD73A	0	0	0	1
SNORA35	0	0	0	1
SNORD96B	0	0	0	1
SNORA49	0	0	0	1
SNORD12C	0	0	0	1
J01415.1	0	0	0	1
SNORD64	0	0	0	1
SNORD83B	0	0	0	1
SNORD83A	0	0	0	1
SNORA48	0	0	0	1
SNORD105	0	0	0	1
SNORD41	0	0	0	1
MIR24-2	0	0	0	1
RNU11	0	0	0	1
J01415.2	0	0	0	1
J01415.3	0	0	0	1
MIR4485	1157.23	1251.26	0.112709	0.55158
J01415.4	0	0	0	1
J01415.5	0	0	0	1
J01415.6	0	0	0	1
J01415.7	0	0	0	1
J01415.8	0	0	0	1
J01415.9	0	0	0	1
J01415.10	0	0	0	1
J01415.11	0	0	0	1
J01415.12	0	0	0	1
J01415.13	0	0	0	1
J01415.14	0	0	0	1
J01415.15	0	0	0	1
J01415.16	0	0	0	1
J01415.17	0	0	0	1
RNU6ATAC4P	0	0	0	1
J01415.18	0	0	0	1
J01415.19	0	0	0	1
J01415.20	0	0	0	1
J01415.21	0	0	0	1
J01415.22	0	0	0	1
RNU6ATAC2P	0	0	0	1
RNU6ATAC3P	0	0	0	1
MIR196A1	0	0	0	1
SNORA40	0	0	0	1
RNU6ATAC5P	0	0	0	1
U6atac	0	0	0	1
MIR190A	0	0	0	1
GPX3	0.856127	1.87553	1.1314	0.150737
DIO2	53.1674	56.2208	0.0805627	0.933495
C11orf31	85.0978	87.3678	0.0379809	0.971536
GNRHR2	7.44333	7.71292	0.051328	0.979992
DIO1	0	0.00687212	Inf	1
AKR7L	0.376497	0.369754	-0.026073	0.985049
STK38L	13.2711	13.1696	-0.0110772	0.988754
SACM1L	28.3426	31.4237	0.14888	0.814053
J01415.23	551.458	537.732	-0.0363637	0.906008
TSN	54.9242	53.9453	-0.0259451	0.968364
AC092574.1	0	213.895	Inf	1
AC018450.1	0	0	0	1
MIR320D1	0	0	0	1
AL009174.1	0	0	0	1
AC093311.1	0	0	0	1
AC110056.1	0	0	0	1
MIR675	1.37775E-219	0	-Inf	1
AL359538.1	0	0	0	1
AL590726.1	0	0	0	1
MIR320E	0	0	0	1
MIR454	0	0	0	1
AC079005.1	0	0	0	1
MIR671	2.68373000015598e-314	9.49566E-278	121.412	1
AC006988.1	0	0	0	1
MIR147B	0	0	0	1
MIR216B	0	0	0	1
MIR665	0	0	0	1
MIR718	0	0	0	1
BX323860.1	0	0	0	1
AL121869.1	0	0	0	1
AP001525.1	0	0	0	1
AL354933.1	0	0	0	1
MIR526A2	0	0	0	1
AL121588.1	0	0	0	1
MIR711	0	0	0	1
MIR501	0	0	0	1
AC007436.1	0	0	0	1
MIR320B1	0	0	0	1
AC069286.1	0	0	0	1
AC118278.1	0	0	0	1
AC096645.1	0	0	0	1
AL157702.1	0	0	0	1
AC103686.1	0	0	0	1
MIR338	0	0	0	1
AC114788.1	0	0	0	1
MIR670	0	0	0	1
AC010525.2	0	0	0	1
AC125238.1	0	0	0	1
MIR770	0	0	0	1
MIR760	0	0	0	1
AC090673.1	0	0	0	1
MIR766	0	0	0	1
MIR759	0	0	0	1
MIR769	101.889	0	-Inf	1
MIR765	0	0	0	1
MIR758	0	0	0	1
MIR767	0	0	0	1
SLC48A1	20.2864	17.7189	-0.195226	0.797622
AL023913.1	0	0	0	1
MIR744	0	0	0	1
MIR802	0	0	0	1
MIR762	0	0	0	1
IGKC	0	0	0	1
IGKJ5	0	0	0	1
IGKJ4	0	0	0	1
IGKJ3	0	0	0	1
IGKJ2	0	0	0	1
IGKJ1	0	0	0	1
IGKV4-1	0	0	0	1
IGKV5-2	0	0	0	1
IGKV6-21	0	0	0	1
IGKV2-40	0	0	0	1
IGKV2D-26	0	0	0	1
IGKV3D-20	0	0	0	1
IGKV6D-41	0	0	0	1
IGKV1D-13	0	0	0	1
IGKV3D-11	0	0	0	1
IGKV1D-42	0	0	0	1
IGLV4-69	0	0	0	1
IGLV8-61	0	0	0	1
IGLV4-60	0	0	0	1
IGLV6-57	0	0	0	1
IGLV11-55	0	0	0	1
IGLV10-54	0	0	0	1
IGLV5-52	2.82608	0.979114	-1.52925	0.569447
IGLV1-51	0.294218	0.34132	0.214242	1
IGLV1-50	0.0988867	0.0809295	-0.289112	1
IGLV5-48	0	0	0	1
IGLV1-47	0	0	0	1
IGLV7-46	0	0	0	1
IGLV5-45	0	0	0	1
IGLV1-44	0	0	0	1
IGLV7-43	0	0	0	1
IGLV1-40	0	0	0	1
IGLV5-37	0	0	0	1
IGLV1-36	0	0	0	1
IGLV2-33	0	0	0	1
IGLV3-32	0	0	0	1
IGLV3-27	0	0	0	1
IGLV3-25	0	0	0	1
IGLV2-23	0	0	0	1
IGLV3-22	0	0	0	1
IGLV3-21	0	0	0	1
IGLV3-19	0	0	0	1
IGLV2-18	0	0	0	1
IGLV3-16	0	0	0	1
IGLV2-14	0	0	0	1
IGLV3-12	0	0	0	1
IGLV2-11	0	0	0	1
IGLV3-10	0	0	0	1
IGLV3-9	0	0	0	1
IGLV2-8	0	0	0	1
IGLV4-3	0	0	0	1
IGLV3-1	0	0	0	1
IGLJ1	0	0	0	1
IGLC1	0	0	0	1
IGLJ2	0	0	0	1
IGLC2	0	0	0	1
IGLJ3	0	0	0	1
IGLC3	0	0	0	1
IGLJ4	0	0	0	1
IGLJ5	0	0	0	1
IGLJ6	0	0	0	1
AP000346.2	0.158013	0.131258	-0.26763	1
IGLJ7	0	0	0	1
IGLC7	0	0	0	1
TRGJ2	0	0	0	1
TRGJP2	0	0	0	1
TRGC1	0	0	0	1
TRGJ1	0	0	0	1
TRGJP	0	0	0	1
TRGJP1	0	0	0	1
TRGV11	0	0	0	1
TRGV10	0	0	0	1
TRGV9	0	0	0	1
TRGV8	0	0	0	1
TRGV5	0	0	0	1
TRGV4	0	0	0	1
TRGV3	0	0.039337	Inf	1
TRGV1	0	0	0	1
TRBV6-1	0	0	0	1
TRBV7-1	0	0	0	1
TRBV4-1	0	0	0	1
TRBV6-4	0	0	0	1
TRBV7-3	0.16806	0	-Inf	1
TRBV5-3	0	0	0	1
TRBV9	0	0	0	1
TRBV10-1	0	0	0	1
TRBV11-1	0	0	0	1
TRBV6-5	0	0	0	1
TRBV6-6	0	0	0	1
TRBV5-5	0	0	0	1
TRBV7-6	0	0	0	1
TRBV5-6	0	0	0	1
TRBV5-7	0	0	0	1
TRBV6-9	0	0	0	1
TRBV5-1	0	0	0	1
TRBV12-2	0	0	0	1
TRBV4-2	0	0	0	1
TRBV19	0	0	0	1
TRBV20-1	0	0	0	1
TRBV23-1	0	0	0	1
TRBV24-1	0	0	0	1
TRBV25-1	0	0	0	1
TRBV27	0	0	0	1
TRBV28	0	0	0	1
TRBJ2-1	0	0	0	1
TRBJ2-2	0	0	0	1
TRBJ2-2P	0	0	0	1
TRBJ2-3	0	0	0	1
TRBJ2-4	0	0	0	1
TRBJ2-5	0	0	0	1
TRBJ2-6	0	0	0	1
TRBJ2-7	0	0	0	1
TRBC2	0.0202675	0	-Inf	1
TRAV2	0	0	0	1
TRAV3	0	0	0	1
TRAV4	0	0	0	1
TRAV5	0	0	0	1
TRAV6	0	0	0	1
TRAV7	0	0	0	1
TRAV8-1	0	0	0	1
TRAV9-1	0	0	0	1
TRAV10	0	0	0	1
TRAV12-1	0	0	0	1
TRAV8-2	0	0	0	1
TRAV8-3	0	0	0	1
TRAV13-1	0	0	0	1
TRAV12-2	0	0	0	1
TRAV8-4	0	0	0	1
TRAV13-2	0	0	0	1
TRAV14DV4	0	0	0	1
TRAV9-2	0	0	0	1
TRAV12-3	0	0	0	1
TRAV8-6	0	0	0	1
TRAV16	0	0	0	1
TRAV17	0	0	0	1
TRAV18	0	0	0	1
TRAV19	0	0	0	1
TRAV20	0	0	0	1
TRAV21	0	0	0	1
TRAV22	0	0	0	1
TRAV23DV6	0	0	0	1
TRDV1	0	0	0	1
TRAV24	0	0	0	1
TRAV25	0	0	0	1
TRAV26-1	0	0	0	1
TRAV8-7	0	0	0	1
TRAV27	0	0	0	1
TRAV29DV5	0	0	0	1
TRAV26-2	0	0	0	1
TRAV34	0	0	0	1
TRAV35	0	0	0	1
TRAV36DV7	0	0	0	1
TRAV38-1	0	0	0	1
TRAV38-2DV8	0	0	0	1
TRAV39	0	0	0	1
TRAV40	0	0	0	1
TRAV41	0	0	0	1
TRDV2	0	0	0	1
TRDJ1	0	0	0	1
TRDJ4	0	0	0	1
TRDJ2	0	0	0	1
TRDJ3	0	0	0	1
TRDC	0	0	0	1
TRAJ61	0	0	0	1
TRAJ59	0	0	0	1
TRAJ58	0	0	0	1
TRAJ57	0	0	0	1
TRAJ56	0	0	0	1
TRAJ54	0	0	0	1
TRAJ53	0	0	0	1
TRAJ52	0	0	0	1
TRAJ50	0	0	0	1
TRAJ49	0	0	0	1
TRAJ48	0	0	0	1
TRAJ47	0	0	0	1
TRAJ46	0	0	0	1
TRAJ45	0	0	0	1
TRAJ44	0	0	0	1
TRAJ43	0	0	0	1
TRAJ42	0	0	0	1
TRAJ41	0	0	0	1
TRAJ40	0	0	0	1
TRAJ39	0	0	0	1
TRAJ38	0	0	0	1
TRAJ37	0	0	0	1
TRAJ36	0	0	0	1
TRAJ35	0	0	0	1
TRAJ34	0	0	0	1
TRAJ33	0	0	0	1
TRAJ32	0	0	0	1
TRAJ31	0	0	0	1
TRAJ30	0	0	0	1
TRAJ29	0	0	0	1
TRAJ28	0	0	0	1
TRAJ27	0	0	0	1
TRAJ26	0	0	0	1
TRAJ25	0	0	0	1
TRAJ24	0	0	0	1
TRAJ23	0	0	0	1
TRAJ22	0	0	0	1
TRAJ21	0	0	0	1
TRAJ20	0	0	0	1
TRAJ19	0	0	0	1
TRAJ18	0	0	0	1
TRAJ17	0	0	0	1
TRAJ16	0	0	0	1
TRAJ15	0	0	0	1
TRAJ14	0	0	0	1
TRAJ13	0	0	0	1
TRAJ12	0	0	0	1
TRAJ11	0	0	0	1
TRAJ10	0	0	0	1
TRAJ9	0	0	0	1
TRAJ8	0	0	0	1
TRAJ7	0	0	0	1
TRAJ6	0	0	0	1
TRAJ5	0	0	0	1
TRAJ4	0	0	0	1
TRAJ3	0	0	0	1
TRAJ2	0	0	0	1
TRAJ1	0	0	0	1
IGHA2	0.0120429	0	-Inf	1
IGHE	0.285386	0.252527	-0.176479	1
IGHG4	0	0	0	1
IGHG2	0	0	0	1
IGHA1	0	0.0188304	Inf	1
IGHG1	0	0	0	1
IGHG3	0	0	0	1
IGHD	0	0	0	1
IGHM	0	0	0	1
IGHJ6	0	0	0	1
IGHJ2	0	0	0	1
IGHJ1	0	0	0	1
IGHD1-26	0	0	0	1
IGHD5-24	0	0	0	1
IGHD3-22	0	0	0	1
IGHD2-21	0	0	0	1
IGHD6-19	0	0	0	1
IGHD5-18	0	0	0	1
IGHD3-16	0	0	0	1
IGHD2-15	0	0	0	1
IGHD6-13	0	0	0	1
IGHD5-12	0	0	0	1
IGHD3-10	0	0	0	1
IGHD3-9	0	0	0	1
IGHD2-8	0	0	0	1
IGHD5-5	0	0	0	1
IGHD3-3	0	0	0	1
IGHD2-2	0	0	0	1
IGHV6-1	0	0	0	1
IGHV1-2	0	0	0	1
IGHV1-3	0	0	0	1
IGHV4-4	0	0	0	1
IGHV2-5	0	0	0	1
IGHV3-7	0	0	0	1
IGHV1-8	0	0	0	1
IGHV3-9	0	0	0	1
IGHV3-11	0	0	0	1
IGHV3-13	0	0	0	1
IGHV3-15	0	0	0	1
IGHV3-16	0	0	0	1
IGHV1-18	0	0	0	1
IGHV3-20	0	0	0	1
IGHV3-21	0	0	0	1
IGHV3-23	0	0	0	1
IGHV1-24	0	0	0	1
IGHV2-26	0	0	0	1
IGHV4-28	0	0	0	1
IGHV3-30	0	0	0	1
IGHV3-33	0	0	0	1
IGHV4-34	0	0	0	1
IGHV3-35	0	0	0	1
IGHV3-38	0	0	0	1
IGHV4-39	0	0	0	1
IGHV1-45	0	0	0	1
IGHV1-46	0	0	0	1
IGHV3-48	0	0	0	1
IGHV3-49	0	0	0	1
IGHV5-51	0	0	0	1
IGHV3-53	0	0	0	1
IGHV1-58	0	0	0	1
IGHV4-61	0	0	0	1
IGHV3-66	0	0	0	1
IGHV1-69	0	0	0	1
IGHV2-70	0	0	0	1
IGHV3-73	0	0	0	1
IGHV5-78	0	0	0	1
IGHV7-81	0	0	0	1
AL138919.1	0	0	0	1
AC079117.2	0	0	0	1
AC104802.1	0	0	0	1
AL117209.1	0	0	0	1
MIR676	0	0	0	1
AP000428.1	0	0	0	1
Z97352.1	0	0	0	1
MIR708	0	0	0	1
AC009297.1	0	0	0	1
AL596329.1	0	0	0	1
MIR509-2	0	0	0	1
MIR509-3	0	0	0	1
MIR548U	0	0	0	1
AC080032.1	0	0	0	1
MIR550A3	0	0	0	1
AC011748.1	0	0	0	1
MIR374B	0	0	0	1
AP002498.1	0	0	0	1
AC117444.1	0	0	0	1
AC007486.1	0	0	0	1
AC084262.1	0	0	0	1
AC016575.1	0	0	0	1
AL049831.1	0	0	0	1
AL592205.1	0	0	0	1
MIR543	0	0	0	1
CR812485.1	0	0	0	1
AC109351.1	0	0	0	1
AL590007.1	0	0	0	1
MIR320C2	0	0	0	1
AL354764.1	0	0	0	1
AC122136.1	0	0	0	1
AL139318.1	0	0	0	1
AC016543.1	0	0	0	1
AC112693.1	0	0	0	1
AL591034.1	0	0	0	1
AL645941.1	0	0	0	1
AP005227.1	0	0	0	1
AC112219.1	0	0	0	1
AL162511.1	0	0	0	1
AL353147.1	0	0	0	1
AC121332.1	0	0	0	1
AC112778.1	0	0	0	1
MIR761	0	0	0	1
AC010368.1	0	0	0	1
AL121914.1	0	0	0	1
AC105245.1	0	0	0	1
AL390119.1	0	0	0	1
AP002490.1	0	0	0	1
AC013268.1	0	0	0	1
AP000807.1	0	0	0	1
AC092765.1	0	0	0	1
AC096922.1	0	0	0	1
AL390966.1	0	0	0	1
AL035467.1	0	0	0	1
MIR764	0	0	0	1
AL080276.1	0	0	0	1
MIR301B	0	0	0	1
AC026877.1	0	0	0	1
AL121584.1	0	0	0	1
AC093267.1	0	0	0	1
TSSK1B	0	0	0	1
PRR22	1.63036	1.7286	0.0844128	0.958172
TAS2R19	0.0385817	0.0225068	-0.777557	1
TAS2R15	0.030646	0.0849001	1.47007	1
TAS2R50	0.0132638	0.00924117	-0.521348	1
TAS2R14	0.108808	0.184687	0.763307	1
TAS2R13	0.00694587	0	-Inf	1
U6	0	0	0	1
SNORA40	0	0	0	1
SNORD67	0	135.316	Inf	1
U6	0	0	0	1
RNA5SP372	0	0	0	1
U6	0	0	0	1
U8	0	0	0	1
U8	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
SNORA40	0	0	0	1
SNORA40	0	0	0	1
U1	0	5.79161	Inf	1
RNA5SP377	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
SNORD66	0	0	0	1
U6	0	0	0	1
SNORD64	0	0	0	1
SNORD91A	0	0	0	1
U3	0	0	0	1
U6	0	0	0	1
SNORD78	0	0	0	1
U1	0	0	0	1
RNA5SP86	0	0	0	1
U1	0	0	0	1
Y_RNA	0	0	0	1
SNORA12	0	0	0	1
RNA5SP207	0	0	0	1
SNORA48	0	0	0	1
U3	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
SNORA26	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
SNORD65	0	0	0	1
U3	8.28675	7.97458	-0.0553978	0.954289
RNY3P6	0	0	0	1
U6	0	0	0	1
RNA5SP91	0	0	0	1
Y_RNA	0	0	0	1
SNORA69	0	0	0	1
U6	0	0	0	1
U3	0	0	0	1
SNORA48	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
SNORA26	0	0	0	1
U6	0	0	0	1
SNORA48	0	0	0	1
SNORD65	0	0	0	1
U6	0	0	0	1
SNORD17	13.8839	16.4413	0.243913	0.973938
RNA5SP18	1150.07	1308.81	0.186543	0.953378
RNA5SP244	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP219	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U8	0	0	0	1
RNA5SP376	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
RNA5SP176	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
SNORD65	0	0	0	1
RNA5SP185	0	0	0	1
SNORA40	0	0	0	1
U6	0	0	0	1
SNORD37	0	0	0	1
SNORA40	0	0	0	1
RNA5SP292	0	0	0	1
SNORD43	0	0	0	1
SNORD81	0	0	0	1
SNORD77	0	0	0	1
RNA5SP256	0	0	0	1
U6	0	0	0	1
SNORD89	0	281.819	Inf	0.512431
SNORD115-46	0	0	0	1
RNA5SP339	0	0	0	1
RNA5SP424	2.51702E-233	0	-Inf	1
U6	0	0	0	1
SNORA16	0	0	0	1
SNORD28	0	0	0	1
SNORD72	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U3	0	0	0	1
SNORD41	0	0	0	1
U6	0	0	0	1
SNORD12	0	0	0	1
U6	0	0	0	1
