symbol	uninfected_24.FPKM	SC35M_dNS1_24.FPKM	uninfected_24_SC35M_dNS1_24.logfc	uninfected_24_SC35M_dNS1_24.qvalue
RPL22P22	0	0	0	1
GPSM3	0.383136	0.441766	0.205425	0.861827
CTD-2347I17.1	0	0	0	1
RP11-346D6.4	0	0.266222	Inf	1
LAT	1.0551	1.52828	0.534537	0.857967
RSU1P3	0	0	0	1
RP11-510I6.2	0	0	0	1
CTD-2158P22.1	0	0	0	1
RPS16P8	0	0	0	1
RP11-564C4.8	0	0.0159434	Inf	1
RP11-476B13.2	0	0.0675378	Inf	1
AC126365.4	0.00964789	0	-Inf	1
NCKIPSD	22.0849	18.3375	-0.268269	0.259704
SLC25A5P3	0.0138814	0	-Inf	1
ATF6B	58.0537	54.5056	-0.090982	0.866784
AC002056.3	0.0587492	0.0486157	-0.273148	1
LDHBP2	0	0	0	1
RP11-508M1.9	0	0	0	1
TREX1	22.9896	41.5116	0.852532	0.000538752
RP11-513D4.1	0	0	0	1
SEC14L1P1	0.0221033	0.0507374	1.19879	1
S1PR3	0.990248	1.96582	0.98927	0.000538752
RPS7P14	0	0	0	1
RP11-513I7.2	0	0	0	1
RP1-172N19.4	0	0	0	1
C2orf18	21.9498	23.6175	0.10565	0.760892
RP11-344N10.3	0.308151	0.527989	0.776872	0.693378
SETP22	0	0	0	1
AC008865.1	1.60907	1.65837	0.0435337	0.983819
RP5-849H19.2	0.0659732	0	-Inf	1
EEF1A1P15	0	0	0	1
AL590762.7	0.0965408	0.0335117	-1.52647	1
HMGB1P10	0	0.154082	Inf	1
SLC16A14P1	0	0	0	1
PHBP7	0	0	0	1
PIGCP1	10.7159	6.67331	-0.68328	0.207733
FAM209B	0.150468	0.1853	0.300405	1
FABP5P5	0	0	0	1
AC004692.5	0.0669304	0	-Inf	1
CLIC1	204.959	232.34	0.180901	0.221372
HMGN2P30	0	0	0	1
DDAH2	10.016	7.52597	-0.412352	0.776815
RP11-51B10.4	0	0	0	1
RPS2P52	0.0546154	0.0183563	-1.57303	1
LA16c-60G3.7	0	0	0	1
AC098828.3	0	0	0	1
POLD2P1	0	0	0	1
RP11-506B4.4	0	0	0	1
ANAPC10P1	0	0	0	1
RP11-662I13.1	0	0	0	1
AC007679.1	0	0	0	1
RP13-178D16.2	0.13248	0.0613501	-1.11064	1
RPS29	8388.55	7439.16	-0.173282	0.269093
RP4-694B14.5	7.30555	4.12405	-0.824929	0.0593279
RPS10P14	0	0	0	1
RP13-278H16.2	0	0	0	1
KB-1683C8.1	0	0	0	1
CTA-268H5.9	0	0	0	1
RPL23AP79	10.0617	8.66775	-0.21515	0.743903
RP11-284B18.3	0	0	0	1
RP11-342F17.1	0	0	0	1
CTC-451P13.1	0.033346	0.0186577	-0.837746	1
UGT2B11	0	0	0	1
ATP6V1G2	0.739957	0.643589	-0.201301	0.946629
MT1P1	0.157517	0.305141	0.953973	1
ZNF134	3.89315	5.1074	0.391651	0.322846
ACTBP2	0.0113002	0.0250502	1.14847	1
RP11-748L13.3	0	0	0	1
KRT8P37	0.00830445	0.00811566	-0.0331761	1
RP11-385J23.1	0.15768	0.378787	1.26438	1
AC010904.1	0	0	0	1
CTD-2224J9.8	0.0143782	0.0196353	0.449568	1
RP11-449I17.7	0	0	0	1
RP11-452G18.1	0	0	0	1
GTF2H4	25.8443	29.0035	0.166379	0.767533
PSMC1P2	0	0	0	1
DDX47	53.9827	64.4809	0.256375	0.286355
RPL35P4	0	0	0	1
RP11-449L13.2	0	0	0	1
NHP2P2	0	0	0	1
RPL7AP38	0	0	0	1
RP1-257I20.13	0	0.0330342	Inf	1
RP11-941H19.2	0	0	0	1
CTD-2331H12.6	0.678192	0.613761	-0.144018	0.965109
AC004129.9	0	0	0	1
ZNF845	2.21764	2.51307	0.180426	0.728943
ZNF816-ZNF321P	1.10418	1.09709	-0.00930511	0.996649
KLRK1	110.644	60.9285	-0.860739	0.000538752
CNN2P4	0	0	0	1
RPL13P2	0	0	0	1
CEACAM18	0	0	0	1
AC017028.1	0.559212	0	-Inf	1
CFL1P5	0.453552	0.377758	-0.263807	0.966885
RP11-3J10.4	7.04234	5.29695	-0.410892	0.828104
SUGT1P2	0.0491078	0.0166573	-1.5598	1
AC098614.2	0	0	0	1
AC104306.1	0	0	0	1
RP11-324J13.1	0	0	0	1
EMP2	72.3003	66.0481	-0.130485	0.763814
CNN2P6	0.0140668	0	-Inf	1
VDAC1P2	0	0.0374772	Inf	1
RP11-12M9.4	0.0122365	0.0151675	0.309787	1
KCTD11	3.28636	2.63576	-0.31827	0.0862022
RPL21P28	0	0.148645	Inf	1
CTD-2270N23.1	0.0343054	0.115746	1.75446	1
XX-C2158C12.2	0	0	0	1
EEF1B2P2	0	0.0241611	Inf	1
C8orf44	4.51501	3.1287	-0.529166	0.505639
YBX1P10	0.127442	0.0838795	-0.603456	1
RP11-829H16.2	0	0	0	1
TAF9BP1	0	0.0250802	Inf	1
AC092798.2	0.310606	0	-Inf	1
RP11-678D18.1	0	0	0	1
AC005019.2	0	0	0	1
RPL7AP64	0	0	0	1
CFL1P7	0	0	0	1
RPL7AP7	0	0	0	1
NPM1P6	0.0473501	0.0832504	0.814091	1
CYB5P4	0	0	0	1
RPL13AP7	0.517506	0.238193	-1.11944	0.493627
UBD	0	0.0209944	Inf	1
AC005003.1	1.79374	1.22212	-0.553583	0.0356275
PPM1N	5.59053	4.67022	-0.259495	0.630934
RPL3P6	0.019626	0.0224321	0.192801	1
CEACAM16	0.0180783	0.00872241	-1.05146	1
RP11-546M4.1	0	0	0	1
RPS17P1	0	0	0	1
SLC23A3	0.46175	0.664005	0.524082	0.606412
LTB4R	15.3435	11.644	-0.398042	0.752456
CTB-50E14.6	33.7273	23.5438	-0.51857	0.833323
LTB4R2	3.08732	2.94594	-0.0676253	0.974398
CYP2A7P1	0	0	0	1
OR2G1P	0	0	0	1
RPL13P	0.254776	0.130449	-0.965738	1
AC008279.1	0	0	0	1
DNASE1	8.84326	7.75989	-0.188542	0.803458
MDP1	16.2591	13.9516	-0.220812	0.934126
LEUTX	0	0	0	1
AC011500.1	0.0551528	0.201077	1.86624	1
CSNK1E	71.5011	85.059	0.2505	0.453535
GS1-256O22.3	0	0	0	1
AC010138.3	0	0	0	1
MSRB1P1	0	0	0	1
CCL27	0.167096	0.0386445	-2.11234	1
IRF9	10.5629	181.903	4.1061	0.000538752
GALT	22.0862	16.9661	-0.38049	0.0445311
HBE1	0.127982	0.095466	-0.422879	1
HBG1	0	0	0	1
AC092610.12	0	0.138577	Inf	1
CLDN9	0.167859	0.0848828	-0.983709	1
SEPHS1P6	0	0	0	1
RP11-314A20.1	0.750406	0.594744	-0.335403	0.96455
RP11-94D20.1	0.0294128	0	-Inf	1
RP1-102E24.1	0.297458	0	-Inf	1
KRT18P17	0.0258685	0.0185683	-0.478358	1
DNAJB1P1	0	0	0	1
ITGA1	11.4354	17.72	0.631881	0.333957
RPS10P2	0.0912896	0.0467664	-0.964978	1
AC018867.2	0	0	0	1
RP11-280O24.1	0	0	0	1
RP11-269M20.1	0	0	0	1
KRT18P29	0	0.00939932	Inf	1
RP5-1100H13.3	0	0	0	1
API5P2	0.0077639	0	-Inf	1
AC074286.1	5.50493	3.56633	-0.626285	0.876856
CHCHD4P4	0.359634	0	-Inf	1
NUDT19	12.0174	10.537	-0.189655	0.223283
ZNF726	0.0166784	0	-Inf	1
RP11-264F23.1	0.0657921	0	-Inf	1
RP11-15H20.6	0	0	0	1
RP3-522P13.2	0	0	0	1
ZNF99	0	0	0	1
CTD-2561J22.2	14.099	0.0448926	-8.2949	0.0209003
TAX1BP3	54.2514	49.1191	-0.143377	0.605972
RPL7AP14	0.0168112	0	-Inf	1
AC007277.3	0	0	0	1
AP1G2	104.166	109.398	0.0706979	0.948993
AC078899.1	0.0105088	0.0232958	1.14847	1
RP11-399E6.2	0	0	0	1
ZNF90	0.102308	0.156791	0.61593	1
AC092067.1	0.0343749	0	-Inf	1
RP11-414H17.5	0.0666987	0	-Inf	1
CARKD	13.7349	13.6317	-0.010877	0.979646
TM6SF2	0	0.0138222	Inf	1
PGAM1P7	0.106373	0.172659	0.698801	1
MEF2B	2.05394	3.25769	0.665452	0.470972
ATP5F1P3	0	0	0	1
AL353671.4	0	0	0	1
PCNAP3	0	0	0	1
KRT18P38	0	0	0	1
GANC	18.335	25.2239	0.460194	0.425297
OVCA2	10.8592	8.1294	-0.417694	0.610311
RP11-414H17.2	0	0	0	1
RP6-105D16.1	0.0623119	0.0513844	-0.278178	1
RRM2P3	0	0.0259317	Inf	1
RP6-218J18.2	0	0.00893738	Inf	1
FTLP4	0	0	0	1
TTLL3	12.0711	9.86624	-0.290981	0.829894
REPIN1	67.0948	66.1851	-0.019695	0.976498
AC012501.1	0	0	0	1
ATP5F1P4	0	0	0	1
MRPL23	27.7367	30.1187	0.118864	0.744071
ARPC3P5	0	0	0	1
ZNF891	1.21182	1.19602	-0.0189363	0.979108
RP11-169L17.3	0	0	0	1
AC073310.4	0	0	0	1
RP11-474D1.3	0	0.00974582	Inf	1
PGAM1P4	0	0.0450481	Inf	1
IFNA7	0	0	0	1
RP5-944M2.3	0	0	0	1
RP6-186E3.1	0	0	0	1
SMIM7	81.1104	80.7084	-0.00716665	0.992358
RPS11P7	0.0561342	0	-Inf	1
UCA1	82.8561	128.631	0.634557	0.0184811
FBXO16	2.64327	2.38719	-0.147013	0.957999
ARF4P3	0	0	0	1
RP11-1E1.1	0.0191485	0.0271782	0.505217	1
TSPAN4	52.4551	44.53	-0.236306	0.267439
AC064865.2	0	0	0	1
RP11-549L6.2	0	0	0	1
AC011999.1	0	0	0	1
RP11-31H15.2	0	0	0	1
RPL21P17	0	0.0637494	Inf	1
AC090042.1	0	0	0	1
CPSF1P1	0	0	0	1
GNAQP1	0	0	0	1
CPNE1	519.308	543.045	0.0644817	0.931724
CYP4F30P	0	0	0	1
ARL16	21.9761	20.9468	-0.0692071	0.945539
RP11-256K7.1	0	0	0	1
RP11-247I13.3	0.106959	0.14178	0.406595	1
C3orf43	0.00558361	0.0709588	3.66771	1
AC079776.2	0	0	0	1
WEE2	0	0.0122837	Inf	1
CTD-2116F7.1	0	0	0	1
AC093726.6	1.51511	1.65162	0.124454	0.935619
MAGEB1	0	0	0	1
CTD-2206G10.1	0.317877	0.297019	-0.0979116	1
AC008686.1	0	0	0	1
LDHAP4	26.669	31.539	0.241972	0.107348
RP1-258N20.3	0	0	0	1
LYRM4	21.1336	20.091	-0.0729916	0.831904
MYCBP	113.941	109.248	-0.0606762	0.944088
PP12708	0	0	0	1
TDPX2	0.0559191	0.0306843	-0.865839	1
SNRPEP9	0	0	0	1
RP3-412A9.15	0	0	0	1
TMEM213	0.00218354	0	-Inf	1
RP11-420O16.2	0.00735746	0	-Inf	1
AC024560.3	10.7647	9.74247	-0.143949	0.564801
PRCD	1.32541	0.921123	-0.524978	0.595863
ACTN4P2	0	0	0	1
AC073842.18	0.0186647	0.141356	2.92095	1
RP11-488L18.1	0	0	0	1
RP11-513G11.1	1.23521	0.502161	-1.29853	0.260176
RP11-699L21.1	0.196925	0.0718154	-1.45528	1
RP11-332P22.2	0	0	0	1
ALG3	86.0762	84.1011	-0.0334896	0.982476
SDC4P	0	0.0382729	Inf	1
AC018696.5	0	0.383255	Inf	1
AC005544.1	0	0	0	1
AMZ2P1	2.33371	3.74942	0.684043	0.0098168
PLEKHM1P	1.38311	1.67525	0.276461	0.528706
PPIAP23	0	0	0	1
AC112200.1	0	0	0	1
DDX6P2	0	0	0	1
PTMAP5	0.645261	0.398837	-0.694082	1
AC012487.2	0.937161	0.35803	-1.38822	0.677243
XPOTP1	0.0296562	0.0184949	-0.681205	1
ST7-OT4	0.954037	0.590809	-0.691353	0.771998
ZNF788	0.0741604	0.121482	0.712017	1
RP11-12D24.7	0	0.0746791	Inf	1
UBE2V1P2	0.0657921	0	-Inf	1
SH3D21	4.82513	3.92082	-0.299413	0.55472
AC073346.2	24.3896	21.3696	-0.190708	0.294409
HMGN2P31	0	0	0	1
RP11-642P15.1	0.69138	0.609981	-0.180715	0.947829
EEF1A1P12	0.393697	0.357193	-0.140381	0.927235
TPM3P2	0	0	0	1
RP11-135F9.1	0.033346	0.0236646	-0.494783	1
RP11-485H8.2	0.0290803	0.0332382	0.192801	1
KRT18P10	0	0	0	1
RP11-208P4.1	0.0456058	0.120469	1.40137	1
CTAGE14P	0	0	0	1
C19orf38	0.321998	0.416891	0.372616	0.767362
C12orf74	0	0	0	1
IQCJ	0	0	0	1
TUBBP2	0.0740359	0	-Inf	1
HNRNPA1P10	0.104444	0.0786689	-0.408864	1
C17orf67	11.8041	9.18143	-0.362495	0.318573
FAM188B2	0.0475515	0.0350155	-0.441498	1
AL591025.1	0	0	0	1
AC004980.10	0.257789	0.170117	-0.599658	1
SETP21	0	0	0	1
HDHD1P3	0	0	0	1
AC010336.1	1.83178	1.6866	-0.119128	0.69519
CTAGE11P	0	0	0	1
AZGP1P2	0.157282	0	-Inf	1
FIS1	84.3281	82.4452	-0.0325778	0.926719
AC136896.2	0	0	0	1
RPS2P6	0.0218227	0	-Inf	1
RP11-568J23.1	0	0.0249569	Inf	1
ANKRD36BP1	6.9883	6.87563	-0.0234486	0.957937
RPSAP53	0.0294666	0.0161691	-0.865839	1
RP11-356J5.5	0.0214786	0	-Inf	1
SNURF	0	0	0	1
STARP1	0	0	0	1
RPS3AP33	0	0	0	1
LGMNP1	0	0	0	1
AGGF1P1	0	0	0	1
ANG	3.59106	2.76828	-0.375417	0.828241
CTD-2228K2.2	0.0507301	0.0216799	-1.22648	1
RP11-108K14.4	0.306176	0.256294	-0.256562	1
RP11-553K23.2	0.161098	0.085936	-0.906602	1
HMGN2P39	0	0	0	1
KRT8P14	0	0	0	1
RP11-85F14.1	0	0	0	1
NPS	0	0	0	1
PDCL3P3	0	0	0	1
HMGB3P13	0	0	0	1
RPL39P5	9.36157E-293	0.065941	966.176	1
C11orf93	0	0	0	1
RSBN1L-AS1	10.6181	9.80734	-0.114588	0.809794
AL158835.1	1.99224	2.46943	0.309787	1
FOXO1B	0	0	0	1
ALDOAP2	0	0.0144189	Inf	1
MRPS21P6	0	0	0	1
SPDYE3	2.98024	2.47795	-0.266282	0.767222
RP11-91K8.4	0	0	0	1
AP001024.1	0	0	0	1
AP001024.2	0	0	0	1
MBLAC1	1.35689	0.954538	-0.507432	0.924473
AZGP1P1	0	0	0	1
AC073063.1	0	0	0	1
ATP5G1P6	0.295685	0.358742	0.278885	1
CXADRP1	0	0	0	1
CBX1P4	0	0	0	1
CBX1P2	0	0	0	1
C3orf56	0	0	0	1
AC025287.1	0	0	0	1
RPL31P1	0	0	0	1
SLC9B1P2	0	0	0	1
ABCD1P5	0	0	0	1
RP11-252A24.2	0.868142	1.19995	0.46697	0.787613
CTAGE16P	0	0	0	1
FOXI3	0	0	0	1
SOGA3	0.164082	0.206654	0.332801	1
ATP5F1P2	0	0	0	1
OR4F13P	0	0	0	1
CTB-180A7.8	0	0	0	1
OR1X5P	0.0142088	0	-Inf	1
RP11-394B2.4	0.0164426	0.0377451	1.19885	1
AC133644.3	0	0.0318301	Inf	1
NEURL1B	0.758114	0.397597	-0.931109	0.000538752
RPL18P10	0.0390398	0	-Inf	1
EFCAB9	0	0.0573289	Inf	1
RP11-7D5.2	0	0	0	1
RP11-138H14.1	0	0	0	1
HAUS3	5.43697	6.31541	0.216074	0.254754
AC009967.3	0	0	0	1
RPLP2P1	0.151822	0.767211	2.33724	1
VSTM5	0.0349452	0.0147027	-1.24901	1
RP11-457K10.2	0	0	0	1
LINC00488	0	0.00409495	Inf	1
RPS3AP26	0.117434	0.154506	0.395814	1
RP11-121L10.3	0.0141681	0.0974235	2.78162	1
DKFZP779J2370	2.12164	1.99794	-0.0866637	0.955707
KANSL1-AS1	3.36443	2.9694	-0.180193	0.95767
LCNL1	0.645911	0.272484	-1.24516	0.0755189
RP11-40M23.1	0	0	0	1
RP11-221J22.1	0	0	0	1
BBIP1	22.5422	22.2018	-0.0219484	0.990346
TRIM77P	0	0	0	1
GNAT3	0.0879554	0.0663126	-0.407489	1
KRT18P13	0.00906485	0	-Inf	1
FAM149B1P1	0	0	0	1
LRRC37A4P	7.15304	5.35124	-0.418685	0.00556088
NPM1P10	0	0	0	1
AC064872.1	18.8217	12.0222	-0.646692	0.339954
AC068831.10	0.418157	0.275596	-0.601491	0.70455
AC091167.3	0.0740565	0.123289	0.73535	1
RP11-449I17.4	0	0	0	1
AS3MT	0.0584268	0.073959	0.340095	1
FAM185BP	0.514639	0.436727	-0.236829	0.955097
FAM187A	1.67219	1.30338	-0.359476	0.833259
RCN1P2	18.7887	17.9753	-0.0638495	0.98794
PLIN5	0.00389089	0.0436382	3.48742	1
RP11-76H14.3	0	0	0	1
RP11-30P6.3	0	0	0	1
SMARCE1P6	0	0	0	1
AL139333.1	0	0	0	1
RP11-321C1.1	0	0	0	1
AC074008.1	0	0	0	1
CTB-13H5.1	0.190074	0.182092	-0.0618967	1
RP11-113C12.6	0	0	0	1
SEC14L6	0	0	0	1
SPINK13	2.16592	2.11989	-0.0309883	0.982794
HIGD1C	0	0	0	1
NOTO	0	0	0	1
KRT42P	0.157948	0.220841	0.483563	1
PPME1	43.2767	65.2302	0.59195	0.0389689
KRTAP2-2	0	0	0	1
AC130709.1	0.00890587	0	-Inf	1
AP000343.1	0	0	0	1
STARD10	7.73425	6.76194	-0.193824	0.909175
AC007389.4	0	0	0	1
ZNF705E	0.0944982	0.0795896	-0.247708	1
RPS15AP1	0.46628	0.615057	0.399522	0.936408
RPS4XP3	0.0701012	0.177943	1.3439	1
GTF2IRD2P1	0.18528	0.0512161	-1.85504	1
AC087491.2	0.0513732	0.17908	1.80152	1
MEG3	0	0.00288421	Inf	1
RP11-360G10.2	0	0	0	1
RP11-89A12.1	0	0	0	1
LRRC37A11P	0.155519	0.0641384	-1.27783	1
C17orf98	0	0.0347026	Inf	1
RP11-74E24.2	0.00395281	0	-Inf	1
RP11-323J4.1	0.834163	0.807079	-0.0476193	0.97166
RPL21P41	0	0	0	1
RBBP4P4	0	0	0	1
FAM22D	0.399335	0.379573	-0.0732216	0.969012
GAPDHP15	0	0	0	1
GAPDHP41	0	0	0	1
CPEB1	0.00326625	0.00351667	0.106576	1
HMGN2P42	0.434725	1.76243	2.01939	0.797703
RP11-80F22.10	0	0	0	1
RP11-479O17.2	0	0.0124838	Inf	1
RP11-65N13.6	1.5516	0.978585	-0.664988	1
EML6	4.21566	2.71312	-0.63581	0.337508
TMEM249	0.598874	0.591977	-0.0167118	0.994862
AC007189.2	0	0	0	1
RP13-469O16.1	0	0	0	1
ADAM24P	0.0193509	0.0124282	-0.638778	1
RPS19P1	0	0.134046	Inf	1
RP11-989E6.3	0	0	0	1
SLC6A10P	0.0498228	0.00898977	-2.47045	1
RP11-312P12.2	0	0.0366948	Inf	1
RP11-392M9.2	0	0	0	1
RP11-506B4.3	0	0.0198039	Inf	1
RP11-793K1.1	0	0	0	1
DEFB113	0	0	0	1
DEFB133	0	0	0	1
AL162389.1	3.03054	4.18014	0.463975	0.155299
RP11-114H24.4	0.0938072	0.104973	0.162254	1
RP11-83B20.1	0.017193	0.0345299	1.00602	1
RP11-477J21.2	0.0238061	0	-Inf	1
RP11-3N2.13	0	0	0	1
HNRNPA3P3	0	0	0	1
RP11-27I1.4	13.6939	10.7839	-0.344649	0.43203
ZSWIM8	29.6183	26.3057	-0.17111	0.743848
RP11-120J4.1	0	0	0	1
KRT8P26	0.464945	0.287196	-0.695026	0.406183
SLC29A4P2	0	0	0	1
SLC29A4P1	0	0	0	1
RP11-18B16.1	0	0	0	1
AC007956.1	1.06271	2.96033	1.47801	0.794336
RPL6P12	0	0	0	1
RPL9P16	0.0303952	0	-Inf	1
IQCF5	0	0	0	1
AC003045.1	0	0	0	1
IQCF6	0	0	0	1
C10orf105	0.00583312	0.0164003	1.49139	1
AC104654.1	0.239867	0.186089	-0.366242	1
ARHGEF33	0.00761371	0.00217311	-1.80884	1
RP11-182L21.4	0	0	0	1
AC007347.1	4.07374	3.88742	-0.0675414	0.953251
C12orf71	0	0	0	1
RP11-247C2.1	0	0	0	1
IFRD2	161.95	168.3	0.055491	0.902777
AC090616.2	0.581326	0.509918	-0.189081	0.946697
CAPN14	0	0	0	1
ZBED1	10.1226	11.1146	0.134875	0.533409
AC005562.1	8.13265	8.20073	0.0120275	0.984345
KRT18P49	0	0	0	1
CTD-2574D22.5	0.420318	0.33785	-0.315098	0.966605
RP5-983L19.1	0	0	0	1
RP1-139D8.6	1.44191E-08	0	-Inf	1
RP11-429J17.8	0.0232998	0.0253749	0.123084	1
TOMM6	264.523	274.871	0.0553618	0.857112
ABHD11-AS2	27.7904	23.8453	-0.220881	0.833071
MRPS5P3	0	0	0	1
RP11-54I5.1	0	0	0	1
RP11-332E4.1	0	0	0	1
HNRNPUL2	25.5959	24.4025	-0.0688806	0.9164
AC004870.5	0	0	0	1
METTL12	13.9227	15.042	0.111557	0.973035
CTD-2509G16.1	0	0	0	1
RPL21P1	0	0.043848	Inf	1
HNRNPA1P15	0	0	0	1
SEPT7P2	4.26799	5.82416	0.448494	0.107891
RP11-544I20.2	0.611543	0.359231	-0.767542	0.877163
RP11-174G6.1	0	0	0	1
RP11-717D12.1	0.00824557	0.0260369	1.65887	1
RP11-726G1.1	0.428822	0.38609	-0.151442	0.749142
AP002380.1	0.00728402	0	-Inf	1
MS4A18	0	0	0	1
POLR2J4	3.93133	3.45327	-0.187053	0.815651
AC010468.1	0.0314122	0.0351513	0.162254	1
MS4A4E	0.347788	0.294446	-0.240206	1
OOSP1	0.104824	0.144414	0.462244	1
KRT18P42	0	0	0	1
RP11-480I12.5	0.519638	0.221056	-1.2331	0.336764
RP11-1036E20.9	0	0	0	1
RP11-37N22.1	0.00907497	0.0101552	0.162254	1
RP11-464O2.5	0	0	0	1
CYCSP55	0	0	0	1
RP5-1053E7.3	0	0	0	1
FER1L6	0.0188841	0.137783	2.86716	1
AC008265.2	0	0.00923068	Inf	1
CDRT15L2	0	0	0	1
RP11-944L7.2	0.0548598	0.023038	-1.25173	1
HMGB1P4	0	0	0	1
KRT16P3	0	0.0212639	Inf	1
NXT1P1	0	0	0	1
RP11-944L7.3	0	0	0	1
DDX12P	2.05092	1.9438	-0.0773912	0.830236
MTCP1	33.5847	28.9231	-0.21558	0.824742
UPF3AP2	0	0.0170804	Inf	1
RPL23AP6	0	0	0	1
RP11-261C10.3	192.229	95.5378	-1.00868	0.0121662
AC005493.1	0	0	0	1
RAD51AP2	0	0	0	1
ZFYVE9P2	0	0	0	1
AC007952.1	0	0	0	1
RP11-115L11.1	0	0	0	1
LINC00612	0.0996499	0.185683	0.897904	1
RP11-509M23.1	0	0	0	1
AL031590.1	0	0	0	1
APOC1P1	0	0	0	1
KRT16P1	0.128061	0.162431	0.343	1
SHFM1P1	0	0	0	1
EVPLL	2.10948	1.73486	-0.282068	0.476488
DCDC2C	0	0	0	1
SRSF9P1	0.0403954	0	-Inf	1
TPM3P4	0	0	0	1
AC004540.5	0.710554	0.768582	0.113254	0.95711
AC005082.1	0.524995	0	-Inf	1
SMTNL1	0	0.0935308	Inf	1
RP11-314J18.5	0.0311247	0.0425049	0.449568	1
RPL5P31	0	0	0	1
RP11-328E22.11	0	0	0	1
TMEM14D	0	0	0	1
RP11-574M7.2	0	0	0	1
FAM177A1P1	0	0	0	1
XXyac-YM21GA2.7	0	0	0	1
RPS9P1	0.66569	0.681259	0.0333531	0.985853
CTD-2299I21.1	0	0	0	1
TRIM64C	0	0	0	1
USP8P1	0	0	0	1
LINC00243	1.20225	0.811687	-0.56674	0.848473
RPSAP55	0	0	0	1
U82695.5	0	0	0	1
AC055811.1	0	0.167383	Inf	1
C14orf182	0.527836	0.443126	-0.252372	0.837949
RPS15AP3	0	0	0	1
DUTP8	0	0	0	1
RP11-229M1.2	0	0	0	1
RPL23AP3	0	0	0	1
XX-FW80269A6.1	0	0.0996344	Inf	1
RP11-53I6.1	0	0	0	1
AC104472.1	0	0	0	1
AC003102.1	0.00337554	0	-Inf	1
HLA-F-AS1	2.3435	2.31108	-0.0200994	0.985463
RP3-507I15.1	0	0	0	1
SPATA31D1	0	0	0	1
KRT8P6	0	0	0	1
AC103681.1	2.05321	1.93687	-0.0841534	0.944647
RP11-1212A22.2	6.78009E-172	0.029545	563.529	1
ZSWIM7	14.8387	16.8987	0.187544	0.934185
AC113167.1	0	0	0	1
GPR33	0	0	0	1
ARHGEF28	1.49974	2.04451	0.447046	0.552801
TBC1D26	0.00243194	0.00850374	1.80599	1
LRRC69	0.927123	0.497606	-0.897757	0.501548
AP000318.2	0.0184116	0.114824	2.64073	1
ISPD	0	0	0	1
RP11-355K23B.1	0	0	0	1
RP11-467M13.1	0.309821	0.225831	-0.456193	1
CTC-297N7.7	0	0	0	1
RP11-40H20.1	0	0	0	1
PPIAP29	0.206953	0.159577	-0.375045	1
VDAC2P1	0	0	0	1
RP11-477N12.3	0.29597	0.316418	0.0963807	1
RP11-274J2.1	0	0.00972089	Inf	1
RP11-481A12.5	1.77771	2.05575	0.209643	0.938309
AL591516.5	0	0	0	1
FAM25D	0	0	0	1
RPL7AP26	0	0	0	1
AKAP16BP	0	0	0	1
AC006465.4	0	0.0106926	Inf	1
AC129492.6	0.730685	0.63756	-0.196689	0.861286
RP1-31B8.1	0	0	0	1
RP11-446H13.2	0	0	0	1
RPL15P20	0	0	0	1
MESTP4	0	0	0	1
HSPD1P7	0	0	0	1
CHCHD2P2	0.187944	0	-Inf	1
DNAJA1P3	0.0372634	0.0432579	0.215206	1
ACSM4	0.00963355	0.0185949	0.948765	1
C22orf29	6.53522	5.35058	-0.288539	0.398059
AL645728.1	0.237211	0.186652	-0.345816	1
AC099544.2	0	0	0	1
COL28A1	0.158855	0.165115	0.0557684	1
ATXN1	0.0245432	0.0662915	1.4335	1
AL591684.1	0.118158	0.0939864	-0.330191	1
PHB2	356.335	341.355	-0.0619623	0.96142
RP1-257A7.4	0	0	0	1
AC114730.5	0.115833	0.0787508	-0.556685	1
CTD-2173J9.3	0	0	0	1
LL0XNC01-19D8.1	0	0	0	1
RPL13P12	213.494	158.984	-0.425316	0.000538752
GNL3LP1	0.582165	0.612425	0.0731051	0.970422
AL603965.1	0.740441	0.4965	-0.57659	0.424329
RP11-331G2.4	0	0	0	1
FDPSP5	0	0	0	1
VENTXP2	0.0447608	0	-Inf	1
CD27-AS1	5.08084	4.7829	-0.0871823	0.951886
NEURL4	18.6128	18.1829	-0.033713	0.979565
GLULP6	0	0	0	1
RP11-292F22.3	0	0	0	1
GRID2IP	0	0.0101922	Inf	1
LL0XNC01-19D8.1	0	0	0	1
PRDX2P1	0	0	0	1
RP11-480M11.1	0	0	0	1
PKMP5	0	0	0	1
RPL21P2	0	0	0	1
RP11-144G6.9	0	0	0	1
C9orf38	0	0.0128052	Inf	1
MIR497HG	6.12445	6.07647	-0.0113476	0.995537
AC025171.1	4.57737	9.505	1.05417	0.475061
RP3-377O6.1	0	0	0	1
RP11-471G13.2	0	0	0	1
RP11-522H2.3	0.0435344	0.0376691	-0.208774	1
RPS5P3	0.0294128	0	-Inf	1
RP13-138P15.3	0.00826282	0	-Inf	1
EEF1A1P29	0.032491	0.0662808	1.02855	1
RP11-244K5.7	0	0	0	1
IFITM8P	0	0	0	1
RP11-342C24.6	0	0	0	1
AC004148.1	0.605633	0.650554	0.103226	0.986695
TERF1P4	0	0	0	1
RP11-217H19.1	0	0	0	1
TTC3P1	0.00498659	0	-Inf	1
RP11-790I12.1	0	0	0	1
FAM74A7	0	0	0	1
CXorf49B	0	0	0	1
UBXN2B	12.6098	11.5227	-0.130067	0.831303
CXorf49	0	0	0	1
