GENENAME	NORMAL	ABNORMAL	LOG2FOLD	PVALUE
MMP27	0.444774	1.19165	1.42182	5E-05
MMP28	0.999556	1.22574	0.294288	0.0833
MMP3	2.07718	26.4604	3.67113	5E-05
MMP9	1.75177	4.06873	1.21576	5E-05
MMS19	19.6058	20.347	0.0535412	0.61275
MMS22L	3.1844	2.95028	-0.110171	0.1972
MN1	11.7357	11.7132	-0.00277317	0.97605
MNAT1	12.6573	12.641	-0.00186294	0.9847
MND1	6.23413	5.45903	-0.191544	0.1379
MNDA	17.1182	17.6356	0.0429608	0.65145
MNDAL	6.73574	7.17446	0.0910349	0.26935
MNF1	184.918	183.574	-0.010529	0.9041
MNS1	7.07169	4.83795	-0.547659	0.0007
MNT	11.6685	11.4901	-0.0222327	0.8065
MOAP1	1.10347	1.08658	-0.0222643	0.9472
MOB1A	64.3637	66.7135	0.0517332	0.5551
MOB1B	9.47712	8.56725	-0.145617	0.126
MOB2	14.6994	13.6602	-0.105782	0.281
MOB3A	30.0611	31.0534	0.0468526	0.60045
MOB3C	4.27234	4.57757	0.0995551	0.2014
MOB4	24.2891	21.4518	-0.179208	0.04535
MOCOS	3.13166	4.08793	0.384442	5E-05
MOCS1	12.3094	13.7729	0.162071	0.08235
MOCS2	20.3317	20.0819	-0.0178327	0.8474
MOCS3	4.63094	5.15865	0.155688	0.09425
MOGAT2	0.854083	0.454918	-0.908772	0.00145
MOGS	17.0688	18.6609	0.12866	0.1581
MON1A	5.45757	4.9644	-0.13664	0.091
MON1B	5.16381	4.95384	-0.0598882	0.5343
MON2	15.1969	15.3136	0.0110396	0.8979
MORC2A	12.9191	12.8661	-0.00592057	0.94655
MORC3	11.4707	15.3925	0.424267	5E-05
MORC4	6.11441	5.73334	-0.092837	0.33485
MORF4L1	242.264	226.477	-0.0972126	0.25775
MORF4L2	317.712	309.424	-0.038131	0.65575
MORN1	0.535471	0.523736	-0.0319697	0.88965
MORN2	6.15913	5.87176	-0.0689334	0.8567
MORN4	9.18653	7.73566	-0.247996	0.0076
MOSPD1	15.4639	16.5572	0.0985544	0.3065
MOSPD2	19.5147	18.1929	-0.101188	0.2763
MOSPD3	16.029	17.3191	0.111677	0.25675
MOV10	11.5967	14.5838	0.330648	0.0003
MOXD1	2.85184	2.03049	-0.490066	5E-05
MPC1	49.5181	64.985	0.392153	0.0009
MPC2	32.3733	27.8273	-0.218304	0.02745
MPDU1	20.0913	22.3807	0.155684	0.1045
MPDZ	15.5169	14.207	-0.127236	0.1376
MPG	18.5027	16.9764	-0.124205	0.30325
MPHOSPH10	18.7026	17.9692	-0.0577066	0.5307
MPHOSPH6	25.0597	26.0544	0.0561569	0.56365
MPHOSPH8	20.3376	21.3116	0.0674887	0.46985
MPHOSPH9	1.89508	1.52959	-0.309114	0.0188
MPI	14.5992	15.2276	0.0608007	0.5277
MPLKIP	5.21462	3.78846	-0.46095	5E-05
MPND	36.5786	33.9654	-0.106933	0.49825
MPP1	47.7294	48.6823	0.0285181	0.78265
MPP2	2.4726	2.10467	-0.232437	0.008
MPP5	6.28506	5.62915	-0.15901	0.08695
MPP6	18.7735	19.7002	0.0695073	0.45145
MPP7	0.425906	1.5728	1.88473	5E-05
MPPE1	8.43544	7.41383	-0.186244	0.35175
MPPED2	1.029	0.620703	-0.729271	0.00035
MPRIP	43.1945	39.2539	-0.138011	0.1073
MPST	16.2842	18.0809	0.150993	0.1282
MPV17	39.4904	44.0225	0.156739	0.0768
MPV17L	1.60996	1.58567	-0.0219344	0.8527
MPV17L2	20.7159	22.5444	0.122028	0.3071
MPZL1	25.0562	24.303	-0.0440318	0.6275
MPZL3	1.90124	1.05594	-0.848414	0.0036
MR1	7.88054	7.46021	-0.0790784	0.4294
MRAS	9.13701	11.1091	0.281949	0.00185
MRC2	97.9327	135.323	0.466544	5E-05
MRE11A	9.90864	8.65885	-0.194512	0.0411
MRFAP1	239.856	246.975	0.0421956	0.62445
MRGBP	5.22415	4.591	-0.186386	0.10195
MRGPRE	2.70999	2.214	-0.291631	0.00085
MRGPRF	16.3002	17.6892	0.117982	0.2082
MRI1	11.6528	8.8119	-0.403152	5E-05
MRM1	4.21083	4.39125	0.0605272	0.4523
MROH1	22.1442	25.3465	0.194857	0.0673
MRP63	9.01424	8.47003	-0.089839	0.3664
MRPL1	6.56768	6.72863	0.0349285	0.7745
MRPL10	37.2694	37.1973	-0.00279477	0.97545
MRPL11	9.89135	9.60803	-0.0419265	0.6586
MRPL12	76.1086	75.5231	-0.0111408	0.8981
MRPL13	84.6999	86.5517	0.0312025	0.7282
MRPL14	42.0324	41.8992	-0.0045772	0.96355
MRPL15	14.0068	16.1618	0.206463	0.04215
MRPL16	21.3711	20.8779	-0.033687	0.7391
MRPL17	10.6561	10.807	0.020294	0.8161
MRPL18	47.702	49.0435	0.0400128	0.66695
MRPL19	5.94309	6.26003	0.0749572	0.4678
MRPL2	44.629	44.0678	-0.0182559	0.84715
MRPL20	102.027	116.363	0.189673	0.0362
MRPL21	29.338	30.2968	0.0463929	0.63305
MRPL22	39.6069	40.0929	0.0175952	0.857
MRPL23	69.5235	70.228	0.0145452	0.88095
MRPL24	48.0161	45.9808	-0.0624878	0.56015
MRPL27	49.1886	52.5275	0.0947487	0.3123
MRPL28	44.0781	43.5466	-0.0175007	0.84845
MRPL3	34.5074	31.9028	-0.113223	0.2131
MRPL30	113.691	106.134	-0.0992286	0.26615
MRPL32	51.0973	47.046	-0.119174	0.2031
MRPL33	110.424	111.259	0.0108623	0.90925
MRPL34	34.9815	32.2791	-0.115993	0.23735
MRPL35	6.35291	5.88438	-0.110528	0.25455
MRPL36	33.038	31.5774	-0.0652358	0.4973
MRPL37	30.1717	29.2642	-0.044059	0.63285
MRPL38	23.3457	26.462	0.180762	0.054
MRPL39	27.0578	41.4623	0.615757	5E-05
MRPL4	39.3219	40.5089	0.0429078	0.6408
MRPL40	28.8028	27.3022	-0.0771903	0.41855
MRPL41	8.32432	8.73756	0.0698978	0.5618
MRPL42	74.9052	79.626	0.0881724	0.34155
MRPL43	29.27	30.8778	0.077148	0.40885
MRPL44	11.1824	11.6282	0.0563936	0.55605
MRPL45	20.5893	20.6913	0.0071364	0.93725
MRPL46	19.0835	18.8758	-0.0157904	0.8744
MRPL47	21.0121	20.0872	-0.064944	0.4738
MRPL48	37.2576	36.8171	-0.0171596	0.93925
MRPL49	19.604	20.4425	0.0604248	0.69765
MRPL50	17.6508	18.1167	0.0375883	0.6896
MRPL51	37.2307	36.2833	-0.0371858	0.6744
MRPL52	201.6	218.534	0.116363	0.20165
MRPL53	52.7691	51.2162	-0.0430923	0.68
MRPL54	101.801	99.146	-0.0381282	0.67515
MRPL55	15.047	14.2123	-0.0823298	0.3405
MRPL9	32.7101	28.489	-0.199334	0.0283
MRPS10	35.6792	37.7853	0.0827443	0.38565
MRPS11	23.0339	24.0181	0.0603632	0.5302
MRPS12	39.1475	38.7039	-0.016442	0.86445
MRPS14	17.0023	16.7005	-0.0258373	0.7792
MRPS15	58.1622	61.8338	0.0883139	0.3333
MRPS16	80.6689	84.9919	0.0753121	0.42515
MRPS17	26.5829	26.8935	0.0167632	0.8561
MRPS18A	43.2768	47.873	0.145618	0.12015
MRPS18B	41.8555	47.3328	0.177423	0.0563
MRPS18C	65.476	60.1439	-0.122547	0.2091
MRPS2	18.6233	17.7022	-0.0731807	0.43545
MRPS21	117.949	110.242	-0.0974863	0.311
MRPS22	22.1048	21.1546	-0.0633881	0.5161
MRPS23	35.4532	33.8956	-0.064818	0.4858
MRPS24	29.4311	32.2273	0.130943	0.17345
MRPS25	11.6934	11.3519	-0.042766	0.6915
MRPS26	38.0382	44.7869	0.235629	0.0119
MRPS27	18.5664	17.0652	-0.12164	0.2073
MRPS28	36.7542	36.1205	-0.0250902	0.79215
MRPS30	20.8391	21.0597	0.0151924	0.86955
MRPS31	11.5992	10.4854	-0.145642	0.13365
MRPS33	42.6523	41.773	-0.0300533	0.7406
MRPS34	34.2353	40.5495	0.244199	0.0101
MRPS35	22.5832	23.6158	0.0645037	0.511
MRPS36	40.6345	37.1263	-0.130261	0.17655
MRPS5	25.5351	27.2092	0.0916108	0.31995
MRPS6	127.697	257.489	1.01179	5E-05
MRPS7	40.7806	40.9013	0.00426521	0.96245
MRPS9	26.0536	25.7246	-0.018336	0.836
MRRF	13.1994	14.2548	0.110986	0.48975
MRS2	7.72197	7.17994	-0.104996	0.2411
MRTO4	36.7103	38.5893	0.0720125	0.4495
MRVI1	0.645358	0.253177	-1.34996	5E-05
MS4A4D	17.2974	13.3851	-0.369926	0.00015
MSANTD2	5.88679	5.54291	-0.0868365	0.25895
MSANTD3	17.0708	15.5946	-0.130482	0.1825
MSANTD4	28.3881	26.6345	-0.0919924	0.30085
MSH2	9.20825	8.3913	-0.134033	0.16175
MSH3	3.19683	2.91321	-0.134033	0.41295
MSH6	12.0555	11.6137	-0.0538743	0.7292
MSI1	1.94045	1.55413	-0.320288	0.0566
MSI2	4.09256	2.71905	-0.589901	5E-05
MSL1	17.4751	16.407	-0.090983	0.4253
MSL2	7.72052	7.5998	-0.0227366	0.80525
MSL3	22.0857	19.6638	-0.167569	0.0658
MSL3L2	3.46262	3.49703	0.0142657	0.93735
MSMP	7.93694	7.06117	-0.168674	0.7492
MSN	263.257	278.553	0.0814782	0.3462
MSRA	7.02154	6.59419	-0.0905917	0.2934
MSRB1	57.3989	50.8835	-0.173824	0.05765
MSRB2	9.5522	11.5938	0.279451	0.0005
MSRB3	45.0533	35.6255	-0.338723	0.0001
MST1R	0.508526	0.350908	-0.535226	0.0067
MSTO1	25.7035	26.8763	0.0643719	0.60825
MT1	198.345	265.486	0.420621	5E-05
MT2	114.974	178.973	0.638435	5E-05
MTA1	43.0571	39.2955	-0.131886	0.12895
MTA2	56.6837	60.1396	0.0853814	0.31855
MTA3	22.7529	24.2238	0.0903742	0.33615
MTAP	41.1172	41.2694	0.00532972	0.9503
MTAP7D3	2.15483	1.79436	-0.264102	0.01875
MTBP	10.2129	9.33553	-0.129587	0.1674
MTCH1	179.352	173.234	-0.0500777	0.55705
MTCH2	75.1903	78.2184	0.0569611	0.50825
MTCP1	4.60098	3.58627	-0.359456	0.00895
MTDH	43.6195	46.7953	0.101388	0.235
MTERF	1.97499	1.6672	-0.244415	0.1635
MTERFD1	13.3933	12.9919	-0.0438913	0.8205
MTERFD2	5.26513	5.78359	0.135496	0.17775
MTERFD3	7.39016	5.99969	-0.300718	0.0005
MTF1	3.24688	3.53542	0.122827	0.3442
MTF2	5.3013	4.3608	-0.281753	0.00565
MTFMT	6.68384	5.91489	-0.176327	0.02235
MTFP1	1.15843	1.09179	-0.0854646	0.69
MTFR1	19.085	17.4287	-0.130978	0.15045
MTFR1L	39.9803	43.1064	0.108614	0.2251
MTFR2	2.75859	2.40591	-0.197346	0.06995
MTG1	8.22877	7.71849	-0.0923578	0.2289
MTHFD1	19.9544	20.439	0.0346182	0.69485
MTHFD1L	16.2005	18.0238	0.153864	0.08575
MTHFD2	63.1363	62.0746	-0.0244649	0.77545
MTHFD2L	5.43143	4.65996	-0.221014	0.00635
MTHFR	18.2476	18.4648	0.0170669	0.84665
MTHFS	3.70656	3.49192	-0.0860612	0.6275
MTHFSD	6.60846	2.27041	-1.54136	5E-05
MTIF2	10.0635	9.35187	-0.105803	0.26905
MTIF3	4.24886	3.95986	-0.101627	0.452
MTM1	5.36705	6.48345	0.272633	0.00755
MTMR1	4.65595	4.53584	-0.0377077	0.69965
MTMR10	9.63433	10.987	0.189545	0.0359
MTMR11	13.6082	16.2624	0.257062	0.00485
MTMR12	5.35117	5.03516	-0.0878146	0.3673
MTMR14	7.93705	7.6335	-0.0562582	0.56945
MTMR2	32.222	30.3373	-0.086957	0.32015
MTMR3	18.368	19.1117	0.0572622	0.50185
MTMR4	13.9602	14.3501	0.039742	0.64735
MTMR6	26.5904	25.7247	-0.0477503	0.5823
MTMR7	1.08074	0.830572	-0.379836	0.44775
MTMR9	20.9194	19.5558	-0.0972486	0.28365
MTO1	4.95688	4.57456	-0.1158	0.1453
MTOR	5.88272	6.22666	0.0819761	0.36375
MTPAP	8.89737	8.9204	0.00372982	0.9688
MTPN	80.938	78.1981	-0.0496844	0.5626
MTR	6.63678	6.24219	-0.088432	0.34765
MTRF1	3.86772	3.59572	-0.1052	0.301
MTRF1L	3.01889	2.93586	-0.0402381	0.6683
MTRR	5.88836	6.40562	0.121471	0.2137
MTSS1	0.946936	0.372918	-1.34441	5E-05
MTSS1L	16.2857	11.5304	-0.498162	5E-05
MTTP	1.51562	2.02751	0.419802	5E-05
MTUS1	9.53968	10.1064	0.083257	0.36585
MTX1	23.263	22.0872	-0.0748284	0.4281
MTX2	71.7157	67.8685	-0.0795469	0.3668
MTX3	2.75226	2.81499	0.0325164	0.7432
MUL1	5.69317	6.31837	0.15032	0.12055
MUM1	11.2074	10.5923	-0.0814367	0.92765
MUM1L1	7.38246	5.17583	-0.51231	5E-05
MURC	0.532889	0.634368	0.251486	0.29865
MUS81	10.4215	9.04015	-0.205141	0.04205
MUT	13.517	13.2106	-0.0330725	0.71715
MUTYH	1.69197	1.5594	-0.117712	0.4784
MVB12A	39.6958	40.1449	0.0162298	0.86585
MVB12B	7.86989	7.92806	0.0106247	0.9068
MVD	68.8386	67.3933	-0.0306112	0.72375
MVK	47.1821	43.8917	-0.104289	0.2356
MVP	48.9399	58.4186	0.255417	0.00285
MX2	2.04834	4.10585	1.00323	5E-05
MXD1	2.3354	2.15858	-0.113589	0.1564
MXD3	13.9381	12.0379	-0.211449	0.65365
MXD4	39.9043	27.67	-0.528222	5E-05
MXI1	3.97435	3.79658	-0.0660195	0.51035
MXRA7	78.5944	71.6674	-0.13311	0.12465
MXRA8	107.59	138.125	0.36043	5E-05
MYADM	167.546	167.807	0.00224774	0.97775
MYBBP1A	49.0132	54.8331	0.161875	0.0619
MYBL1	2.3079	1.72293	-0.42172	0.0001
MYBL2	3.92026	3.72208	-0.074841	0.3862
MYC	18.8555	19.756	0.0673048	0.4632
MYCBP	8.81011	6.94044	-0.344134	5E-05
MYCBP2	9.21373	9.5754	0.0555471	0.5228
MYCL1	0.766094	0.226452	-1.75831	5E-05
MYD88	20.5634	23.1036	0.168036	0.0672
MYEF2	28.896	28.7121	-0.00920854	0.91685
MYEOV2	107.44	104.689	-0.0374145	0.6915
MYG1	19.3426	20.1723	0.0605994	0.52665
MYH10	46.179	37.4514	-0.302218	0.00055
MYH11	1.57532	0.20482	-2.94322	5E-05
MYH9	261.452	270.911	0.0512716	0.56145
MYL12A	337.57	301.345	-0.163774	0.05525
MYL12B	156.458	107.436	-0.542293	5E-05
MYL4	2.36149	2.75102	0.220267	0.2569
MYL6	1123.26	1188.08	0.0809301	0.3425
MYL6B	3.6265	2.43942	-0.572039	0.00095
MYL9	234.566	127.478	-0.87975	5E-05
MYLIP	13.9551	15.1288	0.116505	0.203
MYLK	0.861469	0.535308	-0.686429	5E-05
MYLPF	1.5668	1.48951	-0.0729866	0.7944
MYNN	6.33575	6.09762	-0.0552682	0.5623
MYO10	10.2525	9.43165	-0.120396	0.1695
MYO18A	2.87153	3.1373	0.127705	0.19105
MYO19	4.30059	4.21858	-0.0277801	0.83755
MYO1B	40.7262	38.4117	-0.0844127	0.3275
MYO1C	73.247	71.837	-0.028044	0.7427
MYO1D	11.2017	9.02208	-0.31219	0.00035
MYO1E	4.36322	7.69298	0.81815	5E-05
MYO5A	12.6311	14.8424	0.232743	0.00815
MYO6	4.13399	4.66555	0.174512	0.0596
MYO7A	12.8457	9.22425	-0.477776	5E-05
MYO9A	5.5625	5.24721	-0.0841822	0.3455
MYO9B	20.6877	21.2362	0.0377536	0.668
MYOF	78.04	89.0625	0.190605	0.02575
MYPOP	5.23138	5.12991	-0.028259	0.7183
MYRF	0.608237	0.544337	-0.160135	0.2752
MYSM1	3.39966	3.54347	0.0597701	0.53085
MZT1	20.915	18.5804	-0.170758	0.0636
MZT2	12.0746	11.4821	-0.0725827	0.3842
N4BP1	11.4767	11.137	-0.0433412	0.62155
N4BP2	2.76554	2.50875	-0.140594	0.122
N4BP2L1	0.523673	0.291746	-0.843952	0.01475
N4BP2L2	6.0906	5.47045	-0.154925	0.0877
N4BP3	0.48012	0.624157	0.378513	0.111
N6AMT1	8.85398	12.6174	0.511022	5E-05
N6AMT2	35.4001	38.5369	0.122484	0.2018
NAA10	35.226	33.8194	-0.0587875	0.5324
NAA15	16.5532	16.7833	0.0199103	0.81765
NAA16	3.07395	2.67444	-0.200856	0.01115
NAA20	54.5538	53.6338	-0.0245371	0.78185
NAA25	12.8018	13.6778	0.0954903	0.30005
NAA30	6.19934	5.50583	-0.171156	0.0725
NAA35	22.5527	21.7554	-0.0519236	0.56685
NAA38	36.5074	37.9189	0.0547293	0.5758
NAA40	8.26963	9.31371	0.171533	0.0696
NAA50	36.8429	37.0858	0.00947898	0.91355
NAA60	18.6124	18.285	-0.0255998	0.78015
NAAA	7.03092	10.7765	0.616099	5E-05
NAALAD2	2.40921	2.69094	0.159547	0.1112
NAB1	18.5568	17.1263	-0.115734	0.1864
NAB2	51.3298	48.4715	-0.0826604	0.51115
NABP1	14.1423	14.3957	0.0256279	0.78875
NABP2	42.5128	43.9211	0.0470172	0.61165
NACA	594.1	582.047	-0.0295703	0.72995
NACAD	1.43176	0.597341	-1.26116	5E-05
NACC1	29.3259	29.2793	-0.00229328	0.9758
NACC2	5.46605	5.17465	-0.0790371	0.3908
NADK	66.9822	72.8031	0.120222	0.1652
NADKD1	8.91055	7.84129	-0.184424	0.05335
NADSYN1	2.2051	2.33773	0.0842637	0.43585
NAE1	27.086	23.42	-0.209806	0.04945
NAF1	5.47747	5.68625	0.0539659	0.5783
NAGA	24.6526	31.0434	0.332548	0.0003
NAGK	61.2095	64.0617	0.0657048	0.46315
NAGLU	8.9301	10.3854	0.21781	0.02565
NAGPA	10.0776	12.8781	0.35377	0.00035
NAIF1	1.5095	1.54489	0.0334382	0.8899
NAMPT	17.443	18.7403	0.103494	0.24335
NANOS1	0.937981	1.10361	0.234599	0.07435
NANP	9.75415	9.15683	-0.0911671	0.22375
NANS	45.3556	46.765	0.0441504	0.61235
NAP1L1	311.164	305.718	-0.0254727	0.78645
NAP1L3	1.00619	0.876407	-0.199235	0.2248
NAP1L4	55.4766	56.651	0.0302229	0.7253
NAP1L5	5.16832	4.23589	-0.287031	0.0525
NAPA	68.7666	68.4269	-0.00714644	0.9379
NAPB	1.13207	1.18085	0.060856	0.6306
NAPEPLD	1.00846	0.943144	-0.0966024	0.4898
NAPG	9.59955	9.22271	-0.0577762	0.5341
NAPRT1	4.93525	5.19655	0.0744325	0.3946
NARF	7.46361	7.80275	0.0641107	0.48935
NARFL	7.73095	8.01075	0.0512913	0.69905
NARG2	5.05515	4.74007	-0.0928443	0.34935
NARS	228.69	239.914	0.069124	0.4165
NARS2	2.61311	2.48501	-0.0725193	0.3995
NASP	33.1603	31.1587	-0.0898241	0.32385
NAT10	11.9836	14.2953	0.254479	0.0046
NAT14	2.42102	2.48447	0.0373241	0.78325
NAT2	7.57665	7.35321	-0.0431874	0.61925
NAT6	9.62282	7.79618	-0.303693	0.00165
NAT9	11.2604	11.7759	0.0645817	0.3918
NAV1	9.31807	10.3151	0.146659	0.09175
NAV2	0.65476	0.592359	-0.144496	0.13845
NAV3	0.994096	1.55571	0.646118	5E-05
NBAS	8.84863	9.00998	0.0260693	0.76805
NBEA	6.45855	6.61402	0.0343172	0.7038
NBEAL1	3.05239	2.54862	-0.260222	0.00565
NBL1	19.4463	24.4929	0.332873	0.00035
NBN	14.4366	12.6847	-0.186639	0.0459
NBR1	38.3869	38.6492	0.0098243	0.9062
NCALD	1.05998	0.529757	-1.00064	5E-05
NCAM1	30.1302	34.8831	0.211318	0.0139
NCAPD2	31.6995	27.5135	-0.20432	0.01975
NCAPD3	5.64861	4.75721	-0.247779	0.00865
NCAPG	13.2302	11.0291	-0.262524	0.0203
NCAPG2	9.05849	7.89859	-0.197675	0.0262
NCAPH	16.3586	14.6021	-0.163875	0.0766
NCAPH2	31.549	30.2968	-0.0584287	0.55105
NCBP1	32.7974	32.5899	-0.00915911	0.9149
NCBP2	43.2332	48.7401	0.17297	0.04725
NCDN	9.65742	11.1526	0.207671	0.0276
NCEH1	5.97426	9.99238	0.742068	5E-05
NCK1	29.357	30.7532	0.0670305	0.46235
NCK2	14.0871	10.8707	-0.373932	5E-05
NCKAP1	82.6463	81.4344	-0.0213126	0.80305
NCKAP5L	5.92115	6.58984	0.154367	0.09805
NCKIPSD	4.23187	4.97367	0.233015	0.0057
NCL	114.251	116.837	0.0322928	0.69985
NCLN	35.9409	38.781	0.109726	0.20805
NCOA1	5.63216	5.71355	0.0206988	0.81745
NCOA2	7.32924	6.5937	-0.152576	0.08915
NCOA3	5.42305	6.19732	0.192539	0.03375
NCOA4	38.2129	35.4255	-0.109273	0.2088
NCOA5	18.8253	19.0918	0.0202807	0.81895
NCOA6	11.2814	11.2252	-0.00720286	0.93355
NCOA7	3.23601	3.16698	-0.0311066	0.77045
NCOR1	21.68	20.8048	-0.059447	0.5559
NCOR2	43.1299	40.7979	-0.0801926	0.3537
NCRNA00085	1.11341	0.847562	-0.393592	0.1491
NCRNA00086	2.42632	2.26806	-0.0973105	0.31345
NCS1	16.1429	14.8871	-0.11684	0.1867
NCSTN	64.4096	70.1428	0.12302	0.49585
NDC80	19.6133	16.3059	-0.266441	0.00545
NDE1	31.7351	27.1243	-0.226494	0.01335
NDEL1	45.6336	46.6987	0.0332835	0.70115
NDFIP1	87.873	92.9452	0.0809596	0.3576
NDFIP2	21.9623	26.3165	0.260936	0.0046
NDN	64.8892	62.2857	-0.0590779	0.50055
NDNF	0.740991	1.10705	0.579194	5E-05
NDNL2	16.2658	15.5211	-0.0676145	0.4894
NDOR1	4.73224	4.77332	0.0124711	0.89735
NDRG1	20.99	24.2149	0.206192	0.01935
NDRG2	1.76686	1.82545	0.0470673	0.73155
NDRG3	19.1419	20.7655	0.117454	0.2025
NDRG4	20.7649	17.9227	-0.212357	0.01695
NDST1	28.3794	31.4305	0.147322	0.08705
NDST2	7.42165	7.98805	0.106103	0.2589
NDST3	1.62172	1.4715	-0.140238	0.1214
NDUFA1	92.0536	104.913	0.18865	0.04505
NDUFA10	69.3698	69.227	-0.00297292	0.9731
NDUFA11	15.178	14.7249	-0.0437245	0.6342
NDUFA12	170.134	187.511	0.140309	0.1115
NDUFA13	93.8007	96.6496	0.0431648	0.62605
NDUFA2	157.538	160.811	0.0296582	0.7493
NDUFA3	191.209	230.24	0.267984	0.0044
NDUFA4	332.372	315.792	-0.0738271	0.3897
NDUFA4L2	4.14787	6.029	0.539547	0.40155
NDUFA5	86.9806	89.7598	0.0453756	0.6254
NDUFA6	106.852	122.853	0.201329	0.02615
NDUFA7	175.892	157.684	-0.157647	0.0834
NDUFA8	85.2742	82.224	-0.052549	0.561
NDUFA9	69.6059	75.2276	0.112052	0.19575
NDUFAB1	74.4054	87.6316	0.236045	0.01
NDUFAF1	12.0468	11.6219	-0.0517993	0.5991
NDUFAF2	47.63	40.3358	-0.23981	0.0143
NDUFAF3	9.77219	8.45	-0.209731	0.021
NDUFAF4	4.41636	4.54842	0.0425056	0.6666
NDUFAF5	3.78788	3.74092	-0.0179989	0.8268
NDUFAF6	4.87523	5.5954	0.19877	0.0878
NDUFAF7	10.0064	11.1538	0.156607	0.1086
NDUFB10	111.261	129.73	0.221562	0.013
NDUFB11	100.597	96.2299	-0.0640252	0.60385
NDUFB2	65.5396	62.5471	-0.0674232	0.49775
NDUFB3	73.0817	86.9033	0.2499	0.0078
NDUFB4	174.354	184.892	0.0846585	0.3456
NDUFB5	65.6964	61.2546	-0.100997	0.2589
NDUFB6	91.1172	90.8426	-0.00435464	0.96485
NDUFB7	132.083	134.175	0.0226712	0.8036
NDUFB8	210.41	202.711	-0.0537784	0.53605
NDUFB9	133.296	131.89	-0.0152968	0.86195
NDUFC1	104.336	102.814	-0.0212001	0.82685
NDUFC2	99.2637	92.9028	-0.095545	0.29145
NDUFS1	43.1592	42.3337	-0.0278617	0.75005
NDUFS2	133.918	127.708	-0.0684942	0.4286
NDUFS3	74.8059	73.5562	-0.0243059	0.7832
NDUFS4	39.6176	38.0577	-0.0579522	0.5211
NDUFS5	82.9428	98.8261	0.252775	0.16155
NDUFS6	121.43	129.059	0.0879028	0.33405
NDUFS7	59.4282	59.4984	0.00170204	0.9987
NDUFS8	91.3447	96.8294	0.0841241	0.35675
NDUFV1	57.702	61.2829	0.0868629	0.321
NDUFV2	63.9066	55.7984	-0.195742	0.0247
NDUFV3	97.6043	114.067	0.224859	0.03745
NEAT1	59.1563	67.307	0.186225	0.03085
NECAP1	20.5724	22.0179	0.0979683	0.2766
NECAP2	38.3006	42.3467	0.144881	0.0985
NEDD1	10.3514	9.08984	-0.1875	0.0424
NEDD4	448.182	446.972	-0.00389979	0.9632
NEDD4L	8.64423	8.72613	0.0136053	0.8763
NEDD8	209.435	208.851	-0.00402893	0.96505
NEDD9	18.3279	15.8668	-0.208027	0.01855
NEGR1	2.31702	2.47385	0.0944867	0.2351
NEIL1	4.14971	4.56142	0.136474	0.26865
NEIL2	1.12446	1.36227	0.276771	0.1213
NEIL3	4.51836	3.72465	-0.278692	0.00185
NEK1	6.5158	5.93896	-0.13373	0.16295
NEK2	11.4126	10.6665	-0.0975432	0.2921
NEK3	1.89601	1.43106	-0.40588	0.00785
NEK4	4.40373	4.20728	-0.0658374	0.38505
NEK6	35.8135	38.8698	0.118144	0.17685
NEK7	36.2926	35.0141	-0.0517407	0.54945
NEK8	5.93231	5.94894	0.00403788	0.9696
NEK9	26.9563	28.3302	0.0717163	0.3985
NELFA	16.6192	15.6474	-0.0869306	0.34995
NELFB	23.3079	24.9346	0.0973291	0.2713
NELFCD	16.0173	15.4755	-0.0496386	0.8428
NELFE	28.9	26.9685	-0.099798	0.28575
NEMF	16.3544	15.1551	-0.109878	0.21735
NENF	87.5567	95.754	0.129115	0.1534
NEO1	13.5669	15.4744	0.189786	0.02815
NES	8.34457	5.8661	-0.508437	5E-05
NET1	4.11561	5.058	0.297458	0.0016
NETO2	1.06075	1.07074	0.0135196	0.8958
NEU1	10.5148	12.2009	0.214559	0.02015
NEU3	1.0112	1.01418	0.00424347	0.9803
NEURL1A	1.78209	2.63605	0.564805	5E-05
NEURL2	2.15305	1.69275	-0.347007	0.78865
NEURL4	7.36597	7.24345	-0.0241976	0.79205
NEXN	19.8065	10.5133	-0.913752	5E-05
NF1	5.44086	5.21353	-0.0615745	0.5146
NF2	17.8125	18.1643	0.0282178	0.78485
NFAT5	12.1837	12.9783	0.0911483	0.297
NFATC1	4.82242	4.19698	-0.200406	0.0427
NFATC2IP	2.14142	2.02342	-0.0817725	0.40915
NFATC3	17.4188	17.2263	-0.0160328	0.85405
NFATC4	33.5917	34.9617	0.0576699	0.519
NFE2L1	115.075	120.325	0.0643626	0.45245
NFE2L2	47.3179	57.3594	0.277644	0.0013
NFIA	4.51658	3.27634	-0.463146	5E-05
NFIB	15.1978	11.0473	-0.460163	5E-05
NFIC	29.8701	29.1532	-0.0350485	0.68645
NFIL3	12.1462	11.391	-0.0926034	0.34865
NFIX	57.2948	49.9266	-0.198595	0.024
NFKB1	26.1574	28.6473	0.131178	0.1301
NFKB2	20.4072	20.9153	0.0354822	0.70715
NFKBIA	20.2243	19.6762	-0.0396417	0.85395
NFKBIB	12.1226	12.9767	0.0982235	0.3116
NFKBID	0.548403	0.531727	-0.0445489	0.86695
NFKBIE	1.78027	1.8725	0.0728704	0.55955
NFKBIL1	12.6579	12.8542	0.0222037	0.828
NFKBIZ	20.4706	22.2984	0.123387	0.17125
NFRKB	5.11467	5.03411	-0.0229041	0.81155
