gene	value_1	value_2	log2(fold_change)	p_value
IER3IP1	31.3562	73.5819	1.2306	0.2667
SMAD2	9.80036	15.3675	0.648973	0.5461
ZBTB7C	7.28847	3.48056	-1.06629	0.38125
SMAD7	10.1267	6.06501	-0.739585	0.54225
DYM	22.73	39.6322	0.802074	0.4444
C18orf32,RPL17,RPL17-C18ORF32	2649.77	3715.4	0.487652	0.69965
ACAA2	47.5488	114.508	1.26797	0.25005
MYO5B	11.9046	11.3672	-0.0666469	0.95215
CCDC11	1.43623	1.07349	-0.419974	0.803
MBD1	16.2111	20.0735	0.308309	0.7792
CXXC1	12.9771	21.9975	0.761377	0.4839
MEX3C	16.1858	19.143	0.242088	0.8217
MBD2	31.8288	26.5395	-0.262191	0.8043
TCF4	6.74303	3.23573	-1.05931	0.3433
TXNL1	71.6372	152.628	1.09124	0.31625
FECH	4.17497	6.93841	0.732838	0.5056
NARS	42.4246	88.7691	1.06516	0.3355
ATP8B1	8.31993	11.2854	0.439819	0.6928
LMAN1	22.3026	41.7155	0.903368	0.41085
CCBE1	0.370618	0.225564	-0.716396	0.6785
RNF152	1.39418	1.64404	0.237825	0.88895
PIGN	7.50986	11.9615	0.671546	0.5467
BCL2	10.1913	2.41828	-2.07529	0.09065
KDSR	16.8667	17.9357	0.0886553	0.93675
VPS4B	21.9991	31.3709	0.511983	0.63495
SERPINB4	0.109441	4.51563	5.3667	0.0813
SERPINB3	0.808238	2.98195	1.8834	0.2682
DSEL	1.17294	0.477117	-1.29771	0.3761
TMX3	8.02968	11.9616	0.574995	0.6035
CD226	0.197467	0.251833	0.350855	0.85405
RTTN	1.22641	2.26162	0.882919	0.50165
FBXO15	1.09475	0.533179	-1.03791	0.5661
CYB5A	168.227	360.833	1.10092	0.311
FAM69C	0.360911	0.0170917	-4.40027	0.27705
LOC400657	2.66427	2.64403	-0.0109994	0.9934
ZADH2	9.44487	6.88639	-0.455783	0.6749
ZNF516	2.94874	0.41544	-2.82739	0.06855
LOC100131655	0.275658	0.500533	0.860584	0.673
MBP	4.20782	1.14753	-1.87454	0.18165
PQLC1	32.4736	64.4786	0.989554	0.35605
TXNL4A	39.1869	93.0983	1.24838	0.2555
PARD6G	3.69671	14.6775	1.98929	0.11285
MADCAM1	0.0435903	0.335912	2.946	0.25315
TPGS1	11.3608	10.0761	-0.173123	0.90815
CDC34	32.733	82.2136	1.32863	0.2258
GZMM	0.586214	0.494293	-0.246061	0.90395
BSG	421.992	223.272	-0.918414	0.42475
FSTL3	4.07605	4.75511	0.222307	0.871
PALM	13.8403	14.0657	0.0233052	0.98335
C19orf21	14.4469	0.753921	-4.2602	0.01875
PTBP1	75.4048	118.15	0.647894	0.5591
CFD	133.725	31.5273	-2.08459	0.07705
ARID3A	0.695915	4.9972	2.84414	0.08905
WDR18	19.8822	22.7639	0.195268	0.8707
CNN2	91.4866	30.1209	-1.6028	0.1465
ABCA7	2.67531	1.65098	-0.696379	0.6094
HMHA1	4.19735	8.89043	1.08278	0.729
GPX4	429.818	679.147	0.659997	0.5554
STK11	18.9502	25.0379	0.401896	0.7063
ATP5D	149.246	165.913	0.152729	0.89105
MIDN	32.1695	36.1995	0.170275	0.871
CIRBP	315.279	125.626	-1.32749	0.2472
C19orf24	33.2756	55.8077	0.745999	0.5218
EFNA2	0.0908284	0.58	2.67484	0.2511
MUM1	11.7354	6.05151	-0.9555	0.3965
NDUFS7	75.0361	101.256	0.432353	0.69875
DAZAP1	37.584	66.9437	0.832831	0.4398
RPS15	2493.76	1962.59	-0.345558	0.7713
REEP6	78.0686	180.265	1.20731	0.27005
LOC100288123	0.0629131	0.240595	1.93517	0.25225
ADAT3,SCAMP4	51.9333	42.381	-0.293244	0.7934
CSNK1G2	18.3587	26.5754	0.533627	0.61425
IZUMO4	2.29478	0.680115	-1.75451	0.3466
DOT1L	4.10647	4.26297	0.0539609	0.9632
SF3A2	45.1475	62.266	0.463796	0.6628
OAZ1	572.457	759.476	0.407837	0.72245
SPPL2B	13.0609	10.2091	-0.355399	0.7545
TMPRSS9	0.256327	0.011341	-4.49836	0.2044
GADD45B	26.2209	48.9875	0.901698	0.40665
THOP1	14.7254	19.4346	0.400324	0.7128
ZNF554	1.89425	1.91771	0.0177647	0.9908
ZNF555	0.7687	0.577534	-0.412515	0.7779
ZNF57	2.05979	1.92216	-0.0997673	0.94705
TLE6	2.28644	0.58188	-1.97431	0.23925
GNA11	21.7467	13.5621	-0.681212	0.57525
GNA15	8.43875	3.18262	-1.40681	0.3134
S1PR4	0.556404	1.77185	1.67105	0.3801
NCLN	20.8473	26.3229	0.336458	0.74745
CELF5	0.280933	0.151059	-0.895112	0.5643
NFIC	34.0735	17.6019	-0.952922	0.3792
FZR1	14.2374	12.4163	-0.197441	0.85185
C19orf71	0.59641	0.263851	-1.17658	0.23435
HMG20B	80.9812	50.9946	-0.667244	0.5337
GIPC3	0.644959	0.574312	-0.167373	0.91625
TJP3	12.5729	7.96992	-0.657679	0.5781
MRPL54	84.0581	28.645	-1.5531	0.2079
PIAS4	9.1194	14.5712	0.676111	0.5901
ANKRD24	0.478053	0.0878071	-2.44476	0.23085
EBI3	1.43328	2.04826	0.515071	0.7737
CCDC94	15.2089	7.57943	-1.00476	0.4349
FSD1	0.0627879	0.352492	2.48903	0.3045
MPND	14.196	26.7495	0.914028	0.439
CHAF1A	4.2823	7.07544	0.724432	0.55615
HDGFRP2	27.0569	28.4892	0.0744161	0.9707
TNFAIP8L1	3.67426	9.71007	1.40203	0.2403
LOC100131094	0.155198	0.262692	0.759267	0.4132
FEM1A	14.165	13.6186	-0.056755	0.95525
UHRF1	0.862626	8.12969	3.23639	0.03885
KDM4B	19.6702	9.6705	-1.02435	0.3458
SAFB	33.1164	33.6439	0.0228009	0.98215
HSD11B1L	6.01368	9.10338	0.598154	0.67065
RPL36	3769.78	3096.88	-0.283667	0.80975
NRTN	2.51349	5.27173	1.06859	0.5461
VMAC	4.38349	4.89868	0.160314	0.91335
CAPS	13.8455	65.0789	2.23277	0.22585
CLPP	53.0418	59.246	0.15959	0.88025
ALKBH7	52.5244	37.5407	-0.48453	0.6586
CRB3	13.1365	28.1815	1.10117	0.48835
TRIP10	13.8621	5.9017	-1.23194	0.3246
VAV1	0.857929	1.50338	0.809278	0.62415
ZNF557	1.00378	1.07773	0.102554	0.9424
ARHGEF18	6.23157	5.98496	-0.0582539	0.9584
ZNF358	46.9935	54.2158	0.206253	0.84555
MCOLN1	12.9414	15.6999	0.278763	0.81515
PNPLA6	15.1951	16.3528	0.105931	0.9196
CAMSAP3	14.0325	16.429	0.227475	0.82915
C19orf79	238.7	252.067	0.0786109	0.9418
STXBP2	38.3964	27.0041	-0.507795	0.62535
TRAPPC5	80.5352	122.172	0.601229	0.58025
EVI5L	4.22181	3.78164	-0.158851	0.90235
LRRC8E	6.90227	3.11996	-1.14554	0.3671
MAP2K7	14.034	11.5114	-0.28586	0.7982
SNAPC2	17.3981	7.99581	-1.12162	0.3734
CERS4	32.123	133.001	2.04976	0.0711
RPS28	2527.41	2890.71	0.193768	0.87445
ANGPTL4	13.0605	10.1963	-0.357166	0.7668
RAB11B	105.054	54.8165	-0.938457	0.3894
MARCH2	30.4472	17.9151	-0.765135	0.51025
HNRNPM	105.845	101.764	-0.0567215	0.95655
ZNF317	8.13878	6.59612	-0.303195	0.78635
OR7E24	0.280418	1.38922	2.30862	0.2915
ZNF177,ZNF559,ZNF559-ZNF177	7.02289	2.30141	-1.60955	0.2269
LOC284385	3.75127	1.49342	-1.32875	0.39865
UBL5	334.786	385.02	0.201694	0.852
PIN1	42.3412	28.1178	-0.590578	0.6086
C19orf66	6.87232	2.25493	-1.60772	0.3012
P2RY11,PPAN,PPAN-P2RY11	14.4955	22.1825	0.613815	0.86525
MRPL4	46.7032	64.8797	0.474246	0.66625
ICAM1	5.7557	4.35449	-0.402487	0.74005
ICAM4	0.698218	0.21492	-1.69987	0.40015
ICAM5	1.4731	0.0471969	-4.96402	0.16925
PDE4A	2.23133	0.72803	-1.61583	0.2817
ATG4D	6.69628	8.61156	0.362914	0.8844
SLC44A2	106.113	71.2227	-0.575192	0.60655
ILF3	46.1519	65.5745	0.506745	0.6536
QTRT1	24.8242	19.781	-0.327632	0.78285
DNM2	28.1176	34.2534	0.284773	0.78705
C19orf38	0.676327	0.754417	0.157641	0.9316
CARM1	16.69	34.0349	1.02803	0.51515
C19orf52	7.69079	18.4694	1.26393	0.3517
SMARCA4	27.51	32.7481	0.251458	0.82145
LDLR	9.39635	4.6331	-1.02012	0.3656
CCDC159	9.07784	2.27493	-1.99653	0.2153
LPPR2	10.5545	4.12965	-1.35377	0.30425
SWSAP1	2.97393	1.40679	-1.07996	0.5214
PRKCSH	141.107	146.761	0.0566832	0.9605
CNN1	83.9954	1.21441	-6.11198	0.00375
ZNF627	7.0184	5.96917	-0.233612	0.8476
ZNF833P	0.31619	0.424795	0.425974	0.82
ZNF441	1.64165	0.784039	-1.06615	0.47365
ZNF491	0.655488	0.819867	0.322821	0.85185
ZNF440	1.42156	1.8005	0.34092	0.81805
ZNF439	2.11916	2.68144	0.339516	0.8135
ZNF69	2.39598	1.12091	-1.09595	0.51745
ZNF700	2.81202	2.69365	-0.0620491	0.9619
ZNF763	1.50834	0.738272	-1.03074	0.53355
ZNF844	1.96426	1.28435	-0.612949	0.6865
ZNF788	1.23726	0.586465	-1.07703	0.51565
ZNF136	4.01459	1.07223	-1.90464	0.20295
ZNF791	3.96216	3.00761	-0.397669	0.77515
WDR83	8.80492	7.92012	-0.152788	0.91495
ASNA1	71.1472	36.036	-0.981367	0.368
JUNB	153.562	100.251	-0.615201	0.573
RNASEH2A	15.6098	34.9298	1.162	0.33435
MAST1	0.215872	0.558004	1.3701	0.4534
GCDH	22.7834	24.4274	0.100512	0.92615
CALR	339.365	662.402	0.964867	0.4271
RAD23A	61.6198	70.443	0.193064	0.8584
NFIX	29.4065	8.75121	-1.74858	0.1258
NACC1	17.2561	18.1794	0.0751966	0.9427
IER2	189.164	125.874	-0.587658	0.5898
CCDC130	9.05297	9.63856	0.0904265	0.9447
MRI1	5.18087	4.88004	-0.0863032	0.9443
C19orf53	76.9901	82.0816	0.0923861	0.9314
ZSWIM4	3.98867	8.46711	1.08596	0.374
NANOS3	0.28717	0.280862	-0.0320437	0.94385
CC2D1A	16.4925	8.55242	-0.947402	0.39665
DCAF15	10.6691	12.5303	0.231993	0.8558
IL27RA	6.57374	3.62311	-0.859484	0.49975
LOC113230	4.78491	2.97147	-0.687314	0.6842
LOC100507373	0.625375	0.418698	-0.578811	0.73375
CD97	8.79566	5.09319	-0.788222	0.50675
PKN1	35.1768	12.7664	-1.46227	0.1948
TECR	169.252	293.082	0.792132	0.46145
ZNF333	2.02659	1.34786	-0.588377	0.6877
CASP14	0.318792	671.836	11.0413	0.0059
SYDE1	4.7702	2.33294	-1.0319	0.79105
CYP4F22	118.288	50.2541	-1.23499	0.26825
CYP4F8	0.515831	0.239794	-1.1051	0.575
CYP4F3	0.963975	0.0378196	-4.67179	0.09915
CYP4F12	1.02367	0.227699	-2.16855	0.2732
TPM4	185.028	113.649	-0.703166	0.5343
RAB8A	33.0162	30.7551	-0.102348	0.92175
HSH2D	0.837361	0.693307	-0.272356	0.875
FAM32A	60.2355	50.9123	-0.2426	0.8206
AP1M1	20.1809	20.3466	0.0117992	0.99075
KLF2	44.0735	13.9886	-1.65566	0.1897
C19orf44	1.75711	1.50047	-0.227786	0.95115
TMEM38A	1.91348	3.22141	0.751496	0.63695
SIN3B	8.63215	6.81339	-0.341346	0.7553
F2RL3	1.31278	1.76657	0.428323	0.79275
MYO9B	6.63115	7.8261	0.239036	0.8213
USE1	30.8481	21.7089	-0.506896	0.67765
OCEL1	17.0218	9.31887	-0.869156	0.50875
BABAM1	57.7307	52.0264	-0.150095	0.89115
MRPL34	58.8645	29.336	-1.00473	0.39425
DDA1	8.22705	8.95334	0.12205	0.92805
GTPBP3	5.76256	5.26443	-0.130431	0.92125
FAM125A	40.555	16.2726	-1.31744	0.2729
SLC27A1	23.9683	2.1353	-3.48861	0.0204
PGLS	105.167	33.3794	-1.65566	0.15485
GLT25D1	20.3243	23.2711	0.195331	0.8575
MAP1S	12.9275	11.7131	-0.142322	0.90075
FCHO1	1.2756	0.568841	-1.16508	0.4781
B3GNT3	2.25633	1.96822	-0.197086	0.89465
RPL18A	3535.88	2635.79	-0.423838	0.7281
SLC5A5	0.0784384	0.332061	2.08182	0.32945
CCDC124	55.4223	62.7343	0.178787	0.8698
KCNN1	0.38114	0.0394963	-3.27053	0.22805
ARRDC2	9.31568	3.59725	-1.37277	0.2831
MAST3	3.29444	2.5001	-0.39805	0.7516
PIK3R2	29.6441	34.1889	0.20578	0.8465
IFI30	63.8536	214.94	1.7511	0.1172
MPV17L2	14.011	12.1813	-0.201894	0.8774
PGPEP1	4.23029	0.424766	-3.31602	0.0383
GDF15	4.29882	3.00564	-0.516269	0.759
SSBP4	19.9369	7.72749	-1.36737	0.5677
KXD1	41.1088	31.0665	-0.404087	0.70765
UBA52	280.219	219.724	-0.350858	0.76095
C19orf60	31.8248	60.6307	0.929898	0.4423
TMEM59L	5.02988	0.186719	-4.75158	0.06785
KLHL26	5.47891	3.02023	-0.859227	0.53925
CRTC1	4.59292	2.01911	-1.18569	0.33385
UPF1	28.7671	24.3355	-0.241359	0.82445
DDX49	24.3734	25.9618	0.0910833	0.93225
ARMC6	12.9674	9.80829	-0.402821	0.72385
SLC25A42	3.71863	1.31859	-1.49577	0.32605
RFXANK	28.8923	24.6896	-0.226783	0.8896
MAU2	9.71898	10.7653	0.147512	0.89485
GATAD2A	11.5266	17.7731	0.624735	0.55965
NDUFA13	385.675	332.047	-0.215998	0.8436
YJEFN3	0.578824	0.369725	-0.64667	0.73825
CILP2	0.707209	1.0782	0.608418	0.7177
ZNF101	4.46651	1.69299	-1.39957	0.3837
ZNF253	4.09532	3.77879	-0.11605	0.9323
ZNF93	2.65158	8.18474	1.62608	0.21255
ZNF486	3.53032	0.449583	-2.97314	0.0765
ZNF85	3.67876	5.42282	0.559825	0.6999
ZNF430	2.05184	2.62323	0.354427	0.79175
ZNF714	0.610433	1.2672	1.05374	0.45705
ZNF431	1.58029	1.27732	-0.30707	0.83495
ZNF738	0.621326	0.989557	0.671432	0.61765
ZNF493	2.2854	2.11144	-0.114225	0.9431
LOC400680	0.0206339	0.207001	3.32654	0.2327
ZNF429	2.73038	2.52727	-0.111522	0.9381
ZNF257	0.646567	0.0257187	-4.65191	0.13635
ZNF492	0.241393	0.37579	0.638544	0.72495
RPSAP58	44.8728	37.4823	-0.259634	0.8065
ZNF726	0.231926	0.240057	0.0497122	0.9744
ZNF254	3.41022	4.56572	0.42098	0.7329
POP4	11.4373	15.2384	0.413964	0.70405
PLEKHF1	4.42955	20.7134	2.22533	0.10385
CCNE1	0.753925	30.7591	5.35045	0.01035
URI1	23.8825	33.905	0.505544	0.63105
ZNF507	2.22098	4.06948	0.87365	0.45915
DPY19L3	5.00017	3.86965	-0.369773	0.7536
PDCD5	68.1337	175.865	1.36803	0.2215
RGS9BP	0.13847	1.83427	3.72756	0.09295
NUDT19	6.20603	31.776	2.3562	0.05965
TDRD12	0.0233081	6.96569	8.22329	0.2338
C19orf40	1.94501	2.13548	0.134782	0.9384
GPATCH1	3.78256	6.77867	0.841639	0.4901
LRP3	15.7392	32.422	1.04261	0.35125
LOC80054	2.04825	13.135	2.68095	0.07805
CEBPG	10.1766	27.3677	1.42722	0.19765
CHST8	1.12927	1.97353	0.805389	0.6283
KCTD15	7.78815	7.24207	-0.104879	0.9266
LSM14A	34.583	58.8273	0.766423	0.4868
KIAA0355	4.49739	4.91741	0.12881	0.9069
GPI	70.6313	154.931	1.13324	0.3259
PDCD2L	7.41476	14.2675	0.94426	0.49735
UBA2	30.4797	49.2475	0.692201	0.52
WTIP	7.75009	1.40433	-2.46433	0.13285
ZNF302	10.7829	7.69407	-0.486932	0.665
ZNF181	4.4173	1.92075	-1.2015	0.3837
ZNF30	1.88062	2.64571	0.492444	0.7371
GRAMD1A	22.1291	28.7432	0.377272	0.73065
SCN1B	3.78965	1.01232	-1.90439	0.25765
HPN	5.00247	5.77514	0.207215	0.8841
FXYD3	254.031	61.0869	-2.05607	0.07205
FXYD1	38.2319	1.57065	-4.60535	0.0229
FXYD5	90.5164	31.785	-1.50983	0.1761
LSR	60.2289	52.1606	-0.207494	0.8432
USF2	59.7611	145.204	1.28081	0.2382
HAMP	1.81687	5.21983	1.52255	0.42295
MAG	1.19899	0.0438715	-4.77239	0.13245
CD22	4.43943	0.50862	-3.12572	0.0574
FFAR2	1.05159	0.190961	-2.46122	0.2184
TMEM147	122.805	370.747	1.59406	0.1485
HAUS5	3.26887	3.74027	0.194348	0.87775
RBM42	46.4995	95.2254	1.03413	0.34245
ETV2	1.1464	0.561844	-1.02887	0.58635
COX6B1	452.836	750.058	0.728014	0.52075
ZBTB32	0.0383423	0.284621	2.89203	0.2792
MLL4	5.39086	11.4413	1.08566	0.3179
PSENEN	117.664	284.544	1.27398	0.24895
LIN37	7.65608	14.9981	0.970098	0.46455
C19orf55	1.87146	3.34494	0.837813	0.5859
ARHGAP33	0.782941	2.52791	1.69097	0.27095
APLP1	1.01334	6.69386	2.72372	0.09315
HCST	10.237	10.3105	0.0103301	0.9947
LRFN3	6.3159	10.3128	0.707382	0.58295
SDHAF1	15.975	29.4387	0.881897	0.48285
WDR62	0.577322	1.37862	1.25578	0.41545
TBCB	56.0277	104.825	0.903765	0.5114
CAPNS1	377.094	258.968	-0.542152	0.63295
ZNF146	20.8881	36.0152	0.785922	0.4767
LOC728752	3.09482	2.41728	-0.356469	0.8361
ZNF382	0.391375	0.576326	0.558333	0.75075
ZNF567	2.17291	3.41988	0.65432	0.63765
LOC284408	2.66518	3.37828	0.342055	0.9186
ZNF345	2.15829	1.59678	-0.434729	0.87365
ZNF568	1.94492	1.77625	-0.130871	0.92715
ZNF420	2.20771	2.92254	0.404671	0.7784
ZNF383	1.88776	2.38704	0.338547	0.8345
HKR1	11.5053	9.24465	-0.315606	0.7728
ZNF527	0.873343	1.06707	0.289038	0.85225
ZNF570	1.07325	1.23873	0.206868	0.9016
ZNF793	0.994486	1.03455	0.0569875	0.9651
ZNF540	1.32523	3.0593	1.20696	0.4858
LOC644554	0.574628	1.2957	1.17303	0.5493
SIPA1L3	6.78676	15.07	1.15089	0.2901
SPINT2	501.922	750.442	0.580277	0.62965
C19orf33	14.8969	85.8299	2.52647	0.3566
KCNK6	10.0086	5.49499	-0.865047	0.4909
CATSPERG	0.299028	0.650811	1.12196	0.53335
PSMD8	118.499	250.56	1.08028	0.336
FAM98C	15.8354	20.1003	0.34406	0.78035
RYR1	1.2518	0.503067	-1.31518	0.3272
EIF3K	378.718	430.11	0.183579	0.869
ACTN4	112.059	162.024	0.531954	0.6621
LGALS7B	4.41886	63.467	3.84426	0.03645
NFKBIB	10.6957	25.4453	1.25037	0.60825
MRPS12	41.2952	93.4709	1.17854	0.38185
PAPL	0.0527048	3.49172	6.04986	0.10155
PAK4	32.116	55.1756	0.78074	0.4664
NCCRP1	1.1861	465.134	8.61528	0.0024
SAMD4B	14.6967	27.2859	0.892662	0.4134
MED29	18.7387	25.9306	0.468638	0.66105
ZFP36	238.201	58.2596	-2.03161	0.0756
PLEKHG2	2.02249	2.1651	0.098303	0.94125
SUPT5H	34.1322	64.0859	0.908874	0.4071
TIMM50	18.5466	35.7886	0.948345	0.38835
DLL3	0.0923768	0.627457	2.76391	0.2193
PSMC4	52.4533	174.183	1.7315	0.1135
ZNF546	0.7258	0.423557	-0.777015	0.647
MAP3K10	2.4709	6.50607	1.39675	0.3072
PLD3	102.399	123.885	0.274791	0.8159
SPTBN4	0.516541	0.65201	0.336011	0.8617
SHKBP1	17.6427	37.3028	1.08021	0.32705
LTBP4	23.8905	2.22923	-3.42182	0.01805
ITPKC	10.4932	27.6419	1.3974	0.23885
SNRPA	45.3085	76.757	0.760516	0.47885
EGLN2,MIA,RAB4B	221.825	83.6272	-1.40738	0.231
CYP2G1P	2.32624	0.101394	-4.51996	0.0631
CYP2B7P1	3.14964	5.57535	0.823875	0.5398
CYP2A13	0.0106517	0.497622	5.54589	0.26455
CYP2F1	0.14677	67.4676	8.8445	0.0618
CYP2S1	1.79098	1.14061	-0.650945	0.68885
AXL	9.23943	4.93753	-0.904014	0.42695
HNRNPUL1	74.0831	146.631	0.984973	0.39105
CCDC97	15.3552	17.6951	0.204619	0.84965
TMEM91	9.38941	94.0939	3.32499	0.056
BCKDHA	45.6273	74.4876	0.707101	0.4984
CEACAM21	0.0535998	0.382894	2.83665	0.2382
CEACAM5	0.959269	0.235066	-2.02887	0.2571
CEACAM6	1.69146	0.231796	-2.86734	0.1301
RPS19	1403.73	3871.21	1.46352	0.23665
CD79A	3.21832	1.92352	-0.74256	0.63655
ARHGEF1	14.82	21.9613	0.567415	0.5828
ZNF574	8.68082	18.6581	1.1039	0.3302
ZNF526	2.47641	5.03552	1.02389	0.43725
CIC	15.2113	10.8843	-0.482892	0.6546
PRR19	2.19761	7.26949	1.72592	0.6476
TMEM145	0.15291	0.448725	1.55315	0.48255
MEGF8	9.0087	5.50726	-0.709983	0.5137
CD177	0.133009	0.315119	1.24438	0.53185
TEX101	0.0818988	0.261484	1.67481	0.42735
ZNF575	1.67959	1.53139	-0.133264	0.93965
LOC390940	7.90101	1.67917	-2.23429	0.225
ZNF576	6.70897	8.63541	0.364174	0.77135
SRRM5	1.063	1.35855	0.353924	0.90495
ZNF283	1.29751	1.89409	0.545754	0.72995
ZNF221	0.186849	0.27206	0.542052	0.7773
ZNF155	2.67278	1.44543	-0.886839	0.5474
ZNF230	1.60076	1.32117	-0.276942	0.84845
ZNF222	1.69382	2.82034	0.735593	0.63075
ZNF223	2.13349	1.82921	-0.221994	0.8852
ZNF284	0.397992	0.781586	0.973665	0.5918
ZNF224	0.332624	0.203955	-0.705645	0.77615
ZNF225	1.5025	1.10962	-0.437299	0.78225
ZNF234	1.62087	2.5514	0.65452	0.62145
ZNF226	11.4109	8.31148	-0.45723	0.7539
ZNF227	5.19025	4.39442	-0.240131	0.84675
ZNF233	0.569518	0.662104	0.217317	0.8963
PVR	3.02916	14.342	2.24326	0.0689
CEACAM19	0.924008	14.2493	3.94685	0.02085
BCL3	14.9512	23.8716	0.675036	0.567
CBLC	12.0274	51.9104	2.1097	0.07845
BCAM	192.394	28.877	-2.73607	0.02055
PVRL2	93.7803	63.7696	-0.556416	0.61375
TOMM40	29.1573	86.0292	1.56097	0.1531
APOE	585.739	352.187	-0.733918	0.51565
APOC1	75.3504	344.303	2.19199	0.06375
APOC1P1	0.231984	0.302235	0.381648	0.8506
APOC2,APOC4	5.60485	22.6839	2.01692	0.16685
CLPTM1	71.7521	120.882	0.752508	0.49005
RELB	6.17858	10.4324	0.755726	0.55855
CLASRP	9.81384	15.908	0.696866	0.5497
GEMIN7	9.7471	21.3541	1.13147	0.346
PPP1R37	20.8749	43.4444	1.0574	0.32825
BLOC1S3	6.64344	28.5762	2.10481	0.0899
MARK4	7.79866	32.1005	2.0413	0.0694
KLC3	7.03135	16.404	1.22217	0.5149
CD3EAP	0.781465	3.63842	2.21906	0.67775
FOSB	131.777	8.66125	-3.92738	0.00255
PPM1N	1.61089	0.428592	-1.91019	0.3171
VASP	39.2416	32.1767	-0.28637	0.7897
LOC100287177	0.547458	0.498159	-0.136141	0.3527
GIPR	0.269442	0.112982	-1.25388	0.5521
QPCTL	4.24115	12.419	1.55003	0.2318
CCDC61	8.85626	12.7043	0.520554	0.68585
IGFL2	0.849227	0.0579087	-3.8743	0.25335
IGFL1	0.15627	0.344068	1.13866	0.61445
HIF3A	0.570499	6.59661	3.53143	0.02525
PPP5C	24.0616	45.0924	0.906154	0.3962
CALM3	129.967	208.438	0.681477	0.54975
FKRP	4.53586	5.67661	0.323654	0.92635
ARHGAP35	13.8037	13.2162	-0.0627472	0.9541
NPAS1	1.02464	1.49922	0.549099	0.7523
SAE1	32.8723	79.6727	1.27721	0.24055
CCDC9	12.6121	21.0192	0.7369	0.5217
PRR24	17.4951	26.4275	0.595083	0.669
C5AR1	1.09615	2.2483	1.03639	0.52835
GPR77	2.57701	0.655782	-1.97441	0.3017
DHX34	3.45055	17.3618	2.33102	0.0619
LOC100505681	2.19739	5.88178	1.42046	0.38445
GLTSCR1	3.59082	8.87803	1.30593	0.2778
EHD2	51.632	17.7659	-1.53915	0.16925
GLTSCR2	443.697	482.265	0.120252	0.91585
SNORD23	23.6715	363.175	3.93944	0.0185
SEPW1	356.479	552.325	0.6317	0.57335
LOC100505812	0.777483	0.695405	-0.160957	0.89365
ZNF114	0.34447	0.194895	-0.82168	0.66895
EMP3	19.1186	16.1683	-0.241808	0.8537
GRIN2D	0.304826	14.991	5.61997	0.00985
GRWD1	22.2793	29.4787	0.403965	0.7081
KCNJ14	0.639196	1.41671	1.14822	0.48275
CYTH2	28.2024	32.5389	0.206349	0.8453
SULT2B1	11.7376	88.069	2.9075	0.0216
SPHK2	6.95921	6.35318	-0.131445	0.9176
FUT2	0.839801	0.385972	-1.12155	0.5113
PPP1R15A	30.6868	31.5599	0.0404764	0.96665
NUCB1	111.94	116.496	0.0575512	0.96005
DHDH	0.787719	0.51216	-0.621088	0.7516
BAX	24.7883	71.1897	1.52201	0.20305
FTL	1802.27	2990.92	0.730773	0.55515
RUVBL2	67.5136	140.532	1.05765	0.3368
SNRNP70	75.1691	102.598	0.448785	0.67595
LIN7B	3.38808	12.0775	1.83379	0.3649
PPFIA3	1.23149	5.86535	2.25181	0.1149
TRPM4	19.2297	1.74252	-3.46409	0.0184
CD37	8.98135	13.6832	0.607402	0.86325
DKKL1	0.387224	0.418779	0.113021	0.95085
ALDH16A1	17.0525	24.2884	0.510289	0.63545
FLT3LG	5.69565	2.52862	-1.17151	0.47075
RPL13A	6408.19	6868.06	0.0999854	0.94105
RPS11	4651.69	4899.43	0.0748581	0.9511
FCGRT	108.455	18.6384	-2.54075	0.0328
RCN3	11.9601	11.4417	-0.0639296	0.95725
PRRG2	14.3065	6.06849	-1.23726	0.35595
PRR12	8.47983	11.5701	0.44829	0.6745
SCAF1	18.591	46.3053	1.31657	0.22815
BCL2L12	10.1702	39.0532	1.94109	0.31865
PRMT1	88.1727	123.134	0.481825	0.65215
C19orf76	0.559635	0.42511	-0.396651	0.83565
CPT1C	0.985013	2.09844	1.0911	0.4931
AP2A1	29.8396	68.6763	1.20258	0.31735
MED25	19.6004	46.8899	1.25839	0.25155
PTOV1	57.8737	99.87	0.787142	0.49045
TBC1D17	28.7793	19.8832	-0.533485	0.615
ATF5	20.7477	56.9854	1.45764	0.43835
ZNF473	2.33434	4.7159	1.01452	0.4057
MYH14	26.8075	42.3494	0.659703	0.5458
NR1H2	38.5944	44.6937	0.211682	0.8421
POLD1	5.94202	18.6255	1.64825	0.162
SPIB	0.231378	0.564467	1.28664	0.47765
C19orf63	135.597	97.4626	-0.476408	0.6774
CLEC11A	9.82689	4.34209	-1.17834	0.43445
SIGLEC9	0.623366	0.859129	0.462795	0.7944
SIGLEC7	0.245995	0.635119	1.3684	0.4579
SIGLECP3	0.581399	0.0911172	-2.67373	0.24165
CD33	0.542714	0.867426	0.67655	0.69155
LOC100129083	0.644952	0.330903	-0.962783	0.67095
ZNF175	2.1873	0.238396	-3.19772	0.0768
LINC00085	1.19053	2.54994	1.09885	0.4943
FPR3	1.05742	3.66257	1.79231	0.253
ZNF613	2.97062	3.98357	0.423298	0.7502
PPP2R1A	122.053	173.917	0.510894	0.6464
ZNF766	7.69088	6.82077	-0.173212	0.88
ZNF480	2.25697	7.0869	1.65077	0.1774
ZNF610	3.08792	6.80947	1.14091	0.3928
